issue_utc,lead_min,method,scale,fss
2025-10-01 23:00:00,120,M0,51,0.9746609926223755
2025-10-01 23:00:00,120,M1,1,0.8382173180580139
2025-10-01 23:00:00,120,M1,3,0.867758572101593
2025-10-01 23:00:00,120,M1,9,0.9049099087715149
2025-10-01 23:00:00,120,M1,21,0.9411500692367554
2025-10-01 23:00:00,120,M1,51,0.9715635180473328
2025-10-01 23:00:00,120,M4,1,0.8477602601051331
2025-10-01 23:00:00,120,M4,3,0.8771874308586121
2025-10-01 23:00:00,120,M4,9,0.910049319267273
2025-10-01 23:00:00,120,M4,21,0.9388848543167114
2025-10-01 23:00:00,120,M4,51,0.9664548635482788
2025-10-01 23:00:00,180,M0,1,0.7918127775192261
2025-10-01 23:00:00,180,M0,3,0.8351725339889526
2025-10-01 23:00:00,180,M0,9,0.8809894919395447
2025-10-01 23:00:00,180,M0,21,0.9187431931495667
2025-10-01 23:00:00,180,M0,51,0.9544847011566162
2025-10-01 23:00:00,180,M1,1,0.8028616905212402
2025-10-01 23:00:00,180,M1,3,0.8286197185516357
2025-10-01 23:00:00,180,M1,9,0.8606652021408081
2025-10-01 23:00:00,180,M1,21,0.8964812755584717
2025-10-01 23:00:00,180,M1,51,0.9370318055152893
2025-10-01 23:00:00,180,M4,1,0.8138314485549927
2025-10-01 23:00:00,180,M4,3,0.8408488631248474
2025-10-01 23:00:00,180,M4,9,0.8716914057731628
2025-10-01 23:00:00,180,M4,21,0.9020751714706421
2025-10-01 23:00:00,180,M4,51,0.9382414221763611
2025-10-01 23:00:00,240,M0,1,0.7639614343643188
2025-10-01 23:00:00,240,M0,3,0.8086817264556885
2025-10-01 23:00:00,240,M0,9,0.8553995490074158
2025-10-01 23:00:00,240,M0,21,0.8956146836280823
2025-10-01 23:00:00,240,M0,51,0.9363419413566589
2025-10-01 23:00:00,240,M1,1,0.7671381235122681
2025-10-01 23:00:00,240,M1,3,0.7932193875312805
2025-10-01 23:00:00,240,M1,9,0.823085606098175
2025-10-01 23:00:00,240,M1,21,0.8567464351654053
2025-10-01 23:00:00,240,M1,51,0.8998031616210938
2025-10-01 23:00:00,240,M4,1,0.7713605761528015
2025-10-01 23:00:00,240,M4,3,0.7986973524093628
2025-10-01 23:00:00,240,M4,9,0.8289291858673096
2025-10-01 23:00:00,240,M4,21,0.8604327440261841
2025-10-01 23:00:00,240,M4,51,0.903346836566925
2025-10-01 23:00:00,300,M0,1,0.7433881759643555
2025-10-01 23:00:00,300,M0,3,0.7896924018859863
2025-10-01 23:00:00,300,M0,9,0.8378785848617554
2025-10-01 23:00:00,300,M0,21,0.8791334629058838
2025-10-01 23:00:00,300,M0,51,0.9224118590354919
2025-10-01 23:00:00,300,M1,1,0.7507011294364929
2025-10-01 23:00:00,300,M1,3,0.7773089408874512
2025-10-01 23:00:00,300,M1,9,0.8050717115402222
2025-10-01 23:00:00,300,M1,21,0.8336246013641357
2025-10-01 23:00:00,300,M1,51,0.8742235898971558
2025-10-01 23:00:00,300,M4,1,0.7647586464881897
2025-10-01 23:00:00,300,M4,3,0.7931532859802246
2025-10-01 23:00:00,300,M4,9,0.8226585388183594
2025-10-01 23:00:00,300,M4,21,0.8522502183914185
2025-10-01 23:00:00,300,M4,51,0.8937334418296814
2025-10-01 23:00:00,360,M0,1,0.7536635398864746
2025-10-01 23:00:00,360,M0,3,0.7995880246162415
2025-10-01 23:00:00,360,M0,9,0.8465860486030579
2025-10-01 23:00:00,360,M0,21,0.8847255110740662
2025-10-01 23:00:00,360,M0,51,0.9247557520866394
2025-10-01 23:00:00,360,M1,1,0.7471638917922974
2025-10-01 23:00:00,360,M1,3,0.7727214694023132
2025-10-01 23:00:00,360,M1,9,0.7993624210357666
2025-10-01 23:00:00,360,M1,21,0.8272114396095276
2025-10-01 23:00:00,360,M1,51,0.871657133102417
2025-10-01 23:00:00,360,M4,1,0.7777475118637085
2025-10-01 23:00:00,360,M4,3,0.8056282997131348
2025-10-01 23:00:00,360,M4,9,0.8342044949531555
2025-10-01 23:00:00,360,M4,21,0.8627378940582275
2025-10-01 23:00:00,360,M4,51,0.9030778408050537
2025-10-02 10:00:00,30,M0,1,0.9159106016159058
2025-10-02 10:00:00,30,M0,3,0.9553437829017639
2025-10-02 10:00:00,30,M0,9,0.982669472694397
2025-10-02 10:00:00,30,M0,21,0.9945743680000305
2025-10-02 10:00:00,30,M0,51,0.9985941052436829
2025-10-02 10:00:00,30,M1,1,0.935461699962616
2025-10-02 10:00:00,30,M1,3,0.9652642011642456
2025-10-02 10:00:00,30,M1,9,0.9862643480300903
2025-10-02 10:00:00,30,M1,21,0.9946669340133667
2025-10-02 10:00:00,30,M1,51,0.998302161693573
2025-10-02 10:00:00,30,M4,1,0.9390010833740234
2025-10-02 10:00:00,30,M4,3,0.9644765853881836
2025-10-02 10:00:00,30,M4,9,0.9836264848709106
2025-10-02 10:00:00,30,M4,21,0.99289870262146
2025-10-02 10:00:00,30,M4,51,0.9974132776260376
2025-10-02 10:00:00,60,M0,1,0.8988927006721497
2025-10-02 10:00:00,60,M0,3,0.9395516514778137
2025-10-02 10:00:00,60,M0,9,0.9716271758079529
2025-10-02 10:00:00,60,M0,21,0.9877931475639343
2025-10-02 10:00:00,60,M0,51,0.9959151744842529
2025-10-02 10:00:00,60,M1,1,0.9219061136245728
2025-10-02 10:00:00,60,M1,3,0.9492326378822327
2025-10-02 10:00:00,60,M1,9,0.9746187925338745
2025-10-02 10:00:00,60,M1,21,0.9892123937606812
2025-10-02 10:00:00,60,M1,51,0.9965144991874695
2025-10-02 10:00:00,60,M4,1,0.9261375665664673
2025-10-02 10:00:00,60,M4,3,0.9510012269020081
2025-10-02 10:00:00,60,M4,9,0.9727467894554138
2025-10-02 10:00:00,60,M4,21,0.9863579273223877
2025-10-02 10:00:00,60,M4,51,0.9948035478591919
2025-10-02 10:00:00,120,M0,1,0.8794999718666077
2025-10-02 10:00:00,120,M0,3,0.9189695119857788
2025-10-02 10:00:00,120,M0,9,0.9533717632293701
2025-10-02 10:00:00,120,M0,21,0.9752238392829895
2025-10-02 10:00:00,120,M0,51,0.9895848035812378
2025-10-02 10:00:00,120,M1,1,0.9097322225570679
2025-10-02 10:00:00,120,M1,3,0.9337769746780396
2025-10-02 10:00:00,120,M1,9,0.9585650563240051
2025-10-02 10:00:00,120,M1,21,0.978355348110199
2025-10-02 10:00:00,120,M1,51,0.9915181398391724
2025-10-02 10:00:00,120,M4,1,0.9155746698379517
2025-10-02 10:00:00,120,M4,3,0.9386596083641052
2025-10-02 10:00:00,120,M4,9,0.9601680040359497
2025-10-02 10:00:00,120,M4,21,0.9770304560661316
2025-10-02 10:00:00,120,M4,51,0.9900701642036438
2025-10-02 10:00:00,180,M0,1,0.8690173625946045
2025-10-02 10:00:00,180,M0,3,0.908812940120697
2025-10-02 10:00:00,180,M0,9,0.9434242844581604
2025-10-02 10:00:00,180,M0,21,0.9669499397277832
2025-10-02 10:00:00,180,M0,51,0.9851133227348328
2025-10-02 10:00:00,180,M1,1,0.9013160467147827
2025-10-02 10:00:00,180,M1,3,0.9242407083511353
2025-10-02 10:00:00,180,M1,9,0.9475396871566772
2025-10-02 10:00:00,180,M1,21,0.9674892425537109
2025-10-02 10:00:00,180,M1,51,0.9841037392616272
2025-10-02 10:00:00,180,M4,1,0.8997629284858704
2025-10-02 10:00:00,180,M4,3,0.9230228066444397
2025-10-02 10:00:00,180,M4,9,0.9454869627952576
2025-10-02 10:00:00,180,M4,21,0.965665340423584
2025-10-02 10:00:00,180,M4,51,0.9843557476997375
2025-10-02 10:00:00,240,M0,1,0.8656587600708008
2025-10-02 10:00:00,240,M0,3,0.9050415754318237
2025-10-02 10:00:00,240,M0,9,0.9396106004714966
2025-10-02 10:00:00,240,M0,21,0.9637178778648376
2025-10-02 10:00:00,240,M0,51,0.984211802482605
2025-10-02 10:00:00,240,M1,1,0.8978499174118042
2025-10-02 10:00:00,240,M1,3,0.9193670153617859
2025-10-02 10:00:00,240,M1,9,0.9401907920837402
2025-10-02 10:00:00,240,M1,21,0.9588528275489807
2025-10-02 10:00:00,240,M1,51,0.9788228869438171
2025-10-02 10:00:00,240,M4,1,0.8941254019737244
2025-10-02 10:00:00,240,M4,3,0.9166439771652222
2025-10-02 10:00:00,240,M4,9,0.9389463067054749
2025-10-02 10:00:00,240,M4,21,0.9600282311439514
2025-10-02 10:00:00,240,M4,51,0.9809150099754333
2025-10-02 10:00:00,300,M0,1,0.8660671710968018
2025-10-02 10:00:00,300,M0,3,0.9036260843276978
2025-10-02 10:00:00,300,M0,9,0.9373018741607666
2025-10-02 10:00:00,300,M0,21,0.9604330658912659
2025-10-02 10:00:00,300,M0,51,0.980271577835083
2025-10-02 10:00:00,300,M1,1,0.9012492299079895
2025-10-02 10:00:00,300,M1,3,0.9207683801651001
2025-10-02 10:00:00,300,M1,9,0.9395646452903748
2025-10-02 10:00:00,300,M1,21,0.9569233059883118
2025-10-02 10:00:00,300,M1,51,0.9777582287788391
2025-10-02 10:00:00,300,M4,1,0.899741530418396
2025-10-02 10:00:00,300,M4,3,0.9204146265983582
2025-10-02 10:00:00,300,M4,9,0.9404754638671875
2025-10-02 10:00:00,300,M4,21,0.9583255052566528
2025-10-02 10:00:00,300,M4,51,0.9780654907226562
2025-10-02 10:00:00,360,M0,1,0.8595782518386841
2025-10-02 10:00:00,360,M0,3,0.8948858976364136
2025-10-02 10:00:00,360,M0,9,0.9254930019378662
2025-10-02 10:00:00,360,M0,21,0.9479658603668213
2025-10-02 10:00:00,360,M0,51,0.9705502390861511
2025-10-02 10:00:00,360,M1,1,0.9020475745201111
2025-10-02 10:00:00,360,M1,3,0.9202613234519958
2025-10-02 10:00:00,360,M1,9,0.9381306767463684
2025-10-02 10:00:00,360,M1,21,0.9553104043006897
2025-10-02 10:00:00,360,M1,51,0.9763182997703552
2025-10-02 10:00:00,360,M4,1,0.9014310240745544
2025-10-02 10:00:00,360,M4,3,0.9208066463470459
2025-10-02 10:00:00,360,M4,9,0.9392105937004089
2025-10-02 10:00:00,360,M4,21,0.9559824466705322
2025-10-02 10:00:00,360,M4,51,0.975927472114563
2025-10-02 11:00:00,30,M0,1,0.9148250818252563
2025-10-02 11:00:00,30,M0,3,0.9538262486457825
2025-10-02 11:00:00,30,M0,9,0.981728732585907
2025-10-02 11:00:00,30,M0,21,0.9941055178642273
2025-10-02 11:00:00,30,M0,51,0.9986432194709778
2025-10-02 11:00:00,30,M1,1,0.9390951991081238
2025-10-02 11:00:00,30,M1,3,0.9668973684310913
2025-10-02 11:00:00,30,M1,9,0.9873000383377075
2025-10-02 11:00:00,30,M1,21,0.995377242565155
2025-10-02 11:00:00,30,M1,51,0.9984084963798523
2025-10-02 11:00:00,30,M4,1,0.9402640461921692
2025-10-02 11:00:00,30,M4,3,0.9652594327926636
2025-10-02 11:00:00,30,M4,9,0.9844725131988525
2025-10-02 11:00:00,30,M4,21,0.9931252002716064
2025-10-02 11:00:00,30,M4,51,0.9974210858345032
2025-10-02 11:00:00,60,M0,1,0.899383544921875
2025-10-02 11:00:00,60,M0,3,0.9394121170043945
2025-10-02 11:00:00,60,M0,9,0.9713934063911438
2025-10-02 11:00:00,60,M0,21,0.9881575703620911
2025-10-02 11:00:00,60,M0,51,0.9962902069091797
2025-10-02 11:00:00,60,M1,1,0.9246268272399902
2025-10-02 11:00:00,60,M1,3,0.9508101344108582
2025-10-02 11:00:00,60,M1,9,0.975242555141449
2025-10-02 11:00:00,60,M1,21,0.9891300201416016
2025-10-02 11:00:00,60,M1,51,0.9964544773101807
2025-10-02 11:00:00,60,M4,1,0.9296340942382812
2025-10-02 11:00:00,60,M4,3,0.9532768130302429
2025-10-02 11:00:00,60,M4,9,0.9740257263183594
2025-10-02 11:00:00,60,M4,21,0.9865740537643433
2025-10-02 11:00:00,60,M4,51,0.9947795867919922
2025-10-02 11:00:00,120,M0,1,0.8785054683685303
2025-10-02 11:00:00,120,M0,3,0.9187119007110596
2025-10-02 11:00:00,120,M0,9,0.9536305665969849
2025-10-02 11:00:00,120,M0,21,0.9760236144065857
2025-10-02 11:00:00,120,M0,51,0.9909681677818298
2025-10-02 11:00:00,120,M1,1,0.9078892469406128
2025-10-02 11:00:00,120,M1,3,0.9319483637809753
2025-10-02 11:00:00,120,M1,9,0.9562636017799377
2025-10-02 11:00:00,120,M1,21,0.9766647815704346
2025-10-02 11:00:00,120,M1,51,0.9920231103897095
2025-10-02 11:00:00,120,M4,1,0.9178097248077393
2025-10-02 11:00:00,120,M4,3,0.9411293864250183
2025-10-02 11:00:00,120,M4,9,0.9628750681877136
2025-10-02 11:00:00,120,M4,21,0.9793372750282288
2025-10-02 11:00:00,120,M4,51,0.9913433194160461
2025-10-02 11:00:00,180,M0,1,0.8694591522216797
2025-10-02 11:00:00,180,M0,3,0.9089341163635254
2025-10-02 11:00:00,180,M0,9,0.9436606764793396
2025-10-02 11:00:00,180,M0,21,0.9682972431182861
2025-10-02 11:00:00,180,M0,51,0.9881848692893982
2025-10-02 11:00:00,180,M1,1,0.90015709400177
2025-10-02 11:00:00,180,M1,3,0.9223095178604126
2025-10-02 11:00:00,180,M1,9,0.944422721862793
2025-10-02 11:00:00,180,M1,21,0.9649698734283447
2025-10-02 11:00:00,180,M1,51,0.9859607219696045
2025-10-02 11:00:00,180,M4,1,0.9060067534446716
2025-10-02 11:00:00,180,M4,3,0.9284390211105347
2025-10-02 11:00:00,180,M4,9,0.9497843980789185
2025-10-02 11:00:00,180,M4,21,0.9684020280838013
2025-10-02 11:00:00,180,M4,51,0.9865759015083313
2025-10-02 11:00:00,240,M0,1,0.8707394003868103
2025-10-02 11:00:00,240,M0,3,0.9080071449279785
2025-10-02 11:00:00,240,M0,9,0.9405137300491333
2025-10-02 11:00:00,240,M0,21,0.9632142186164856
2025-10-02 11:00:00,240,M0,51,0.9831169843673706
2025-10-02 11:00:00,240,M1,1,0.9050599336624146
2025-10-02 11:00:00,240,M1,3,0.925108790397644
2025-10-02 11:00:00,240,M1,9,0.9444677829742432
2025-10-02 11:00:00,240,M1,21,0.9617451429367065
2025-10-02 11:00:00,240,M1,51,0.9824687242507935
2025-10-02 11:00:00,240,M4,1,0.903420090675354
2025-10-02 11:00:00,240,M4,3,0.9242925643920898
2025-10-02 11:00:00,240,M4,9,0.9449374079704285
2025-10-02 11:00:00,240,M4,21,0.9629989266395569
2025-10-02 11:00:00,240,M4,51,0.9817200899124146
2025-10-02 11:00:00,300,M0,1,0.8657318353652954
2025-10-02 11:00:00,300,M0,3,0.900585949420929
2025-10-02 11:00:00,300,M0,9,0.9305580258369446
2025-10-02 11:00:00,300,M0,21,0.9524272680282593
2025-10-02 11:00:00,300,M0,51,0.9730085134506226
2025-10-02 11:00:00,300,M1,1,0.9065967202186584
2025-10-02 11:00:00,300,M1,3,0.9252023100852966
2025-10-02 11:00:00,300,M1,9,0.9433056116104126
2025-10-02 11:00:00,300,M1,21,0.9605553150177002
2025-10-02 11:00:00,300,M1,51,0.9800710082054138
2025-10-02 11:00:00,300,M4,1,0.892973780632019
2025-10-02 11:00:00,300,M4,3,0.9121851325035095
2025-10-02 11:00:00,300,M4,9,0.9310251474380493
2025-10-02 11:00:00,300,M4,21,0.9491696357727051
2025-10-02 11:00:00,300,M4,51,0.9720256328582764
2025-10-02 11:00:00,360,M0,1,0.8455957174301147
2025-10-02 11:00:00,360,M0,3,0.8796079158782959
2025-10-02 11:00:00,360,M0,9,0.9103084206581116
2025-10-02 11:00:00,360,M0,21,0.9340847134590149
2025-10-02 11:00:00,360,M0,51,0.9595038294792175
2025-10-02 11:00:00,360,M1,1,0.9021382331848145
2025-10-02 11:00:00,360,M1,3,0.9200435876846313
2025-10-02 11:00:00,360,M1,9,0.9372571110725403
2025-10-02 11:00:00,360,M1,21,0.9529428482055664
2025-10-02 11:00:00,360,M1,51,0.9738919138908386
2025-10-02 11:00:00,360,M4,1,0.8818206787109375
2025-10-02 11:00:00,360,M4,3,0.9003317952156067
2025-10-02 11:00:00,360,M4,9,0.9188647866249084
2025-10-02 11:00:00,360,M4,21,0.93756103515625
2025-10-02 11:00:00,360,M4,51,0.9633519649505615
2025-10-02 12:00:00,30,M0,1,0.9165324568748474
2025-10-02 12:00:00,30,M0,3,0.9552695751190186
2025-10-02 12:00:00,30,M0,9,0.9841359853744507
2025-10-02 12:00:00,30,M0,21,0.9956097602844238
2025-10-02 12:00:00,30,M0,51,0.9990665316581726
2025-10-02 12:00:00,30,M1,1,0.9398618340492249
2025-10-02 12:00:00,30,M1,3,0.9679578542709351
2025-10-02 12:00:00,30,M1,9,0.9880915880203247
2025-10-02 12:00:00,30,M1,21,0.9955328106880188
2025-10-02 12:00:00,30,M1,51,0.9983215928077698
2025-10-02 12:00:00,30,M4,1,0.9429353475570679
2025-10-02 12:00:00,30,M4,3,0.9672585129737854
2025-10-02 12:00:00,30,M4,9,0.9851952791213989
2025-10-02 12:00:00,30,M4,21,0.9935173392295837
2025-10-02 12:00:00,30,M4,51,0.9979650974273682
2025-10-02 12:00:00,60,M0,1,0.9009724855422974
2025-10-02 12:00:00,60,M0,3,0.9406833052635193
2025-10-02 12:00:00,60,M0,9,0.9721410274505615
2025-10-02 12:00:00,60,M0,21,0.9890672564506531
2025-10-02 12:00:00,60,M0,51,0.9968767762184143
2025-10-02 12:00:00,60,M1,1,0.9228807091712952
2025-10-02 12:00:00,60,M1,3,0.9501683712005615
2025-10-02 12:00:00,60,M1,9,0.975603461265564
2025-10-02 12:00:00,60,M1,21,0.989099383354187
2025-10-02 12:00:00,60,M1,51,0.995638906955719
2025-10-02 12:00:00,60,M4,1,0.9298593997955322
2025-10-02 12:00:00,60,M4,3,0.9542336463928223
2025-10-02 12:00:00,60,M4,9,0.9744569659233093
2025-10-02 12:00:00,60,M4,21,0.9873886704444885
2025-10-02 12:00:00,60,M4,51,0.9954381585121155
2025-10-02 12:00:00,120,M0,1,0.8810514211654663
2025-10-02 12:00:00,120,M0,3,0.9198251962661743
2025-10-02 12:00:00,120,M0,9,0.9532862901687622
2025-10-02 12:00:00,120,M0,21,0.9757071733474731
2025-10-02 12:00:00,120,M0,51,0.9920125603675842
2025-10-02 12:00:00,120,M1,1,0.903039813041687
2025-10-02 12:00:00,120,M1,3,0.926345944404602
2025-10-02 12:00:00,120,M1,9,0.9494879841804504
2025-10-02 12:00:00,120,M1,21,0.9694351553916931
2025-10-02 12:00:00,120,M1,51,0.9869914054870605
2025-10-02 12:00:00,120,M4,1,0.9126054048538208
2025-10-02 12:00:00,120,M4,3,0.935166597366333
2025-10-02 12:00:00,120,M4,9,0.956255316734314
2025-10-02 12:00:00,120,M4,21,0.9734037518501282
2025-10-02 12:00:00,120,M4,51,0.988999605178833
2025-10-02 12:00:00,180,M0,1,0.8785570859909058
2025-10-02 12:00:00,180,M0,3,0.9153618812561035
2025-10-02 12:00:00,180,M0,9,0.9475428462028503
2025-10-02 12:00:00,180,M0,21,0.9692696928977966
2025-10-02 12:00:00,180,M0,51,0.9862471222877502
2025-10-02 12:00:00,180,M1,1,0.9005742073059082
2025-10-02 12:00:00,180,M1,3,0.9212932586669922
2025-10-02 12:00:00,180,M1,9,0.9423553347587585
2025-10-02 12:00:00,180,M1,21,0.9613010883331299
2025-10-02 12:00:00,180,M1,51,0.9816272854804993
2025-10-02 12:00:00,180,M4,1,0.9119119644165039
2025-10-02 12:00:00,180,M4,3,0.9323058128356934
2025-10-02 12:00:00,180,M4,9,0.9518500566482544
2025-10-02 12:00:00,180,M4,21,0.9684371948242188
2025-10-02 12:00:00,180,M4,51,0.9854558110237122
2025-10-02 12:00:00,240,M0,1,0.8709518313407898
2025-10-02 12:00:00,240,M0,3,0.9063516855239868
2025-10-02 12:00:00,240,M0,9,0.9368856549263
2025-10-02 12:00:00,240,M0,21,0.9586484432220459
2025-10-02 12:00:00,240,M0,51,0.9761524796485901
2025-10-02 12:00:00,240,M1,1,0.9099581241607666
2025-10-02 12:00:00,240,M1,3,0.9288042783737183
2025-10-02 12:00:00,240,M1,9,0.947205126285553
2025-10-02 12:00:00,240,M1,21,0.9638110995292664
2025-10-02 12:00:00,240,M1,51,0.9826247096061707
2025-10-02 12:00:00,240,M4,1,0.9071968197822571
2025-10-02 12:00:00,240,M4,3,0.9260666370391846
2025-10-02 12:00:00,240,M4,9,0.9438518285751343
2025-10-02 12:00:00,240,M4,21,0.9598113298416138
2025-10-02 12:00:00,240,M4,51,0.9795756936073303
2025-10-02 12:00:00,300,M0,1,0.8554697036743164
2025-10-02 12:00:00,300,M0,3,0.8893818259239197
2025-10-02 12:00:00,300,M0,9,0.9190402030944824
2025-10-02 12:00:00,300,M0,21,0.9410146474838257
2025-10-02 12:00:00,300,M0,51,0.9633495211601257
2025-10-02 12:00:00,300,M1,1,0.9075918197631836
2025-10-02 12:00:00,300,M1,3,0.9253070950508118
2025-10-02 12:00:00,300,M1,9,0.9427523016929626
2025-10-02 12:00:00,300,M1,21,0.9589260220527649
2025-10-02 12:00:00,300,M1,51,0.9799189567565918
2025-10-02 12:00:00,300,M4,1,0.8991325497627258
2025-10-02 12:00:00,300,M4,3,0.9176613092422485
2025-10-02 12:00:00,300,M4,9,0.9359719157218933
2025-10-02 12:00:00,300,M4,21,0.9527549147605896
2025-10-02 12:00:00,300,M4,51,0.974618673324585
2025-10-02 12:00:00,360,M0,1,0.8388473987579346
2025-10-02 12:00:00,360,M0,3,0.8720556497573853
2025-10-02 12:00:00,360,M0,9,0.902084469795227
2025-10-02 12:00:00,360,M0,21,0.925581693649292
2025-10-02 12:00:00,360,M0,51,0.9500264525413513
2025-10-02 12:00:00,360,M1,1,0.9039908051490784
2025-10-02 12:00:00,360,M1,3,0.9217485785484314
2025-10-02 12:00:00,360,M1,9,0.9390883445739746
2025-10-02 12:00:00,360,M1,21,0.9551205039024353
2025-10-02 12:00:00,360,M1,51,0.9773691296577454
2025-10-02 12:00:00,360,M4,1,0.8861491680145264
2025-10-02 12:00:00,360,M4,3,0.9055027365684509
2025-10-02 12:00:00,360,M4,9,0.9249776601791382
2025-10-02 12:00:00,360,M4,21,0.9429442882537842
2025-10-02 12:00:00,360,M4,51,0.9672561883926392
2025-10-02 13:00:00,30,M0,1,0.9157070517539978
2025-10-02 13:00:00,30,M0,3,0.9543710350990295
2025-10-02 13:00:00,30,M0,9,0.98232102394104
2025-10-02 13:00:00,30,M0,21,0.993833065032959
2025-10-02 13:00:00,30,M0,51,0.9984314441680908
2025-10-02 13:00:00,30,M1,1,0.9401951432228088
2025-10-02 13:00:00,30,M1,3,0.9685551524162292
2025-10-02 13:00:00,30,M1,9,0.9879952669143677
2025-10-02 13:00:00,30,M1,21,0.9951315522193909
2025-10-02 13:00:00,30,M1,51,0.9980499744415283
2025-10-02 13:00:00,30,M4,1,0.9419848918914795
2025-10-02 13:00:00,30,M4,3,0.9672658443450928
2025-10-02 13:00:00,30,M4,9,0.9857848286628723
2025-10-02 13:00:00,30,M4,21,0.9940157532691956
2025-10-02 13:00:00,30,M4,51,0.9977954626083374
2025-10-02 13:00:00,60,M0,1,0.8966225385665894
2025-10-02 13:00:00,60,M0,3,0.9360582828521729
2025-10-02 13:00:00,60,M0,9,0.9677764773368835
2025-10-02 13:00:00,60,M0,21,0.9859827160835266
2025-10-02 13:00:00,60,M0,51,0.9963414072990417
2025-10-02 13:00:00,60,M1,1,0.9235706329345703
2025-10-02 13:00:00,60,M1,3,0.9501230716705322
2025-10-02 13:00:00,60,M1,9,0.974188506603241
2025-10-02 13:00:00,60,M1,21,0.987830400466919
2025-10-02 13:00:00,60,M1,51,0.9951754808425903
2025-10-02 13:00:00,60,M4,1,0.9318467974662781
2025-10-02 13:00:00,60,M4,3,0.955818772315979
2025-10-02 13:00:00,60,M4,9,0.9763455390930176
2025-10-02 13:00:00,60,M4,21,0.9887215495109558
2025-10-02 13:00:00,60,M4,51,0.9955769181251526
2025-10-02 13:00:00,120,M0,1,0.8828588724136353
2025-10-02 13:00:00,120,M0,3,0.9202814102172852
2025-10-02 13:00:00,120,M0,9,0.9529398679733276
2025-10-02 13:00:00,120,M0,21,0.9745963215827942
2025-10-02 13:00:00,120,M0,51,0.9899837374687195
2025-10-02 13:00:00,120,M1,1,0.9170271158218384
2025-10-02 13:00:00,120,M1,3,0.9387713670730591
2025-10-02 13:00:00,120,M1,9,0.9608855843544006
2025-10-02 13:00:00,120,M1,21,0.9773029088973999
2025-10-02 13:00:00,120,M1,51,0.9896032214164734
2025-10-02 13:00:00,120,M4,1,0.9311349391937256
2025-10-02 13:00:00,120,M4,3,0.9527173638343811
2025-10-02 13:00:00,120,M4,9,0.9724364876747131
2025-10-02 13:00:00,120,M4,21,0.9857362508773804
2025-10-02 13:00:00,120,M4,51,0.9947461485862732
2025-10-02 13:00:00,180,M0,1,0.8761779069900513
2025-10-02 13:00:00,180,M0,3,0.9116240739822388
2025-10-02 13:00:00,180,M0,9,0.9416115880012512
2025-10-02 13:00:00,180,M0,21,0.9628174304962158
2025-10-02 13:00:00,180,M0,51,0.9796202182769775
2025-10-02 13:00:00,180,M1,1,0.9172385931015015
2025-10-02 13:00:00,180,M1,3,0.9362775683403015
2025-10-02 13:00:00,180,M1,9,0.9542306065559387
2025-10-02 13:00:00,180,M1,21,0.9693477153778076
2025-10-02 13:00:00,180,M1,51,0.9848564863204956
2025-10-02 13:00:00,180,M4,1,0.9286061525344849
2025-10-02 13:00:00,180,M4,3,0.9483016729354858
2025-10-02 13:00:00,180,M4,9,0.9663823843002319
2025-10-02 13:00:00,180,M4,21,0.9807381629943848
2025-10-02 13:00:00,180,M4,51,0.9930731654167175
2025-10-02 13:00:00,240,M0,1,0.8592009544372559
2025-10-02 13:00:00,240,M0,3,0.893562912940979
2025-10-02 13:00:00,240,M0,9,0.9238057136535645
