issue_utc,lead_min,method,mae,rmse,n_px
2026-04-26 04:00:00,180,M1,16.795764923095703,26.365522384643555,202500
2026-04-26 04:00:00,180,M4,16.042402267456055,23.979949951171875,202500
2026-04-26 04:00:00,240,M0,26.72937774658203,40.26795959472656,202500
2026-04-26 04:00:00,240,M1,18.42953872680664,28.191499710083008,202500
2026-04-26 04:00:00,240,M4,19.521411895751953,28.07779312133789,202500
2026-04-26 04:00:00,300,M0,28.628543853759766,42.432376861572266,202500
2026-04-26 04:00:00,300,M1,19.64716339111328,29.107925415039062,202500
2026-04-26 04:00:00,300,M4,22.992088317871094,32.029361724853516,202500
2026-04-26 04:00:00,360,M0,33.4145393371582,47.40725326538086,202500
2026-04-26 04:00:00,360,M1,23.76323890686035,33.63681411743164,202500
2026-04-26 04:00:00,360,M4,25.916839599609375,35.16255187988281,202500
2026-04-26 06:00:00,30,M0,11.618544578552246,21.596708297729492,202500
2026-04-26 06:00:00,30,M1,7.841188430786133,14.665916442871094,202500
2026-04-26 06:00:00,30,M4,7.982173919677734,14.15618896484375,202500
2026-04-26 06:00:00,60,M0,15.396631240844727,26.974843978881836,202500
2026-04-26 06:00:00,60,M1,11.054099082946777,19.261051177978516,202500
2026-04-26 06:00:00,60,M4,10.31445026397705,17.53754425048828,202500
2026-04-26 06:00:00,120,M0,19.69671058654785,32.50481033325195,202500
2026-04-26 06:00:00,120,M1,14.836128234863281,23.802705764770508,202500
2026-04-26 06:00:00,120,M4,13.617005348205566,21.855154037475586,202500
2026-04-26 06:00:00,180,M0,23.37550926208496,36.83790969848633,202500
2026-04-26 06:00:00,180,M1,17.709558486938477,26.825902938842773,202500
2026-04-26 06:00:00,180,M4,17.19135856628418,26.538442611694336,202500
2026-04-26 06:00:00,240,M0,28.31954574584961,42.29168701171875,202500
2026-04-26 06:00:00,240,M1,21.201353073120117,30.707738876342773,202500
2026-04-26 06:00:00,240,M4,20.36745834350586,30.295787811279297,202500
2026-04-26 06:00:00,300,M0,30.578014373779297,44.8223991394043,202500
2026-04-26 06:00:00,300,M1,24.031352996826172,33.589717864990234,202500
2026-04-26 06:00:00,300,M4,25.577608108520508,35.93928146362305,202500
2026-04-26 06:00:00,360,M0,32.09226608276367,46.130794525146484,202500
2026-04-26 06:00:00,360,M1,27.235523223876953,36.10120391845703,202500
2026-04-26 06:00:00,360,M4,29.147628784179688,39.20124816894531,202500
2026-04-26 08:00:00,30,M0,11.991703987121582,22.163454055786133,202500
2026-04-26 08:00:00,30,M1,8.768514633178711,16.26093101501465,202500
2026-04-26 08:00:00,30,M4,8.575329780578613,15.116313934326172,202500
2026-04-26 08:00:00,60,M0,15.2763032913208,27.008684158325195,202500
2026-04-26 08:00:00,60,M1,11.925374031066895,20.523250579833984,202500
2026-04-26 08:00:00,60,M4,10.90433120727539,18.346729278564453,202500
2026-04-26 08:00:00,120,M0,21.2425537109375,34.763092041015625,202500
2026-04-26 08:00:00,120,M1,17.393173217773438,27.38697624206543,202500
2026-04-26 08:00:00,120,M4,15.913039207458496,25.441600799560547,202500
2026-04-26 08:00:00,180,M0,25.609975814819336,39.95307922363281,202500
2026-04-26 08:00:00,180,M1,21.03976821899414,30.858726501464844,202500
2026-04-26 08:00:00,180,M4,17.990800857543945,27.478097915649414,202500
2026-04-26 08:00:00,240,M0,27.78883934020996,42.16289520263672,202500
2026-04-26 08:00:00,240,M1,24.097810745239258,33.45108413696289,202500
2026-04-26 08:00:00,240,M4,20.553482055664062,29.932449340820312,202500
2026-04-26 08:00:00,300,M0,31.22091293334961,45.23554611206055,202500
2026-04-26 08:00:00,300,M1,27.42093849182129,36.453880310058594,202500
2026-04-26 08:00:00,300,M4,23.82793426513672,32.838539123535156,202500
2026-04-26 08:00:00,360,M0,33.815494537353516,47.438018798828125,202500
2026-04-26 08:00:00,360,M1,29.953916549682617,38.24906921386719,202500
2026-04-26 08:00:00,360,M4,27.475196838378906,35.98210144042969,202500
2026-04-26 10:00:00,30,M0,17.379758834838867,31.428075790405273,202500
2026-04-26 10:00:00,30,M1,16.50542449951172,29.93050765991211,202500
2026-04-26 10:00:00,30,M4,12.445314407348633,20.50761604309082,202500
2026-04-26 10:00:00,60,M0,20.820783615112305,35.57810974121094,202500
2026-04-26 10:00:00,60,M1,17.814476013183594,29.782190322875977,202500
2026-04-26 10:00:00,60,M4,13.480081558227539,21.13567543029785,202500
2026-04-26 10:00:00,120,M0,24.946165084838867,39.948463439941406,202500
2026-04-26 10:00:00,120,M1,21.552318572998047,32.61886215209961,202500
2026-04-26 10:00:00,120,M4,16.642568588256836,24.976179122924805,202500
2026-04-26 10:00:00,180,M0,29.181421279907227,43.89447784423828,202500
2026-04-26 10:00:00,180,M1,25.272130966186523,35.39369583129883,202500
2026-04-26 10:00:00,180,M4,20.089889526367188,28.56406021118164,202500
2026-04-26 10:00:00,240,M0,32.98019790649414,47.25802993774414,202500
2026-04-26 10:00:00,240,M1,29.081514358520508,38.041954040527344,202500
2026-04-26 10:00:00,240,M4,23.20970344543457,31.79432487487793,202500
2026-04-26 10:00:00,300,M0,36.22732925415039,50.08651351928711,202500
2026-04-26 10:00:00,300,M1,30.248035430908203,38.36432647705078,202500
2026-04-26 10:00:00,300,M4,25.72918701171875,34.11885070800781,202500
2026-04-26 10:00:00,360,M0,38.535579681396484,51.98611068725586,202500
2026-04-26 10:00:00,360,M1,30.639175415039062,38.204036712646484,202500
2026-04-26 10:00:00,360,M4,27.39788055419922,35.21695327758789,202500
2026-04-26 12:00:00,30,M0,11.866044044494629,23.0739803314209,202500
2026-04-26 12:00:00,30,M1,9.747763633728027,19.438976287841797,202500
2026-04-26 12:00:00,30,M4,8.938037872314453,16.03999900817871,202500
2026-04-26 12:00:00,60,M0,16.009496688842773,28.947025299072266,202500
2026-04-26 12:00:00,60,M1,13.330535888671875,23.35848617553711,202500
2026-04-26 12:00:00,60,M4,12.0402250289917,19.887046813964844,202500
2026-04-26 12:00:00,120,M0,22.449146270751953,36.65407180786133,202500
2026-04-26 12:00:00,120,M1,19.583877563476562,30.089309692382812,202500
2026-04-26 12:00:00,120,M4,17.14208984375,25.977523803710938,202500
2026-04-26 12:00:00,180,M0,27.480741500854492,41.89812469482422,202500
2026-04-26 12:00:00,180,M1,23.743995666503906,33.49576187133789,202500
2026-04-26 12:00:00,180,M4,20.734615325927734,29.639442443847656,202500
2026-04-26 12:00:00,240,M0,30.528118133544922,44.8089485168457,202500
2026-04-26 12:00:00,240,M1,26.48971939086914,35.163490295410156,202500
2026-04-26 12:00:00,240,M4,23.29283905029297,32.004539489746094,202500
2026-04-26 12:00:00,300,M0,32.69013595581055,46.782474517822266,202500
2026-04-26 12:00:00,300,M1,27.310964584350586,34.8539924621582,202500
2026-04-26 12:00:00,300,M4,26.929840087890625,35.64453887939453,202500
2026-04-26 12:00:00,360,M0,35.45554733276367,49.229915618896484,202500
2026-04-26 12:00:00,360,M1,28.44097328186035,34.928184509277344,202500
2026-04-26 12:00:00,360,M4,29.199153900146484,37.59512710571289,202500
2026-04-26 14:00:00,30,M0,12.962804794311523,24.6637020111084,202500
2026-04-26 14:00:00,30,M1,10.485737800598145,20.22965431213379,202500
2026-04-26 14:00:00,30,M4,9.798369407653809,17.154823303222656,202500
2026-04-26 14:00:00,60,M0,18.336408615112305,31.922685623168945,202500
2026-04-26 14:00:00,60,M1,14.635513305664062,24.751773834228516,202500
2026-04-26 14:00:00,60,M4,13.605841636657715,21.909137725830078,202500
2026-04-26 14:00:00,120,M0,24.411874771118164,38.82676696777344,202500
2026-04-26 14:00:00,120,M1,19.57888412475586,29.345260620117188,202500
2026-04-26 14:00:00,120,M4,17.79530143737793,26.365257263183594,202500
2026-04-26 14:00:00,180,M0,27.39366912841797,41.88684844970703,202500
2026-04-26 14:00:00,180,M1,23.221994400024414,32.54248046875,202500
2026-04-26 14:00:00,180,M4,21.06113052368164,29.81104278564453,202500
2026-04-26 14:00:00,240,M0,30.176973342895508,44.462242126464844,202500
2026-04-26 14:00:00,240,M1,25.72327995300293,34.12488555908203,202500
2026-04-26 14:00:00,240,M4,22.77852439880371,31.369956970214844,202500
2026-04-26 14:00:00,300,M0,32.647159576416016,46.77731704711914,202500
2026-04-26 14:00:00,300,M1,27.52288055419922,35.22993850708008,202500
2026-04-26 14:00:00,300,M4,25.04103660583496,33.62736511230469,202500
2026-04-26 14:00:00,360,M0,34.81339645385742,48.764244079589844,202500
2026-04-26 14:00:00,360,M1,29.191362380981445,36.29283905029297,202500
2026-04-26 14:00:00,360,M4,26.497520446777344,34.897274017333984,202500
2026-04-26 16:00:00,30,M0,12.958587646484375,24.563983917236328,202500
2026-04-26 16:00:00,30,M1,10.802763938903809,20.46735954284668,202500
2026-04-26 16:00:00,30,M4,10.100147247314453,17.276187896728516,202500
2026-04-26 16:00:00,60,M0,17.751237869262695,31.125869750976562,202500
2026-04-26 16:00:00,60,M1,14.961411476135254,24.982383728027344,202500
2026-04-26 16:00:00,60,M4,13.781407356262207,22.060625076293945,202500
2026-04-26 16:00:00,120,M0,23.128883361816406,37.17593765258789,202500
2026-04-26 16:00:00,120,M1,19.872377395629883,29.293302536010742,202500
2026-04-26 16:00:00,120,M4,18.837684631347656,27.71195411682129,202500
2026-04-26 16:00:00,180,M0,26.958515167236328,41.18793487548828,202500
2026-04-26 16:00:00,180,M1,22.949377059936523,31.867300033569336,202500
2026-04-26 16:00:00,180,M4,22.75254249572754,32.00141906738281,202500
2026-04-26 16:00:00,240,M0,29.272212982177734,43.46772766113281,202500
2026-04-26 16:00:00,240,M1,25.163244247436523,33.33633804321289,202500
2026-04-26 16:00:00,240,M4,25.98675537109375,35.293888092041016,202500
2026-04-26 16:00:00,300,M0,31.635421752929688,45.72776412963867,202500
2026-04-26 16:00:00,300,M1,26.502910614013672,33.74406433105469,202500
2026-04-26 16:00:00,300,M4,28.675952911376953,37.697425842285156,202500
2026-04-26 16:00:00,360,M0,32.10551452636719,45.99860763549805,202500
2026-04-26 16:00:00,360,M1,26.305620193481445,32.95307922363281,202500
2026-04-26 16:00:00,360,M4,29.317495346069336,37.78433609008789,202500
2026-04-26 18:00:00,30,M0,13.629715919494629,25.488435745239258,202500
2026-04-26 18:00:00,30,M1,10.923955917358398,20.40227508544922,202500
2026-04-26 18:00:00,30,M4,10.480239868164062,18.037822723388672,202500
2026-04-26 18:00:00,60,M0,17.87066078186035,31.244070053100586,202500
2026-04-26 18:00:00,60,M1,15.442339897155762,25.654804229736328,202500
2026-04-26 18:00:00,60,M4,14.217604637145996,22.609228134155273,202500
2026-04-26 18:00:00,120,M0,22.9991455078125,37.246524810791016,202500
2026-04-26 18:00:00,120,M1,20.21131706237793,30.254844665527344,202500
2026-04-26 18:00:00,120,M4,18.855009078979492,27.750383377075195,202500
2026-04-26 18:00:00,180,M0,26.523700714111328,40.75926208496094,202500
2026-04-26 18:00:00,180,M1,22.434019088745117,31.66359519958496,202500
2026-04-26 18:00:00,180,M4,22.44693374633789,31.133777618408203,202500
2026-04-26 18:00:00,240,M0,27.327484130859375,41.57164001464844,202500
2026-04-26 18:00:00,240,M1,23.149124145507812,31.336727142333984,202500
2026-04-26 18:00:00,240,M4,24.592666625976562,32.91646957397461,202500
2026-04-26 18:00:00,300,M0,29.10692596435547,43.260459899902344,202500
2026-04-26 18:00:00,300,M1,25.746484756469727,33.95443344116211,202500
2026-04-26 18:00:00,300,M4,26.26646614074707,34.035221099853516,202500
2026-04-26 18:00:00,360,M0,31.199737548828125,45.02903366088867,202500
2026-04-26 18:00:00,360,M1,28.133474349975586,36.00771713256836,202500
2026-04-26 18:00:00,360,M4,27.55559539794922,34.88288116455078,202500
2026-04-26 20:00:00,30,M0,14.34797191619873,26.435148239135742,202500
2026-04-26 20:00:00,30,M1,11.230759620666504,20.821741104125977,202500
2026-04-26 20:00:00,30,M4,10.739578247070312,18.151323318481445,202500
2026-04-26 20:00:00,60,M0,18.980112075805664,32.274009704589844,202500
2026-04-26 20:00:00,60,M1,16.035655975341797,26.2706356048584,202500
2026-04-26 20:00:00,60,M4,14.435681343078613,22.686979293823242,202500
2026-04-26 20:00:00,120,M0,22.265762329101562,36.07196807861328,202500
2026-04-26 20:00:00,120,M1,19.745433807373047,29.480207443237305,202500
2026-04-26 20:00:00,120,M4,18.546838760375977,27.25876808166504,202500
2026-04-26 20:00:00,180,M0,25.546518325805664,39.770450592041016,202500
2026-04-26 20:00:00,180,M1,23.600345611572266,33.14339828491211,202500
2026-04-26 20:00:00,180,M4,21.84815216064453,31.303836822509766,202500
2026-04-26 20:00:00,240,M0,28.39064598083496,42.477142333984375,202500
2026-04-26 20:00:00,240,M1,26.764509201049805,35.46736145019531,202500
2026-04-26 20:00:00,240,M4,24.311748504638672,33.78384780883789,202500
2026-04-26 20:00:00,300,M0,31.482276916503906,45.191795349121094,202500
2026-04-26 20:00:00,300,M1,30.355653762817383,38.57132339477539,202500
2026-04-26 20:00:00,300,M4,26.250932693481445,35.47713088989258,202500
2026-04-26 20:00:00,360,M0,34.57344055175781,47.51312255859375,202500
2026-04-26 20:00:00,360,M1,32.205692291259766,39.55081558227539,202500
2026-04-26 20:00:00,360,M4,27.9229736328125,36.711395263671875,202500
2026-04-26 23:00:00,30,M0,12.761869430541992,23.66426658630371,202500
2026-04-26 23:00:00,30,M1,9.956934928894043,18.465652465820312,202500
2026-04-26 23:00:00,30,M4,9.460631370544434,16.35358238220215,202500
2026-04-26 23:00:00,60,M0,17.164066314697266,29.507165908813477,202500
2026-04-26 23:00:00,60,M1,14.257582664489746,23.648460388183594,202500
2026-04-26 23:00:00,60,M4,12.771781921386719,20.35544204711914,202500
2026-04-26 23:00:00,120,M0,24.140230178833008,37.69923400878906,202500
2026-04-26 23:00:00,120,M1,20.38943862915039,30.08314323425293,202500
2026-04-26 23:00:00,120,M4,18.09021759033203,26.698389053344727,202500
2026-04-26 23:00:00,180,M0,29.583425521850586,42.670108795166016,202500
2026-04-26 23:00:00,180,M1,24.24294662475586,33.264671325683594,202500
2026-04-26 23:00:00,180,M4,21.013656616210938,29.96682357788086,202500
2026-04-26 23:00:00,240,M0,32.569305419921875,45.34349822998047,202500
2026-04-26 23:00:00,240,M1,26.76191520690918,35.450618743896484,202500
2026-04-26 23:00:00,240,M4,22.91315460205078,31.935461044311523,202500
2026-04-26 23:00:00,300,M0,34.109703063964844,46.754066467285156,202500
2026-04-26 23:00:00,300,M1,27.350204467773438,35.46686935424805,202500
2026-04-26 23:00:00,300,M4,23.22319984436035,31.854028701782227,202500
2026-04-26 23:00:00,360,M0,35.82811737060547,48.33934020996094,202500
2026-04-26 23:00:00,360,M1,29.189756393432617,36.47043991088867,202500
2026-04-26 23:00:00,360,M4,23.399070739746094,31.765182495117188,202500
2026-04-27 00:00:00,30,M0,13.282318115234375,23.870912551879883,202500
2026-04-27 00:00:00,30,M1,10.821335792541504,19.30984878540039,202500
2026-04-27 00:00:00,30,M4,10.259939193725586,17.157428741455078,202500
2026-04-27 00:00:00,60,M0,18.161548614501953,30.36050033569336,202500
2026-04-27 00:00:00,60,M1,15.258099555969238,24.319591522216797,202500
2026-04-27 00:00:00,60,M4,13.634750366210938,21.240205764770508,202500
2026-04-27 00:00:00,120,M0,25.482826232910156,38.142967224121094,202500
2026-04-27 00:00:00,120,M1,20.918920516967773,29.880014419555664,202500
2026-04-27 00:00:00,120,M4,18.49742317199707,26.963533401489258,202500
2026-04-27 00:00:00,180,M0,29.981571197509766,42.53090286254883,202500
2026-04-27 00:00:00,180,M1,25.34624481201172,34.00118637084961,202500
2026-04-27 00:00:00,180,M4,21.94637107849121,30.851655960083008,202500
2026-04-27 00:00:00,240,M0,32.12675476074219,44.55682373046875,202500
2026-04-27 00:00:00,240,M1,26.369117736816406,34.41431427001953,202500
2026-04-27 00:00:00,240,M4,22.562530517578125,31.267345428466797,202500
2026-04-27 00:00:00,300,M0,33.88566970825195,46.227752685546875,202500
2026-04-27 00:00:00,300,M1,27.69593620300293,35.07823944091797,202500
2026-04-27 00:00:00,300,M4,23.265348434448242,31.835878372192383,202500
2026-04-27 00:00:00,360,M0,35.432334899902344,47.59733200073242,202500
2026-04-27 00:00:00,360,M1,29.060274124145508,35.73548126220703,202500
