issue_utc,lead_min,method,mae,rmse,n_px
2026-07-01 01:00:00,30,M0,10.836831092834473,18.46027374267578,202500
2026-07-01 01:00:00,30,M1,8.548398971557617,15.163082122802734,202500
2026-07-01 01:00:00,30,M4,8.292167663574219,13.72756290435791,202500
2026-07-01 01:00:00,60,M0,13.804611206054688,22.721935272216797,202500
2026-07-01 01:00:00,60,M1,11.283804893493652,18.723751068115234,202500
2026-07-01 01:00:00,60,M4,10.552939414978027,16.72226333618164,202500
2026-07-01 01:00:00,120,M0,18.15974235534668,28.47540855407715,202500
2026-07-01 01:00:00,120,M1,14.91617488861084,23.067312240600586,202500
2026-07-01 01:00:00,120,M4,13.83730411529541,21.076305389404297,202500
2026-07-01 01:00:00,180,M0,20.82450294494629,31.867416381835938,202500
2026-07-01 01:00:00,180,M1,17.082122802734375,25.60841178894043,202500
2026-07-01 01:00:00,180,M4,15.68705940246582,23.066373825073242,202500
2026-07-01 01:00:00,240,M0,22.66599464416504,34.23885726928711,202500
2026-07-01 01:00:00,240,M1,17.910823822021484,26.45897674560547,202500
2026-07-01 01:00:00,240,M4,16.68199348449707,24.253257751464844,202500
2026-07-01 01:00:00,300,M0,24.313325881958008,35.95183563232422,202500
2026-07-01 01:00:00,300,M1,18.991867065429688,27.573450088500977,202500
2026-07-01 01:00:00,300,M4,18.835065841674805,27.25950813293457,202500
2026-07-01 01:00:00,360,M0,25.32572364807129,36.9993782043457,202500
2026-07-01 01:00:00,360,M1,19.550683975219727,28.079191207885742,202500
2026-07-01 01:00:00,360,M4,20.098814010620117,28.995952606201172,202500
2026-07-01 02:00:00,30,M0,11.643705368041992,19.395099639892578,202500
2026-07-01 02:00:00,30,M1,9.314286231994629,16.227664947509766,202500
2026-07-01 02:00:00,30,M4,8.853026390075684,14.458732604980469,202500
2026-07-01 02:00:00,60,M0,15.064730644226074,24.20751190185547,202500
2026-07-01 02:00:00,60,M1,12.421442031860352,20.313316345214844,202500
