issue_utc,lead_min,method,city,pred,obs
2026-03-31 16:00:00,60,M0,서울,70.0,0.0
2026-03-31 16:00:00,60,M0,대전,89.5,100.0
2026-03-31 16:00:00,60,M0,대구,88.5,100.0
2026-03-31 16:00:00,60,M0,광주,93.0,100.0
2026-03-31 16:00:00,60,M0,부산,94.5,100.0
2026-03-31 16:00:00,60,M0,인천,65.75,60.0
2026-03-31 16:00:00,60,M0,수원,79.75,80.0
2026-03-31 16:00:00,60,M0,전주,90.0,100.0
2026-03-31 16:00:00,60,M0,강릉,79.5,90.0
2026-03-31 16:00:00,60,M0,제주,93.0,100.0
2026-03-31 16:00:00,60,M1,서울,73.13179016113281,0.0
2026-03-31 16:00:00,60,M1,대전,84.47296142578125,100.0
2026-03-31 16:00:00,60,M1,대구,91.93936157226562,100.0
2026-03-31 16:00:00,60,M1,광주,92.81513977050781,100.0
2026-03-31 16:00:00,60,M1,부산,93.13713073730469,100.0
2026-03-31 16:00:00,60,M1,인천,74.26179504394531,60.0
2026-03-31 16:00:00,60,M1,수원,76.60885620117188,80.0
2026-03-31 16:00:00,60,M1,전주,90.36035919189453,100.0
2026-03-31 16:00:00,60,M1,강릉,74.80560302734375,90.0
2026-03-31 16:00:00,60,M1,제주,94.52832794189453,100.0
2026-03-31 16:00:00,120,M0,서울,70.0,70.0
2026-03-31 16:00:00,120,M0,대전,89.5,80.0
2026-03-31 16:00:00,120,M0,대구,88.5,100.0
2026-03-31 16:00:00,120,M0,광주,93.0,90.0
2026-03-31 16:00:00,120,M0,부산,94.5,100.0
2026-03-31 16:00:00,120,M0,인천,65.75,60.0
2026-03-31 16:00:00,120,M0,수원,79.75,60.0
2026-03-31 16:00:00,120,M0,전주,90.0,80.0
2026-03-31 16:00:00,120,M0,강릉,79.5,80.0
2026-03-31 16:00:00,120,M0,제주,93.0,100.0
2026-03-31 16:00:00,120,M1,서울,74.24309539794922,70.0
2026-03-31 16:00:00,120,M1,대전,91.68717956542969,80.0
2026-03-31 16:00:00,120,M1,대구,93.65621185302734,100.0
2026-03-31 16:00:00,120,M1,광주,82.92211151123047,90.0
2026-03-31 16:00:00,120,M1,부산,93.58036041259766,100.0
2026-03-31 16:00:00,120,M1,인천,83.32069396972656,60.0
2026-03-31 16:00:00,120,M1,수원,76.55210876464844,60.0
2026-03-31 16:00:00,120,M1,전주,86.36412811279297,80.0
2026-03-31 16:00:00,120,M1,강릉,75.970703125,80.0
2026-03-31 16:00:00,120,M1,제주,94.9447021484375,100.0
2026-03-31 16:00:00,180,M0,서울,70.0,40.0
2026-03-31 16:00:00,180,M0,대전,89.5,80.0
2026-03-31 16:00:00,180,M0,대구,88.5,100.0
2026-03-31 16:00:00,180,M0,광주,93.0,90.0
2026-03-31 16:00:00,180,M0,부산,94.5,100.0
2026-03-31 16:00:00,180,M0,인천,65.75,20.0
2026-03-31 16:00:00,180,M0,수원,79.75,60.0
2026-03-31 16:00:00,180,M0,전주,90.0,90.0
2026-03-31 16:00:00,180,M0,강릉,79.5,80.0
2026-03-31 16:00:00,180,M0,제주,93.0,100.0
2026-03-31 16:00:00,180,M1,서울,80.1889419555664,40.0
2026-03-31 16:00:00,180,M1,대전,63.65018844604492,80.0
2026-03-31 16:00:00,180,M1,대구,90.04507446289062,100.0
2026-03-31 16:00:00,180,M1,광주,82.75430297851562,90.0
2026-03-31 16:00:00,180,M1,부산,94.61192321777344,100.0
2026-03-31 16:00:00,180,M1,인천,79.77307891845703,20.0
2026-03-31 16:00:00,180,M1,수원,76.99380493164062,60.0
2026-03-31 16:00:00,180,M1,전주,72.2022705078125,90.0
2026-03-31 16:00:00,180,M1,강릉,75.77188110351562,80.0
2026-03-31 16:00:00,180,M1,제주,91.49714660644531,100.0
2026-03-31 16:00:00,240,M0,서울,70.0,30.0
2026-03-31 16:00:00,240,M0,대전,89.5,80.0
2026-03-31 16:00:00,240,M0,대구,88.5,100.0
2026-03-31 16:00:00,240,M0,광주,93.0,90.0
2026-03-31 16:00:00,240,M0,부산,94.5,100.0
2026-03-31 16:00:00,240,M0,인천,65.75,0.0
2026-03-31 16:00:00,240,M0,수원,79.75,50.0
2026-03-31 16:00:00,240,M0,전주,90.0,90.0
2026-03-31 16:00:00,240,M0,강릉,79.5,50.0
2026-03-31 16:00:00,240,M0,제주,93.0,100.0
2026-03-31 16:00:00,240,M1,서울,76.11463928222656,30.0
2026-03-31 16:00:00,240,M1,대전,79.88163757324219,80.0
2026-03-31 16:00:00,240,M1,대구,87.73001861572266,100.0
2026-03-31 16:00:00,240,M1,광주,82.29373168945312,90.0
2026-03-31 16:00:00,240,M1,부산,88.70879364013672,100.0
2026-03-31 16:00:00,240,M1,인천,79.8642349243164,0.0
2026-03-31 16:00:00,240,M1,수원,81.93772888183594,50.0
2026-03-31 16:00:00,240,M1,전주,78.92938995361328,90.0
2026-03-31 16:00:00,240,M1,강릉,75.34400177001953,50.0
2026-03-31 16:00:00,240,M1,제주,97.19853210449219,100.0
2026-03-31 16:00:00,300,M0,서울,70.0,60.0
2026-03-31 16:00:00,300,M0,대전,89.5,80.0
2026-03-31 16:00:00,300,M0,대구,88.5,90.0
2026-03-31 16:00:00,300,M0,광주,93.0,90.0
2026-03-31 16:00:00,300,M0,부산,94.5,100.0
2026-03-31 16:00:00,300,M0,인천,65.75,80.0
2026-03-31 16:00:00,300,M0,수원,79.75,70.0
2026-03-31 16:00:00,300,M0,전주,90.0,70.0
2026-03-31 16:00:00,300,M0,강릉,79.5,30.0
2026-03-31 16:00:00,300,M0,제주,93.0,100.0
2026-03-31 16:00:00,300,M1,서울,77.4385986328125,60.0
2026-03-31 16:00:00,300,M1,대전,64.10820007324219,80.0
2026-03-31 16:00:00,300,M1,대구,91.48033142089844,90.0
2026-03-31 16:00:00,300,M1,광주,76.43128967285156,90.0
2026-03-31 16:00:00,300,M1,부산,96.8461685180664,100.0
2026-03-31 16:00:00,300,M1,인천,80.47786712646484,80.0
2026-03-31 16:00:00,300,M1,수원,76.06781005859375,70.0
2026-03-31 16:00:00,300,M1,전주,67.45531463623047,70.0
2026-03-31 16:00:00,300,M1,강릉,74.62482452392578,30.0
