issue_utc,lead_min,method,mae,rmse,n_px
2026-07-05 01:00:00,30,M0,10.667872428894043,17.968854904174805,202500
2026-07-05 01:00:00,30,M1,7.89651346206665,13.709915161132812,202500
2026-07-05 01:00:00,30,M4,7.560356616973877,12.306347846984863,202500
2026-07-05 01:00:00,60,M0,13.672964096069336,21.99944496154785,202500
2026-07-05 01:00:00,60,M1,10.490158081054688,17.126903533935547,202500
2026-07-05 01:00:00,60,M4,9.692395210266113,15.288110733032227,202500
2026-07-05 01:00:00,120,M0,17.020469665527344,26.087095260620117,202500
2026-07-05 01:00:00,120,M1,13.695113182067871,20.7864933013916,202500
2026-07-05 01:00:00,120,M4,12.515738487243652,18.904394149780273,202500
2026-07-05 01:00:00,180,M0,18.583595275878906,28.00791358947754,202500
2026-07-05 01:00:00,180,M1,15.501047134399414,23.012197494506836,202500
2026-07-05 01:00:00,180,M4,14.402215957641602,21.164098739624023,202500
2026-07-05 01:00:00,240,M0,19.805940628051758,29.467662811279297,202500
2026-07-05 01:00:00,240,M1,16.722957611083984,24.37510108947754,202500
2026-07-05 01:00:00,240,M4,16.44085121154785,23.7668514251709,202500
2026-07-05 01:00:00,300,M0,20.985363006591797,30.924833297729492,202500
2026-07-05 01:00:00,300,M1,18.098480224609375,26.00202178955078,202500
2026-07-05 01:00:00,300,M4,18.247407913208008,26.122779846191406,202500
2026-07-05 01:00:00,360,M0,23.300622940063477,33.67512893676758,202500
2026-07-05 01:00:00,360,M1,19.88593864440918,28.257049560546875,202500
2026-07-05 01:00:00,360,M4,20.42864227294922,28.941818237304688,202500
2026-07-05 05:00:00,30,M0,11.825958251953125,19.25237274169922,202500
2026-07-05 05:00:00,30,M1,9.012774467468262,15.029675483703613,202500
2026-07-05 05:00:00,30,M4,8.863876342773438,13.979436874389648,202500
2026-07-05 05:00:00,60,M0,14.933687210083008,23.431591033935547,202500
2026-07-05 05:00:00,60,M1,11.95594596862793,18.804235458374023,202500
2026-07-05 05:00:00,60,M4,11.272953987121582,17.194637298583984,202500
2026-07-05 05:00:00,120,M0,18.506134033203125,28.146564483642578,202500
2026-07-05 05:00:00,120,M1,15.45703411102295,23.056255340576172,202500
2026-07-05 05:00:00,120,M4,14.368453025817871,21.119304656982422,202500
2026-07-05 05:00:00,180,M0,21.323989868164062,31.90798568725586,202500
2026-07-05 05:00:00,180,M1,17.74151611328125,25.49250602722168,202500
2026-07-05 05:00:00,180,M4,16.621200561523438,23.729825973510742,202500
2026-07-05 05:00:00,240,M0,23.09503173828125,34.017539978027344,202500
2026-07-05 05:00:00,240,M1,19.54262924194336,27.573631286621094,202500
2026-07-05 05:00:00,240,M4,18.57377815246582,26.108806610107422,202500
2026-07-05 05:00:00,300,M0,24.809223175048828,35.99751663208008,202500
2026-07-05 05:00:00,300,M1,21.321691513061523,29.805585861206055,202500
2026-07-05 05:00:00,300,M4,20.447704315185547,28.546207427978516,202500
2026-07-05 05:00:00,360,M0,25.961122512817383,37.691490173339844,202500
2026-07-05 05:00:00,360,M1,22.244098663330078,30.870420455932617,202500
