issue_utc,lead_min,method,mae,rmse,n_px
2025-12-31 16:00:00,30,M0,6.587059020996094,13.589801788330078,202500
2025-12-31 16:00:00,30,M1,6.373350143432617,12.210044860839844,202500
2025-12-31 16:00:00,60,M0,8.292752265930176,16.496746063232422,202500
2025-12-31 16:00:00,60,M1,8.574788093566895,15.497690200805664,202500
2025-12-31 16:00:00,120,M0,9.601359367370605,19.329673767089844,202500
2025-12-31 16:00:00,120,M1,10.535258293151855,18.092594146728516,202500
2025-12-31 16:00:00,180,M0,10.45714282989502,20.949602127075195,202500
2025-12-31 16:00:00,180,M1,12.400898933410645,20.624975204467773,202500
2025-12-31 16:00:00,240,M0,11.822300910949707,22.902507781982422,202500
2025-12-31 16:00:00,240,M1,14.143560409545898,22.85865020751953,202500
2025-12-31 16:00:00,300,M0,12.726471900939941,24.16852569580078,202500
2025-12-31 16:00:00,300,M1,15.440160751342773,24.469181060791016,202500
2025-12-31 16:00:00,360,M0,13.830971717834473,25.708518981933594,202500
2025-12-31 16:00:00,360,M1,16.42328453063965,25.409404754638672,202500
2025-12-31 17:00:00,30,M0,7.023977756500244,13.966920852661133,202500
2025-12-31 17:00:00,30,M1,6.989346981048584,12.907745361328125,202500
2025-12-31 17:00:00,60,M0,8.520073890686035,16.806575775146484,202500
2025-12-31 17:00:00,60,M1,8.83458137512207,15.507194519042969,202500
2025-12-31 17:00:00,120,M0,10.051043510437012,19.79408073425293,202500
2025-12-31 17:00:00,120,M1,11.187760353088379,18.520200729370117,202500
2025-12-31 17:00:00,180,M0,11.513882637023926,21.989450454711914,202500
2025-12-31 17:00:00,180,M1,12.960786819458008,20.851367950439453,202500
2025-12-31 17:00:00,240,M0,12.516132354736328,23.527734756469727,202500
2025-12-31 17:00:00,240,M1,13.72848129272461,21.631908416748047,202500
2025-12-31 17:00:00,300,M0,13.743108749389648,25.270814895629883,202500
2025-12-31 17:00:00,300,M1,15.010965347290039,23.173152923583984,202500
2025-12-31 17:00:00,360,M0,15.820821762084961,27.85549545288086,202500
2025-12-31 17:00:00,360,M1,16.705467224121094,25.22056770324707,202500
2025-12-31 18:00:00,30,M0,6.653597354888916,13.444548606872559,202500
2025-12-31 18:00:00,30,M1,6.494239330291748,12.136444091796875,202500
2025-12-31 18:00:00,60,M0,8.048117637634277,16.4146671295166,202500
2025-12-31 18:00:00,60,M1,8.19243049621582,14.58322811126709,202500
2025-12-31 18:00:00,120,M0,10.178961753845215,20.202980041503906,202500
2025-12-31 18:00:00,120,M1,10.955451011657715,18.543962478637695,202500
2025-12-31 18:00:00,180,M0,11.649173736572266,22.52414894104004,202500
2025-12-31 18:00:00,180,M1,12.574813842773438,20.494699478149414,202500
2025-12-31 18:00:00,240,M0,13.100432395935059,24.634984970092773,202500
2025-12-31 18:00:00,240,M1,14.130615234375,22.221229553222656,202500
2025-12-31 18:00:00,300,M0,15.22805404663086,27.48320198059082,202500
2025-12-31 18:00:00,300,M1,15.848864555358887,24.30668830871582,202500
2025-12-31 18:00:00,360,M0,25.172616958618164,38.99704360961914,202500
2025-12-31 18:00:00,360,M1,24.50492286682129,35.102596282958984,202500
2025-12-31 19:00:00,30,M0,6.804963111877441,13.83010482788086,202500
2025-12-31 19:00:00,30,M1,6.57589054107666,12.25795841217041,202500
2025-12-31 19:00:00,60,M0,8.470723152160645,17.058815002441406,202500
2025-12-31 19:00:00,60,M1,8.821846008300781,15.881711959838867,202500
2025-12-31 19:00:00,120,M0,10.28329849243164,20.26580810546875,202500
2025-12-31 19:00:00,120,M1,11.39665412902832,19.226978302001953,202500
2025-12-31 19:00:00,180,M0,11.987156867980957,22.863859176635742,202500
2025-12-31 19:00:00,180,M1,13.443199157714844,21.812192916870117,202500
2025-12-31 19:00:00,240,M0,14.513445854187012,26.582427978515625,202500
2025-12-31 19:00:00,240,M1,15.27872371673584,23.690317153930664,202500
2025-12-31 19:00:00,300,M0,24.546476364135742,38.420753479003906,202500
2025-12-31 19:00:00,300,M1,24.42376136779785,35.124420166015625,202500
2025-12-31 19:00:00,360,M0,18.469554901123047,31.279848098754883,202500
2025-12-31 19:00:00,360,M1,18.273788452148438,26.4997615814209,202500
2025-12-31 20:00:00,30,M0,7.725803852081299,15.410262107849121,202500
2025-12-31 20:00:00,30,M1,7.321640968322754,13.637394905090332,202500
2025-12-31 20:00:00,60,M0,9.13852310180664,17.96949005126953,202500
2025-12-31 20:00:00,60,M1,9.314613342285156,16.431114196777344,202500
2025-12-31 20:00:00,120,M0,11.326072692871094,21.4963436126709,202500
2025-12-31 20:00:00,120,M1,11.85060977935791,19.798423767089844,202500
2025-12-31 20:00:00,180,M0,13.647680282592773,25.00029754638672,202500
2025-12-31 20:00:00,180,M1,13.895071983337402,22.3472900390625,202500
2025-12-31 20:00:00,240,M0,23.641647338867188,37.339962005615234,202500
2025-12-31 20:00:00,240,M1,22.750167846679688,33.88283920288086,202500
2025-12-31 20:00:00,300,M0,17.948257446289062,30.46586799621582,202500
2025-12-31 20:00:00,300,M1,16.96477699279785,25.12923812866211,202500
2025-12-31 20:00:00,360,M0,18.836544036865234,31.76377296447754,202500
2025-12-31 20:00:00,360,M1,17.955101013183594,25.695144653320312,202500
2025-12-31 21:00:00,30,M0,8.271526336669922,16.274349212646484,202500
2025-12-31 21:00:00,30,M1,7.293993949890137,13.375497817993164,202500
2025-12-31 21:00:00,60,M0,10.053786277770996,19.51268196105957,202500
2025-12-31 21:00:00,60,M1,9.378373146057129,16.570783615112305,202500
2025-12-31 21:00:00,120,M0,13.008265495300293,24.07046127319336,202500
2025-12-31 21:00:00,120,M1,12.686223030090332,21.39557647705078,202500
2025-12-31 21:00:00,180,M0,23.312095642089844,37.155006408691406,202500
2025-12-31 21:00:00,180,M1,22.47211265563965,34.434234619140625,202500
2025-12-31 21:00:00,240,M0,17.424869537353516,29.804719924926758,202500
2025-12-31 21:00:00,240,M1,15.616687774658203,24.256450653076172,202500
2025-12-31 21:00:00,300,M0,18.37211036682129,31.151756286621094,202500
2025-12-31 21:00:00,300,M1,15.796906471252441,23.79474449157715,202500
2025-12-31 21:00:00,360,M0,20.150123596191406,33.73761749267578,202500
2025-12-31 21:00:00,360,M1,17.025991439819336,24.919876098632812,202500
2025-12-31 22:00:00,30,M0,8.499783515930176,16.196252822875977,202500
2025-12-31 22:00:00,30,M1,7.566326141357422,13.744464874267578,202500
2025-12-31 22:00:00,60,M0,10.930807113647461,20.621484756469727,202500
2025-12-31 22:00:00,60,M1,10.301629066467285,18.318666458129883,202500
2025-12-31 22:00:00,120,M0,22.102598190307617,35.813262939453125,202500
2025-12-31 22:00:00,120,M1,21.0081787109375,33.17213439941406,202500
2025-12-31 22:00:00,180,M0,15.840902328491211,27.581663131713867,202500
2025-12-31 22:00:00,180,M1,14.02176284790039,22.083284378051758,202500
2025-12-31 22:00:00,240,M0,16.73578453063965,28.847379684448242,202500
2025-12-31 22:00:00,240,M1,14.335723876953125,21.91180419921875,202500
2025-12-31 22:00:00,300,M0,18.38525390625,31.386938095092773,202500
2025-12-31 22:00:00,300,M1,15.381778717041016,23.110185623168945,202500
2025-12-31 22:00:00,360,M0,19.322160720825195,32.8173713684082,202500
