model,run_utc,valid_kst,step_h,city,rep,t2m_C,tcc_pct,lcc_pct,mcc_pct,hcc_pct,dswrf_avg_Wm2
ECMWF,2026-08-19 12:00,2026-08-22 09:00,60,서울,1,24.4,100.0,,,,
ECMWF,2026-08-19 12:00,2026-08-22 12:00,63,서울,1,27.8,100.0,,,,
ECMWF,2026-08-19 12:00,2026-08-22 15:00,66,서울,1,30.1,57.0,,,,
ECMWF,2026-08-19 12:00,2026-08-22 18:00,69,서울,1,30.0,90.0,,,,
ECMWF,2026-08-19 12:00,2026-08-22 21:00,72,서울,1,27.7,91.0,,,,
ECMWF,2026-08-19 12:00,2026-08-23 00:00,75,서울,1,26.9,49.0,,,,
ECMWF,2026-08-19 12:00,2026-08-23 03:00,78,서울,1,26.1,100.0,,,,
ECMWF,2026-08-19 12:00,2026-08-23 06:00,81,서울,1,25.5,95.0,,,,
ECMWF,2026-08-19 12:00,2026-08-23 09:00,84,서울,1,28.6,45.0,,,,
ECMWF,2026-08-19 12:00,2026-08-23 12:00,87,서울,1,31.7,39.0,,,,
ECMWF,2026-08-19 12:00,2026-08-23 15:00,90,서울,1,33.6,91.0,,,,
ECMWF,2026-08-19 12:00,2026-08-23 18:00,93,서울,1,31.1,99.0,,,,
ECMWF,2026-08-19 12:00,2026-08-23 21:00,96,서울,1,28.8,91.0,,,,
ECMWF,2026-08-19 12:00,2026-08-24 00:00,99,서울,1,27.6,99.0,,,,
ECMWF,2026-08-19 12:00,2026-08-24 03:00,102,서울,1,26.3,97.0,,,,
ECMWF,2026-08-19 12:00,2026-08-24 06:00,105,서울,1,25.6,55.0,,,,
ECMWF,2026-08-19 12:00,2026-08-24 09:00,108,서울,1,28.8,89.0,,,,
ECMWF,2026-08-19 12:00,2026-08-24 12:00,111,서울,1,31.5,91.0,,,,
ECMWF,2026-08-19 12:00,2026-08-24 15:00,114,서울,1,32.6,99.0,,,,
ECMWF,2026-08-19 12:00,2026-08-24 18:00,117,서울,1,29.6,100.0,,,,
ECMWF,2026-08-19 12:00,2026-08-24 21:00,120,서울,1,27.4,100.0,,,,
ECMWF,2026-08-19 12:00,2026-08-25 00:00,123,서울,1,26.8,95.0,,,,
ECMWF,2026-08-19 12:00,2026-08-25 03:00,126,서울,1,26.1,100.0,,,,
ECMWF,2026-08-19 12:00,2026-08-25 06:00,129,서울,1,25.8,99.0,,,,
ECMWF,2026-08-19 12:00,2026-08-25 09:00,132,서울,1,27.8,80.0,,,,
ECMWF,2026-08-19 12:00,2026-08-25 12:00,135,서울,1,29.3,92.0,,,,
ECMWF,2026-08-19 12:00,2026-08-25 15:00,138,서울,1,26.7,100.0,,,,
ECMWF,2026-08-19 12:00,2026-08-25 18:00,141,서울,1,26.1,95.0,,,,
ECMWF,2026-08-19 12:00,2026-08-25 21:00,144,서울,1,25.6,54.0,,,,
ECMWF,2026-08-19 12:00,2026-08-26 03:00,150,서울,1,24.8,100.0,,,,
ECMWF,2026-08-19 12:00,2026-08-26 09:00,156,서울,1,25.9,100.0,,,,
ECMWF,2026-08-19 12:00,2026-08-26 15:00,162,서울,1,30.2,37.0,,,,
ECMWF,2026-08-19 12:00,2026-08-26 21:00,168,서울,1,25.9,36.0,,,,
ECMWF,2026-08-19 12:00,2026-08-27 03:00,174,서울,1,23.8,37.0,,,,
ECMWF,2026-08-19 12:00,2026-08-27 09:00,180,서울,1,26.0,73.0,,,,
ECMWF,2026-08-19 12:00,2026-08-27 15:00,186,서울,1,31.8,59.0,,,,
ECMWF,2026-08-19 12:00,2026-08-27 21:00,192,서울,1,27.5,99.0,,,,
ECMWF,2026-08-19 12:00,2026-08-28 03:00,198,서울,1,26.5,97.0,,,,
ECMWF,2026-08-19 12:00,2026-08-28 09:00,204,서울,1,27.4,98.0,,,,
ECMWF,2026-08-19 12:00,2026-08-28 15:00,210,서울,1,28.3,92.0,,,,
ECMWF,2026-08-19 12:00,2026-08-28 21:00,216,서울,1,25.6,89.0,,,,
ECMWF,2026-08-19 12:00,2026-08-29 03:00,222,서울,1,25.2,100.0,,,,
ECMWF,2026-08-19 12:00,2026-08-29 09:00,228,서울,1,26.1,52.0,,,,
ECMWF,2026-08-19 12:00,2026-08-29 15:00,234,서울,1,28.3,33.0,,,,
ECMWF,2026-08-19 12:00,2026-08-29 21:00,240,서울,1,24.3,100.0,,,,
ECMWF,2026-08-19 12:00,2026-08-19 21:00,0,대전,1,24.0,95.0,,,,
ECMWF,2026-08-19 12:00,2026-08-20 00:00,3,대전,1,23.8,100.0,,,,
ECMWF,2026-08-19 12:00,2026-08-20 03:00,6,대전,1,23.2,100.0,,,,
ECMWF,2026-08-19 12:00,2026-08-20 06:00,9,대전,1,22.5,100.0,,,,
ECMWF,2026-08-19 12:00,2026-08-20 09:00,12,대전,1,24.2,98.0,,,,
ECMWF,2026-08-19 12:00,2026-08-20 12:00,15,대전,1,28.5,100.0,,,,
ECMWF,2026-08-19 12:00,2026-08-20 15:00,18,대전,1,30.1,81.0,,,,
ECMWF,2026-08-19 12:00,2026-08-20 18:00,21,대전,1,28.3,26.0,,,,
ECMWF,2026-08-19 12:00,2026-08-20 21:00,24,대전,1,25.1,99.0,,,,
ECMWF,2026-08-19 12:00,2026-08-21 00:00,27,대전,1,24.4,87.0,,,,
ECMWF,2026-08-19 12:00,2026-08-21 03:00,30,대전,1,23.6,79.0,,,,
ECMWF,2026-08-19 12:00,2026-08-21 06:00,33,대전,1,23.1,99.0,,,,
ECMWF,2026-08-19 12:00,2026-08-21 09:00,36,대전,1,26.0,99.0,,,,
ECMWF,2026-08-19 12:00,2026-08-21 12:00,39,대전,1,27.3,100.0,,,,
ECMWF,2026-08-19 12:00,2026-08-21 15:00,42,대전,1,28.4,100.0,,,,
ECMWF,2026-08-19 12:00,2026-08-21 18:00,45,대전,1,26.7,100.0,,,,
ECMWF,2026-08-19 12:00,2026-08-21 21:00,48,대전,1,25.4,100.0,,,,
ECMWF,2026-08-19 12:00,2026-08-22 00:00,51,대전,1,24.8,99.0,,,,
ECMWF,2026-08-19 12:00,2026-08-22 03:00,54,대전,1,24.2,80.0,,,,
ECMWF,2026-08-19 12:00,2026-08-22 06:00,57,대전,1,23.4,100.0,,,,
ECMWF,2026-08-19 12:00,2026-08-22 09:00,60,대전,1,26.8,100.0,,,,
ECMWF,2026-08-19 12:00,2026-08-22 12:00,63,대전,1,31.3,25.0,,,,
ECMWF,2026-08-19 12:00,2026-08-22 15:00,66,대전,1,33.0,92.0,,,,
ECMWF,2026-08-19 12:00,2026-08-22 18:00,69,대전,1,27.6,19.0,,,,
ECMWF,2026-08-19 12:00,2026-08-22 21:00,72,대전,1,25.4,9.0,,,,
ECMWF,2026-08-19 12:00,2026-08-23 00:00,75,대전,1,24.5,89.0,,,,
ECMWF,2026-08-19 12:00,2026-08-23 03:00,78,대전,1,23.8,99.0,,,,
ECMWF,2026-08-19 12:00,2026-08-23 06:00,81,대전,1,23.3,98.0,,,,
ECMWF,2026-08-19 12:00,2026-08-23 09:00,84,대전,1,27.1,80.0,,,,
ECMWF,2026-08-19 12:00,2026-08-23 12:00,87,대전,1,31.9,22.0,,,,
ECMWF,2026-08-19 12:00,2026-08-23 15:00,90,대전,1,33.2,86.0,,,,
ECMWF,2026-08-19 12:00,2026-08-23 18:00,93,대전,1,29.9,41.0,,,,
ECMWF,2026-08-19 12:00,2026-08-23 21:00,96,대전,1,27.2,20.0,,,,
ECMWF,2026-08-19 12:00,2026-08-24 00:00,99,대전,1,25.6,54.0,,,,
ECMWF,2026-08-19 12:00,2026-08-24 03:00,102,대전,1,24.1,59.0,,,,
ECMWF,2026-08-19 12:00,2026-08-24 06:00,105,대전,1,23.0,91.0,,,,
ECMWF,2026-08-19 12:00,2026-08-24 09:00,108,대전,1,28.6,97.0,,,,
ECMWF,2026-08-19 12:00,2026-08-24 12:00,111,대전,1,31.8,32.0,,,,
ECMWF,2026-08-19 12:00,2026-08-24 15:00,114,대전,1,31.9,80.0,,,,
ECMWF,2026-08-19 12:00,2026-08-24 18:00,117,대전,1,30.0,52.0,,,,
ECMWF,2026-08-19 12:00,2026-08-24 21:00,120,대전,1,26.4,55.0,,,,
ECMWF,2026-08-19 12:00,2026-08-25 00:00,123,대전,1,25.1,90.0,,,,
ECMWF,2026-08-19 12:00,2026-08-25 03:00,126,대전,1,24.5,100.0,,,,
ECMWF,2026-08-19 12:00,2026-08-25 06:00,129,대전,1,24.0,87.0,,,,
ECMWF,2026-08-19 12:00,2026-08-25 09:00,132,대전,1,27.1,91.0,,,,
ECMWF,2026-08-19 12:00,2026-08-25 12:00,135,대전,1,29.4,49.0,,,,
ECMWF,2026-08-19 12:00,2026-08-25 15:00,138,대전,1,29.9,39.0,,,,
ECMWF,2026-08-19 12:00,2026-08-25 18:00,141,대전,1,27.6,60.0,,,,
ECMWF,2026-08-19 12:00,2026-08-25 21:00,144,대전,1,24.8,41.0,,,,
ECMWF,2026-08-19 12:00,2026-08-26 03:00,150,대전,1,23.2,92.0,,,,
ECMWF,2026-08-19 12:00,2026-08-26 09:00,156,대전,1,26.1,54.0,,,,
ECMWF,2026-08-19 12:00,2026-08-26 15:00,162,대전,1,30.0,67.0,,,,
ECMWF,2026-08-19 12:00,2026-08-26 21:00,168,대전,1,25.5,22.0,,,,
ECMWF,2026-08-19 12:00,2026-08-27 03:00,174,대전,1,23.4,99.0,,,,
ECMWF,2026-08-19 12:00,2026-08-27 09:00,180,대전,1,27.3,62.0,,,,
ECMWF,2026-08-19 12:00,2026-08-27 15:00,186,대전,1,32.2,35.0,,,,
ECMWF,2026-08-19 12:00,2026-08-27 21:00,192,대전,1,27.4,100.0,,,,
ECMWF,2026-08-19 12:00,2026-08-28 03:00,198,대전,1,24.7,37.0,,,,
ECMWF,2026-08-19 12:00,2026-08-28 09:00,204,대전,1,29.2,89.0,,,,
ECMWF,2026-08-19 12:00,2026-08-28 15:00,210,대전,1,28.1,97.0,,,,
ECMWF,2026-08-19 12:00,2026-08-28 21:00,216,대전,1,24.7,97.0,,,,
ECMWF,2026-08-19 12:00,2026-08-29 03:00,222,대전,1,24.4,20.0,,,,
ECMWF,2026-08-19 12:00,2026-08-29 09:00,228,대전,1,25.5,100.0,,,,
ECMWF,2026-08-19 12:00,2026-08-29 15:00,234,대전,1,28.9,95.0,,,,
ECMWF,2026-08-19 12:00,2026-08-29 21:00,240,대전,1,23.8,11.0,,,,
ECMWF,2026-08-19 12:00,2026-08-19 21:00,0,대구,1,24.5,100.0,,,,
ECMWF,2026-08-19 12:00,2026-08-20 00:00,3,대구,1,23.7,98.0,,,,
ECMWF,2026-08-19 12:00,2026-08-20 03:00,6,대구,1,23.1,95.0,,,,
ECMWF,2026-08-19 12:00,2026-08-20 06:00,9,대구,1,22.6,100.0,,,,
ECMWF,2026-08-19 12:00,2026-08-20 09:00,12,대구,1,24.6,96.0,,,,
ECMWF,2026-08-19 12:00,2026-08-20 12:00,15,대구,1,28.9,99.0,,,,
ECMWF,2026-08-19 12:00,2026-08-20 15:00,18,대구,1,25.1,100.0,,,,
ECMWF,2026-08-19 12:00,2026-08-20 18:00,21,대구,1,25.8,66.0,,,,
ECMWF,2026-08-19 12:00,2026-08-20 21:00,24,대구,1,23.9,55.0,,,,
ECMWF,2026-08-19 12:00,2026-08-21 00:00,27,대구,1,23.0,100.0,,,,
ECMWF,2026-08-19 12:00,2026-08-21 03:00,30,대구,1,23.1,100.0,,,,
ECMWF,2026-08-19 12:00,2026-08-21 06:00,33,대구,1,23.0,100.0,,,,
ECMWF,2026-08-19 12:00,2026-08-21 09:00,36,대구,1,25.5,99.0,,,,
ECMWF,2026-08-19 12:00,2026-08-21 12:00,39,대구,1,29.0,99.0,,,,
ECMWF,2026-08-19 12:00,2026-08-21 15:00,42,대구,1,25.2,98.0,,,,
ECMWF,2026-08-19 12:00,2026-08-21 18:00,45,대구,1,25.5,95.0,,,,
ECMWF,2026-08-19 12:00,2026-08-21 21:00,48,대구,1,23.7,99.0,,,,
ECMWF,2026-08-19 12:00,2026-08-22 00:00,51,대구,1,23.4,100.0,,,,
ECMWF,2026-08-19 12:00,2026-08-22 03:00,54,대구,1,23.3,100.0,,,,
ECMWF,2026-08-19 12:00,2026-08-22 06:00,57,대구,1,23.0,100.0,,,,
ECMWF,2026-08-19 12:00,2026-08-22 09:00,60,대구,1,25.8,98.0,,,,
ECMWF,2026-08-19 12:00,2026-08-22 12:00,63,대구,1,29.3,82.0,,,,
ECMWF,2026-08-19 12:00,2026-08-22 15:00,66,대구,1,30.3,33.0,,,,
ECMWF,2026-08-19 12:00,2026-08-22 18:00,69,대구,1,25.6,55.0,,,,
ECMWF,2026-08-19 12:00,2026-08-22 21:00,72,대구,1,23.9,42.0,,,,
ECMWF,2026-08-19 12:00,2026-08-23 00:00,75,대구,1,23.2,93.0,,,,
ECMWF,2026-08-19 12:00,2026-08-23 03:00,78,대구,1,23.3,100.0,,,,
ECMWF,2026-08-19 12:00,2026-08-23 06:00,81,대구,1,23.1,100.0,,,,
ECMWF,2026-08-19 12:00,2026-08-23 09:00,84,대구,1,25.9,99.0,,,,
ECMWF,2026-08-19 12:00,2026-08-23 12:00,87,대구,1,29.5,88.0,,,,
ECMWF,2026-08-19 12:00,2026-08-23 15:00,90,대구,1,30.9,66.0,,,,
ECMWF,2026-08-19 12:00,2026-08-23 18:00,93,대구,1,29.4,50.0,,,,
ECMWF,2026-08-19 12:00,2026-08-23 21:00,96,대구,1,26.0,98.0,,,,
ECMWF,2026-08-19 12:00,2026-08-24 00:00,99,대구,1,24.3,70.0,,,,
ECMWF,2026-08-19 12:00,2026-08-24 03:00,102,대구,1,23.1,18.0,,,,
ECMWF,2026-08-19 12:00,2026-08-24 06:00,105,대구,1,21.8,90.0,,,,
ECMWF,2026-08-19 12:00,2026-08-24 09:00,108,대구,1,26.2,68.0,,,,
ECMWF,2026-08-19 12:00,2026-08-24 12:00,111,대구,1,30.1,73.0,,,,
ECMWF,2026-08-19 12:00,2026-08-24 15:00,114,대구,1,31.8,17.0,,,,
ECMWF,2026-08-19 12:00,2026-08-24 18:00,117,대구,1,29.6,20.0,,,,
ECMWF,2026-08-19 12:00,2026-08-24 21:00,120,대구,1,26.0,85.0,,,,
ECMWF,2026-08-19 12:00,2026-08-25 00:00,123,대구,1,24.3,4.0,,,,
ECMWF,2026-08-19 12:00,2026-08-25 03:00,126,대구,1,23.3,95.0,,,,
ECMWF,2026-08-19 12:00,2026-08-25 06:00,129,대구,1,22.6,100.0,,,,
ECMWF,2026-08-19 12:00,2026-08-25 09:00,132,대구,1,25.2,37.0,,,,
ECMWF,2026-08-19 12:00,2026-08-25 12:00,135,대구,1,30.5,99.0,,,,
ECMWF,2026-08-19 12:00,2026-08-25 15:00,138,대구,1,30.8,52.0,,,,
ECMWF,2026-08-19 12:00,2026-08-25 18:00,141,대구,1,29.6,51.0,,,,
ECMWF,2026-08-19 12:00,2026-08-25 21:00,144,대구,1,25.7,81.0,,,,
ECMWF,2026-08-19 12:00,2026-08-26 03:00,150,대구,1,22.6,2.0,,,,
ECMWF,2026-08-19 12:00,2026-08-26 09:00,156,대구,1,27.2,62.0,,,,
ECMWF,2026-08-19 12:00,2026-08-26 15:00,162,대구,1,31.6,55.0,,,,
ECMWF,2026-08-19 12:00,2026-08-26 21:00,168,대구,1,25.0,22.0,,,,
ECMWF,2026-08-19 12:00,2026-08-27 03:00,174,대구,1,23.7,32.0,,,,
ECMWF,2026-08-19 12:00,2026-08-27 09:00,180,대구,1,25.4,100.0,,,,
ECMWF,2026-08-19 12:00,2026-08-27 15:00,186,대구,1,31.4,91.0,,,,
ECMWF,2026-08-19 12:00,2026-08-27 21:00,192,대구,1,25.1,91.0,,,,
ECMWF,2026-08-19 12:00,2026-08-28 03:00,198,대구,1,24.1,100.0,,,,
ECMWF,2026-08-19 12:00,2026-08-28 09:00,204,대구,1,27.0,84.0,,,,
ECMWF,2026-08-19 12:00,2026-08-28 15:00,210,대구,1,29.3,96.0,,,,
ECMWF,2026-08-19 12:00,2026-08-28 21:00,216,대구,1,25.1,99.0,,,,
ECMWF,2026-08-19 12:00,2026-08-29 03:00,222,대구,1,24.3,95.0,,,,
ECMWF,2026-08-19 12:00,2026-08-29 09:00,228,대구,1,26.4,66.0,,,,
ECMWF,2026-08-19 12:00,2026-08-29 15:00,234,대구,1,26.6,80.0,,,,
ECMWF,2026-08-19 12:00,2026-08-29 21:00,240,대구,1,24.9,14.0,,,,
ECMWF,2026-08-19 12:00,2026-08-19 21:00,0,광주,1,25.4,96.0,,,,
ECMWF,2026-08-19 12:00,2026-08-20 00:00,3,광주,1,24.2,98.0,,,,
ECMWF,2026-08-19 12:00,2026-08-20 03:00,6,광주,1,23.4,95.0,,,,
ECMWF,2026-08-19 12:00,2026-08-20 06:00,9,광주,1,23.2,100.0,,,,
ECMWF,2026-08-19 12:00,2026-08-20 09:00,12,광주,1,26.4,100.0,,,,
ECMWF,2026-08-19 12:00,2026-08-20 12:00,15,광주,1,30.0,100.0,,,,
ECMWF,2026-08-19 12:00,2026-08-20 15:00,18,광주,1,31.7,55.0,,,,
ECMWF,2026-08-19 12:00,2026-08-20 18:00,21,광주,1,28.6,36.0,,,,
ECMWF,2026-08-19 12:00,2026-08-20 21:00,24,광주,1,26.1,99.0,,,,
ECMWF,2026-08-19 12:00,2026-08-21 00:00,27,광주,1,24.6,95.0,,,,
ECMWF,2026-08-19 12:00,2026-08-21 03:00,30,광주,1,23.7,29.0,,,,
ECMWF,2026-08-19 12:00,2026-08-21 06:00,33,광주,1,23.5,98.0,,,,
ECMWF,2026-08-19 12:00,2026-08-21 09:00,36,광주,1,27.3,97.0,,,,
ECMWF,2026-08-19 12:00,2026-08-21 12:00,39,광주,1,30.1,100.0,,,,
ECMWF,2026-08-19 12:00,2026-08-21 15:00,42,광주,1,31.5,100.0,,,,
ECMWF,2026-08-19 12:00,2026-08-21 18:00,45,광주,1,28.5,95.0,,,,
ECMWF,2026-08-19 12:00,2026-08-21 21:00,48,광주,1,25.6,16.0,,,,
ECMWF,2026-08-19 12:00,2026-08-22 00:00,51,광주,1,24.5,19.0,,,,
ECMWF,2026-08-19 12:00,2026-08-22 03:00,54,광주,1,24.1,5.0,,,,
ECMWF,2026-08-19 12:00,2026-08-22 06:00,57,광주,1,23.5,59.0,,,,
ECMWF,2026-08-19 12:00,2026-08-22 09:00,60,광주,1,27.7,59.0,,,,
ECMWF,2026-08-19 12:00,2026-08-22 12:00,63,광주,1,31.8,15.0,,,,
ECMWF,2026-08-19 12:00,2026-08-22 15:00,66,광주,1,29.0,63.0,,,,
ECMWF,2026-08-19 12:00,2026-08-22 18:00,69,광주,1,28.2,60.0,,,,
ECMWF,2026-08-19 12:00,2026-08-22 21:00,72,광주,1,25.5,0.0,,,,
ECMWF,2026-08-19 12:00,2026-08-23 00:00,75,광주,1,24.4,3.0,,,,
ECMWF,2026-08-19 12:00,2026-08-23 03:00,78,광주,1,24.2,99.0,,,,
ECMWF,2026-08-19 12:00,2026-08-23 06:00,81,광주,1,23.6,98.0,,,,
ECMWF,2026-08-19 12:00,2026-08-23 09:00,84,광주,1,27.6,98.0,,,,
ECMWF,2026-08-19 12:00,2026-08-23 12:00,87,광주,1,31.1,98.0,,,,
ECMWF,2026-08-19 12:00,2026-08-23 15:00,90,광주,1,31.5,99.0,,,,
ECMWF,2026-08-19 12:00,2026-08-23 18:00,93,광주,1,29.0,62.0,,,,
ECMWF,2026-08-19 12:00,2026-08-23 21:00,96,광주,1,24.9,92.0,,,,
ECMWF,2026-08-19 12:00,2026-08-24 00:00,99,광주,1,24.0,98.0,,,,
ECMWF,2026-08-19 12:00,2026-08-24 03:00,102,광주,1,23.6,100.0,,,,
ECMWF,2026-08-19 12:00,2026-08-24 06:00,105,광주,1,23.5,80.0,,,,
ECMWF,2026-08-19 12:00,2026-08-24 09:00,108,광주,1,27.8,91.0,,,,
ECMWF,2026-08-19 12:00,2026-08-24 12:00,111,광주,1,31.4,15.0,,,,
ECMWF,2026-08-19 12:00,2026-08-24 15:00,114,광주,1,31.8,23.0,,,,
ECMWF,2026-08-19 12:00,2026-08-24 18:00,117,광주,1,29.7,15.0,,,,
ECMWF,2026-08-19 12:00,2026-08-24 21:00,120,광주,1,25.8,32.0,,,,
ECMWF,2026-08-19 12:00,2026-08-25 00:00,123,광주,1,23.7,10.0,,,,
ECMWF,2026-08-19 12:00,2026-08-25 03:00,126,광주,1,22.8,100.0,,,,
ECMWF,2026-08-19 12:00,2026-08-25 06:00,129,광주,1,23.1,100.0,,,,
ECMWF,2026-08-19 12:00,2026-08-25 09:00,132,광주,1,27.7,70.0,,,,
ECMWF,2026-08-19 12:00,2026-08-25 12:00,135,광주,1,30.8,78.0,,,,
ECMWF,2026-08-19 12:00,2026-08-25 15:00,138,광주,1,31.6,30.0,,,,
ECMWF,2026-08-19 12:00,2026-08-25 18:00,141,광주,1,28.8,15.0,,,,
ECMWF,2026-08-19 12:00,2026-08-25 21:00,144,광주,1,25.1,12.0,,,,
ECMWF,2026-08-19 12:00,2026-08-26 03:00,150,광주,1,22.0,94.0,,,,
ECMWF,2026-08-19 12:00,2026-08-26 09:00,156,광주,1,26.5,30.0,,,,
ECMWF,2026-08-19 12:00,2026-08-26 15:00,162,광주,1,32.7,40.0,,,,
ECMWF,2026-08-19 12:00,2026-08-26 21:00,168,광주,1,25.5,0.0,,,,
ECMWF,2026-08-19 12:00,2026-08-27 03:00,174,광주,1,23.5,64.0,,,,
ECMWF,2026-08-19 12:00,2026-08-27 09:00,180,광주,1,27.8,4.0,,,,
ECMWF,2026-08-19 12:00,2026-08-27 15:00,186,광주,1,32.6,19.0,,,,
ECMWF,2026-08-19 12:00,2026-08-27 21:00,192,광주,1,26.7,70.0,,,,
ECMWF,2026-08-19 12:00,2026-08-28 03:00,198,광주,1,25.5,25.0,,,,
ECMWF,2026-08-19 12:00,2026-08-28 09:00,204,광주,1,28.1,99.0,,,,
ECMWF,2026-08-19 12:00,2026-08-28 15:00,210,광주,1,29.3,97.0,,,,
ECMWF,2026-08-19 12:00,2026-08-28 21:00,216,광주,1,26.0,98.0,,,,
ECMWF,2026-08-19 12:00,2026-08-29 03:00,222,광주,1,25.6,100.0,,,,
ECMWF,2026-08-19 12:00,2026-08-29 09:00,228,광주,1,27.7,50.0,,,,
ECMWF,2026-08-19 12:00,2026-08-29 15:00,234,광주,1,30.0,42.0,,,,
ECMWF,2026-08-19 12:00,2026-08-29 21:00,240,광주,1,25.0,20.0,,,,
ECMWF,2026-08-19 12:00,2026-08-19 21:00,0,부산,1,27.2,64.0,,,,
ECMWF,2026-08-19 12:00,2026-08-20 00:00,3,부산,1,26.7,53.0,,,,
ECMWF,2026-08-19 12:00,2026-08-20 03:00,6,부산,1,26.1,93.0,,,,
ECMWF,2026-08-19 12:00,2026-08-20 06:00,9,부산,1,25.5,91.0,,,,
ECMWF,2026-08-19 12:00,2026-08-20 09:00,12,부산,1,26.2,91.0,,,,
ECMWF,2026-08-19 12:00,2026-08-20 12:00,15,부산,1,25.7,98.0,,,,
ECMWF,2026-08-19 12:00,2026-08-20 15:00,18,부산,1,26.7,41.0,,,,
ECMWF,2026-08-19 12:00,2026-08-20 18:00,21,부산,1,26.9,93.0,,,,
ECMWF,2026-08-19 12:00,2026-08-20 21:00,24,부산,1,27.1,30.0,,,,
ECMWF,2026-08-19 12:00,2026-08-21 00:00,27,부산,1,26.9,91.0,,,,
ECMWF,2026-08-19 12:00,2026-08-21 03:00,30,부산,1,26.3,47.0,,,,
ECMWF,2026-08-19 12:00,2026-08-21 06:00,33,부산,1,26.0,73.0,,,,
ECMWF,2026-08-19 12:00,2026-08-21 09:00,36,부산,1,26.8,48.0,,,,
ECMWF,2026-08-19 12:00,2026-08-21 12:00,39,부산,1,27.0,95.0,,,,
ECMWF,2026-08-19 12:00,2026-08-21 15:00,42,부산,1,27.3,56.0,,,,
ECMWF,2026-08-19 12:00,2026-08-21 18:00,45,부산,1,27.2,10.0,,,,
ECMWF,2026-08-19 12:00,2026-08-21 21:00,48,부산,1,27.2,95.0,,,,
ECMWF,2026-08-19 12:00,2026-08-22 00:00,51,부산,1,27.1,35.0,,,,
ECMWF,2026-08-19 12:00,2026-08-22 03:00,54,부산,1,26.7,28.0,,,,
ECMWF,2026-08-19 12:00,2026-08-22 06:00,57,부산,1,26.6,94.0,,,,
ECMWF,2026-08-19 12:00,2026-08-22 09:00,60,부산,1,27.4,99.0,,,,
ECMWF,2026-08-19 12:00,2026-08-22 12:00,63,부산,1,27.8,96.0,,,,
ECMWF,2026-08-19 12:00,2026-08-22 15:00,66,부산,1,28.0,88.0,,,,
ECMWF,2026-08-19 12:00,2026-08-22 18:00,69,부산,1,27.7,40.0,,,,
ECMWF,2026-08-19 12:00,2026-08-22 21:00,72,부산,1,27.4,15.0,,,,
ECMWF,2026-08-19 12:00,2026-08-23 00:00,75,부산,1,27.2,16.0,,,,
ECMWF,2026-08-19 12:00,2026-08-23 03:00,78,부산,1,26.8,16.0,,,,
ECMWF,2026-08-19 12:00,2026-08-23 06:00,81,부산,1,26.6,100.0,,,,
ECMWF,2026-08-19 12:00,2026-08-23 09:00,84,부산,1,27.5,100.0,,,,
ECMWF,2026-08-19 12:00,2026-08-23 12:00,87,부산,1,28.0,99.0,,,,
ECMWF,2026-08-19 12:00,2026-08-23 15:00,90,부산,1,27.9,100.0,,,,
ECMWF,2026-08-19 12:00,2026-08-23 18:00,93,부산,1,27.7,41.0,,,,
ECMWF,2026-08-19 12:00,2026-08-23 21:00,96,부산,1,27.9,14.0,,,,
ECMWF,2026-08-19 12:00,2026-08-24 00:00,99,부산,1,27.8,12.0,,,,
