model,run_utc,valid_kst,step_h,city,rep,t2m_C,tcc_pct,lcc_pct,mcc_pct,hcc_pct,dswrf_avg_Wm2
ECMWF,2026-09-03 12:00,2026-09-12 21:00,216,서울,1,21.7,96.0,,,,
ECMWF,2026-09-03 12:00,2026-09-13 03:00,222,서울,1,18.1,100.0,,,,
ECMWF,2026-09-03 12:00,2026-09-13 09:00,228,서울,1,20.4,100.0,,,,
ECMWF,2026-09-03 12:00,2026-09-13 15:00,234,서울,1,26.2,7.0,,,,
ECMWF,2026-09-03 12:00,2026-09-13 21:00,240,서울,1,21.0,0.0,,,,
ECMWF,2026-09-03 12:00,2026-09-03 21:00,0,대전,1,24.7,96.0,,,,
ECMWF,2026-09-03 12:00,2026-09-04 00:00,3,대전,1,23.0,20.0,,,,
ECMWF,2026-09-03 12:00,2026-09-04 03:00,6,대전,1,21.5,6.0,,,,
ECMWF,2026-09-03 12:00,2026-09-04 06:00,9,대전,1,20.6,7.0,,,,
ECMWF,2026-09-03 12:00,2026-09-04 09:00,12,대전,1,23.2,0.0,,,,
ECMWF,2026-09-03 12:00,2026-09-04 12:00,15,대전,1,26.3,2.0,,,,
ECMWF,2026-09-03 12:00,2026-09-04 15:00,18,대전,1,27.1,2.0,,,,
ECMWF,2026-09-03 12:00,2026-09-04 18:00,21,대전,1,23.8,1.0,,,,
ECMWF,2026-09-03 12:00,2026-09-04 21:00,24,대전,1,21.1,1.0,,,,
ECMWF,2026-09-03 12:00,2026-09-05 00:00,27,대전,1,20.1,5.0,,,,
ECMWF,2026-09-03 12:00,2026-09-05 03:00,30,대전,1,19.7,2.0,,,,
ECMWF,2026-09-03 12:00,2026-09-05 06:00,33,대전,1,19.2,1.0,,,,
ECMWF,2026-09-03 12:00,2026-09-05 09:00,36,대전,1,22.4,1.0,,,,
ECMWF,2026-09-03 12:00,2026-09-05 12:00,39,대전,1,25.9,37.0,,,,
ECMWF,2026-09-03 12:00,2026-09-05 15:00,42,대전,1,26.9,4.0,,,,
ECMWF,2026-09-03 12:00,2026-09-05 18:00,45,대전,1,24.0,1.0,,,,
ECMWF,2026-09-03 12:00,2026-09-05 21:00,48,대전,1,21.1,1.0,,,,
ECMWF,2026-09-03 12:00,2026-09-06 00:00,51,대전,1,19.8,2.0,,,,
ECMWF,2026-09-03 12:00,2026-09-06 03:00,54,대전,1,19.2,3.0,,,,
ECMWF,2026-09-03 12:00,2026-09-06 06:00,57,대전,1,19.1,6.0,,,,
ECMWF,2026-09-03 12:00,2026-09-06 09:00,60,대전,1,23.1,68.0,,,,
ECMWF,2026-09-03 12:00,2026-09-06 12:00,63,대전,1,25.7,84.0,,,,
ECMWF,2026-09-03 12:00,2026-09-06 15:00,66,대전,1,26.4,77.0,,,,
ECMWF,2026-09-03 12:00,2026-09-06 18:00,69,대전,1,24.3,9.0,,,,
ECMWF,2026-09-03 12:00,2026-09-06 21:00,72,대전,1,21.6,0.0,,,,
ECMWF,2026-09-03 12:00,2026-09-07 00:00,75,대전,1,19.8,2.0,,,,
ECMWF,2026-09-03 12:00,2026-09-07 03:00,78,대전,1,18.4,1.0,,,,
ECMWF,2026-09-03 12:00,2026-09-07 06:00,81,대전,1,17.3,0.0,,,,
ECMWF,2026-09-03 12:00,2026-09-07 09:00,84,대전,1,21.6,0.0,,,,
ECMWF,2026-09-03 12:00,2026-09-07 12:00,87,대전,1,26.2,28.0,,,,
ECMWF,2026-09-03 12:00,2026-09-07 15:00,90,대전,1,28.4,48.0,,,,
ECMWF,2026-09-03 12:00,2026-09-07 18:00,93,대전,1,24.9,5.0,,,,
ECMWF,2026-09-03 12:00,2026-09-07 21:00,96,대전,1,21.5,3.0,,,,
ECMWF,2026-09-03 12:00,2026-09-08 00:00,99,대전,1,19.6,10.0,,,,
ECMWF,2026-09-03 12:00,2026-09-08 03:00,102,대전,1,17.9,0.0,,,,
ECMWF,2026-09-03 12:00,2026-09-08 06:00,105,대전,1,16.6,1.0,,,,
ECMWF,2026-09-03 12:00,2026-09-08 09:00,108,대전,1,21.7,0.0,,,,
ECMWF,2026-09-03 12:00,2026-09-08 12:00,111,대전,1,25.8,16.0,,,,
ECMWF,2026-09-03 12:00,2026-09-08 15:00,114,대전,1,27.5,8.0,,,,
ECMWF,2026-09-03 12:00,2026-09-08 18:00,117,대전,1,24.9,11.0,,,,
ECMWF,2026-09-03 12:00,2026-09-08 21:00,120,대전,1,22.6,2.0,,,,
ECMWF,2026-09-03 12:00,2026-09-09 00:00,123,대전,1,20.2,2.0,,,,
ECMWF,2026-09-03 12:00,2026-09-09 03:00,126,대전,1,19.8,8.0,,,,
ECMWF,2026-09-03 12:00,2026-09-09 06:00,129,대전,1,19.1,0.0,,,,
ECMWF,2026-09-03 12:00,2026-09-09 09:00,132,대전,1,21.7,1.0,,,,
ECMWF,2026-09-03 12:00,2026-09-09 12:00,135,대전,1,24.9,2.0,,,,
ECMWF,2026-09-03 12:00,2026-09-09 15:00,138,대전,1,25.3,1.0,,,,
ECMWF,2026-09-03 12:00,2026-09-09 18:00,141,대전,1,22.5,62.0,,,,
ECMWF,2026-09-03 12:00,2026-09-09 21:00,144,대전,1,19.5,2.0,,,,
ECMWF,2026-09-03 12:00,2026-09-10 03:00,150,대전,1,17.1,4.0,,,,
ECMWF,2026-09-03 12:00,2026-09-10 09:00,156,대전,1,20.1,1.0,,,,
ECMWF,2026-09-03 12:00,2026-09-10 15:00,162,대전,1,24.7,3.0,,,,
ECMWF,2026-09-03 12:00,2026-09-10 21:00,168,대전,1,19.1,1.0,,,,
ECMWF,2026-09-03 12:00,2026-09-11 03:00,174,대전,1,16.9,7.0,,,,
ECMWF,2026-09-03 12:00,2026-09-11 09:00,180,대전,1,20.7,17.0,,,,
ECMWF,2026-09-03 12:00,2026-09-11 15:00,186,대전,1,24.2,95.0,,,,
ECMWF,2026-09-03 12:00,2026-09-11 21:00,192,대전,1,19.4,6.0,,,,
ECMWF,2026-09-03 12:00,2026-09-12 03:00,198,대전,1,17.0,80.0,,,,
ECMWF,2026-09-03 12:00,2026-09-12 09:00,204,대전,1,19.0,98.0,,,,
ECMWF,2026-09-03 12:00,2026-09-12 15:00,210,대전,1,22.4,100.0,,,,
ECMWF,2026-09-03 12:00,2026-09-12 21:00,216,대전,1,19.4,99.0,,,,
ECMWF,2026-09-03 12:00,2026-09-13 03:00,222,대전,1,16.7,59.0,,,,
ECMWF,2026-09-03 12:00,2026-09-13 09:00,228,대전,1,18.5,100.0,,,,
ECMWF,2026-09-03 12:00,2026-09-13 15:00,234,대전,1,20.3,52.0,,,,
ECMWF,2026-09-03 12:00,2026-09-13 21:00,240,대전,1,17.8,0.0,,,,
ECMWF,2026-09-03 12:00,2026-09-03 21:00,0,대구,1,22.3,40.0,,,,
ECMWF,2026-09-03 12:00,2026-09-04 00:00,3,대구,1,21.2,31.0,,,,
ECMWF,2026-09-03 12:00,2026-09-04 03:00,6,대구,1,20.6,100.0,,,,
ECMWF,2026-09-03 12:00,2026-09-04 06:00,9,대구,1,20.4,98.0,,,,
ECMWF,2026-09-03 12:00,2026-09-04 09:00,12,대구,1,22.2,95.0,,,,
ECMWF,2026-09-03 12:00,2026-09-04 12:00,15,대구,1,24.5,13.0,,,,
ECMWF,2026-09-03 12:00,2026-09-04 15:00,18,대구,1,24.0,36.0,,,,
ECMWF,2026-09-03 12:00,2026-09-04 18:00,21,대구,1,21.7,5.0,,,,
ECMWF,2026-09-03 12:00,2026-09-04 21:00,24,대구,1,19.6,5.0,,,,
ECMWF,2026-09-03 12:00,2026-09-05 00:00,27,대구,1,19.6,12.0,,,,
ECMWF,2026-09-03 12:00,2026-09-05 03:00,30,대구,1,19.1,20.0,,,,
ECMWF,2026-09-03 12:00,2026-09-05 06:00,33,대구,1,19.0,13.0,,,,
ECMWF,2026-09-03 12:00,2026-09-05 09:00,36,대구,1,22.2,20.0,,,,
ECMWF,2026-09-03 12:00,2026-09-05 12:00,39,대구,1,24.3,74.0,,,,
ECMWF,2026-09-03 12:00,2026-09-05 15:00,42,대구,1,23.9,60.0,,,,
ECMWF,2026-09-03 12:00,2026-09-05 18:00,45,대구,1,21.7,14.0,,,,
ECMWF,2026-09-03 12:00,2026-09-05 21:00,48,대구,1,20.0,15.0,,,,
ECMWF,2026-09-03 12:00,2026-09-06 00:00,51,대구,1,19.5,16.0,,,,
ECMWF,2026-09-03 12:00,2026-09-06 03:00,54,대구,1,19.8,23.0,,,,
ECMWF,2026-09-03 12:00,2026-09-06 06:00,57,대구,1,20.0,31.0,,,,
ECMWF,2026-09-03 12:00,2026-09-06 09:00,60,대구,1,22.5,74.0,,,,
ECMWF,2026-09-03 12:00,2026-09-06 12:00,63,대구,1,23.8,77.0,,,,
ECMWF,2026-09-03 12:00,2026-09-06 15:00,66,대구,1,24.0,39.0,,,,
ECMWF,2026-09-03 12:00,2026-09-06 18:00,69,대구,1,21.8,98.0,,,,
ECMWF,2026-09-03 12:00,2026-09-06 21:00,72,대구,1,20.8,94.0,,,,
ECMWF,2026-09-03 12:00,2026-09-07 00:00,75,대구,1,20.5,80.0,,,,
ECMWF,2026-09-03 12:00,2026-09-07 03:00,78,대구,1,20.4,41.0,,,,
ECMWF,2026-09-03 12:00,2026-09-07 06:00,81,대구,1,19.7,53.0,,,,
ECMWF,2026-09-03 12:00,2026-09-07 09:00,84,대구,1,22.6,61.0,,,,
ECMWF,2026-09-03 12:00,2026-09-07 12:00,87,대구,1,23.7,98.0,,,,
ECMWF,2026-09-03 12:00,2026-09-07 15:00,90,대구,1,25.2,90.0,,,,
ECMWF,2026-09-03 12:00,2026-09-07 18:00,93,대구,1,23.4,14.0,,,,
ECMWF,2026-09-03 12:00,2026-09-07 21:00,96,대구,1,19.6,2.0,,,,
ECMWF,2026-09-03 12:00,2026-09-08 00:00,99,대구,1,18.0,0.0,,,,
ECMWF,2026-09-03 12:00,2026-09-08 03:00,102,대구,1,16.8,0.0,,,,
ECMWF,2026-09-03 12:00,2026-09-08 06:00,105,대구,1,15.9,0.0,,,,
ECMWF,2026-09-03 12:00,2026-09-08 09:00,108,대구,1,21.9,0.0,,,,
ECMWF,2026-09-03 12:00,2026-09-08 12:00,111,대구,1,26.3,73.0,,,,
ECMWF,2026-09-03 12:00,2026-09-08 15:00,114,대구,1,26.1,88.0,,,,
ECMWF,2026-09-03 12:00,2026-09-08 18:00,117,대구,1,22.7,2.0,,,,
ECMWF,2026-09-03 12:00,2026-09-08 21:00,120,대구,1,18.7,2.0,,,,
ECMWF,2026-09-03 12:00,2026-09-09 00:00,123,대구,1,18.2,41.0,,,,
ECMWF,2026-09-03 12:00,2026-09-09 03:00,126,대구,1,19.0,18.0,,,,
ECMWF,2026-09-03 12:00,2026-09-09 06:00,129,대구,1,17.9,11.0,,,,
ECMWF,2026-09-03 12:00,2026-09-09 09:00,132,대구,1,21.1,17.0,,,,
ECMWF,2026-09-03 12:00,2026-09-09 12:00,135,대구,1,23.0,9.0,,,,
ECMWF,2026-09-03 12:00,2026-09-09 15:00,138,대구,1,22.3,12.0,,,,
ECMWF,2026-09-03 12:00,2026-09-09 18:00,141,대구,1,19.2,9.0,,,,
ECMWF,2026-09-03 12:00,2026-09-09 21:00,144,대구,1,17.4,16.0,,,,
ECMWF,2026-09-03 12:00,2026-09-10 03:00,150,대구,1,17.2,10.0,,,,
ECMWF,2026-09-03 12:00,2026-09-10 09:00,156,대구,1,20.5,41.0,,,,
ECMWF,2026-09-03 12:00,2026-09-10 15:00,162,대구,1,22.1,66.0,,,,
ECMWF,2026-09-03 12:00,2026-09-10 21:00,168,대구,1,18.2,34.0,,,,
ECMWF,2026-09-03 12:00,2026-09-11 03:00,174,대구,1,17.6,9.0,,,,
ECMWF,2026-09-03 12:00,2026-09-11 09:00,180,대구,1,21.0,96.0,,,,
ECMWF,2026-09-03 12:00,2026-09-11 15:00,186,대구,1,21.9,100.0,,,,
ECMWF,2026-09-03 12:00,2026-09-11 21:00,192,대구,1,17.1,11.0,,,,
ECMWF,2026-09-03 12:00,2026-09-12 03:00,198,대구,1,15.8,77.0,,,,
ECMWF,2026-09-03 12:00,2026-09-12 09:00,204,대구,1,20.4,99.0,,,,
ECMWF,2026-09-03 12:00,2026-09-12 15:00,210,대구,1,22.3,100.0,,,,
ECMWF,2026-09-03 12:00,2026-09-12 21:00,216,대구,1,17.3,7.0,,,,
ECMWF,2026-09-03 12:00,2026-09-13 03:00,222,대구,1,16.8,100.0,,,,
ECMWF,2026-09-03 12:00,2026-09-13 09:00,228,대구,1,19.5,91.0,,,,
ECMWF,2026-09-03 12:00,2026-09-13 15:00,234,대구,1,23.0,99.0,,,,
ECMWF,2026-09-03 12:00,2026-09-13 21:00,240,대구,1,17.7,20.0,,,,
ECMWF,2026-09-03 12:00,2026-09-03 21:00,0,광주,1,25.5,70.0,,,,
ECMWF,2026-09-03 12:00,2026-09-04 00:00,3,광주,1,23.5,97.0,,,,
ECMWF,2026-09-03 12:00,2026-09-04 03:00,6,광주,1,22.8,100.0,,,,
ECMWF,2026-09-03 12:00,2026-09-04 06:00,9,광주,1,21.7,98.0,,,,
ECMWF,2026-09-03 12:00,2026-09-04 09:00,12,광주,1,24.5,1.0,,,,
ECMWF,2026-09-03 12:00,2026-09-04 12:00,15,광주,1,28.3,2.0,,,,
ECMWF,2026-09-03 12:00,2026-09-04 15:00,18,광주,1,28.9,1.0,,,,
ECMWF,2026-09-03 12:00,2026-09-04 18:00,21,광주,1,25.2,0.0,,,,
ECMWF,2026-09-03 12:00,2026-09-04 21:00,24,광주,1,21.4,0.0,,,,
ECMWF,2026-09-03 12:00,2026-09-05 00:00,27,광주,1,19.9,1.0,,,,
ECMWF,2026-09-03 12:00,2026-09-05 03:00,30,광주,1,19.3,0.0,,,,
ECMWF,2026-09-03 12:00,2026-09-05 06:00,33,광주,1,19.0,1.0,,,,
ECMWF,2026-09-03 12:00,2026-09-05 09:00,36,광주,1,23.6,2.0,,,,
ECMWF,2026-09-03 12:00,2026-09-05 12:00,39,광주,1,27.9,1.0,,,,
ECMWF,2026-09-03 12:00,2026-09-05 15:00,42,광주,1,29.5,54.0,,,,
ECMWF,2026-09-03 12:00,2026-09-05 18:00,45,광주,1,25.1,11.0,,,,
ECMWF,2026-09-03 12:00,2026-09-05 21:00,48,광주,1,21.3,2.0,,,,
ECMWF,2026-09-03 12:00,2026-09-06 00:00,51,광주,1,19.4,0.0,,,,
ECMWF,2026-09-03 12:00,2026-09-06 03:00,54,광주,1,18.7,1.0,,,,
ECMWF,2026-09-03 12:00,2026-09-06 06:00,57,광주,1,19.7,81.0,,,,
ECMWF,2026-09-03 12:00,2026-09-06 09:00,60,광주,1,23.7,18.0,,,,
ECMWF,2026-09-03 12:00,2026-09-06 12:00,63,광주,1,27.0,34.0,,,,
ECMWF,2026-09-03 12:00,2026-09-06 15:00,66,광주,1,27.6,8.0,,,,
ECMWF,2026-09-03 12:00,2026-09-06 18:00,69,광주,1,25.4,25.0,,,,
ECMWF,2026-09-03 12:00,2026-09-06 21:00,72,광주,1,22.5,2.0,,,,
ECMWF,2026-09-03 12:00,2026-09-07 00:00,75,광주,1,21.2,3.0,,,,
ECMWF,2026-09-03 12:00,2026-09-07 03:00,78,광주,1,20.4,1.0,,,,
ECMWF,2026-09-03 12:00,2026-09-07 06:00,81,광주,1,19.9,0.0,,,,
ECMWF,2026-09-03 12:00,2026-09-07 09:00,84,광주,1,24.1,0.0,,,,
ECMWF,2026-09-03 12:00,2026-09-07 12:00,87,광주,1,27.9,9.0,,,,
ECMWF,2026-09-03 12:00,2026-09-07 15:00,90,광주,1,28.7,93.0,,,,
ECMWF,2026-09-03 12:00,2026-09-07 18:00,93,광주,1,26.8,9.0,,,,
ECMWF,2026-09-03 12:00,2026-09-07 21:00,96,광주,1,22.8,0.0,,,,
ECMWF,2026-09-03 12:00,2026-09-08 00:00,99,광주,1,20.5,0.0,,,,
ECMWF,2026-09-03 12:00,2026-09-08 03:00,102,광주,1,19.4,0.0,,,,
ECMWF,2026-09-03 12:00,2026-09-08 06:00,105,광주,1,18.3,0.0,,,,
ECMWF,2026-09-03 12:00,2026-09-08 09:00,108,광주,1,23.7,0.0,,,,
ECMWF,2026-09-03 12:00,2026-09-08 12:00,111,광주,1,28.0,20.0,,,,
ECMWF,2026-09-03 12:00,2026-09-08 15:00,114,광주,1,30.0,67.0,,,,
ECMWF,2026-09-03 12:00,2026-09-08 18:00,117,광주,1,25.2,4.0,,,,
ECMWF,2026-09-03 12:00,2026-09-08 21:00,120,광주,1,22.3,2.0,,,,
ECMWF,2026-09-03 12:00,2026-09-09 00:00,123,광주,1,20.7,4.0,,,,
ECMWF,2026-09-03 12:00,2026-09-09 03:00,126,광주,1,19.5,0.0,,,,
ECMWF,2026-09-03 12:00,2026-09-09 06:00,129,광주,1,18.6,2.0,,,,
ECMWF,2026-09-03 12:00,2026-09-09 09:00,132,광주,1,23.1,0.0,,,,
ECMWF,2026-09-03 12:00,2026-09-09 12:00,135,광주,1,26.8,0.0,,,,
ECMWF,2026-09-03 12:00,2026-09-09 15:00,138,광주,1,27.4,1.0,,,,
ECMWF,2026-09-03 12:00,2026-09-09 18:00,141,광주,1,24.3,4.0,,,,
ECMWF,2026-09-03 12:00,2026-09-09 21:00,144,광주,1,20.4,0.0,,,,
ECMWF,2026-09-03 12:00,2026-09-10 03:00,150,광주,1,16.6,0.0,,,,
ECMWF,2026-09-03 12:00,2026-09-10 09:00,156,광주,1,21.2,2.0,,,,
ECMWF,2026-09-03 12:00,2026-09-10 15:00,162,광주,1,26.9,63.0,,,,
ECMWF,2026-09-03 12:00,2026-09-10 21:00,168,광주,1,19.8,0.0,,,,
ECMWF,2026-09-03 12:00,2026-09-11 03:00,174,광주,1,16.6,0.0,,,,
ECMWF,2026-09-03 12:00,2026-09-11 09:00,180,광주,1,21.7,0.0,,,,
ECMWF,2026-09-03 12:00,2026-09-11 15:00,186,광주,1,27.1,49.0,,,,
ECMWF,2026-09-03 12:00,2026-09-11 21:00,192,광주,1,20.8,2.0,,,,
ECMWF,2026-09-03 12:00,2026-09-12 03:00,198,광주,1,17.3,0.0,,,,
ECMWF,2026-09-03 12:00,2026-09-12 09:00,204,광주,1,21.8,8.0,,,,
ECMWF,2026-09-03 12:00,2026-09-12 15:00,210,광주,1,27.5,59.0,,,,
ECMWF,2026-09-03 12:00,2026-09-12 21:00,216,광주,1,21.1,82.0,,,,
ECMWF,2026-09-03 12:00,2026-09-13 03:00,222,광주,1,19.7,100.0,,,,
ECMWF,2026-09-03 12:00,2026-09-13 09:00,228,광주,1,22.6,100.0,,,,
ECMWF,2026-09-03 12:00,2026-09-13 15:00,234,광주,1,26.0,88.0,,,,
ECMWF,2026-09-03 12:00,2026-09-13 21:00,240,광주,1,20.1,20.0,,,,
ECMWF,2026-09-03 12:00,2026-09-03 21:00,0,부산,1,27.6,95.0,,,,
ECMWF,2026-09-03 12:00,2026-09-04 00:00,3,부산,1,26.8,98.0,,,,
ECMWF,2026-09-03 12:00,2026-09-04 03:00,6,부산,1,26.4,96.0,,,,
ECMWF,2026-09-03 12:00,2026-09-04 06:00,9,부산,1,26.3,100.0,,,,
ECMWF,2026-09-03 12:00,2026-09-04 09:00,12,부산,1,26.3,96.0,,,,
ECMWF,2026-09-03 12:00,2026-09-04 12:00,15,부산,1,26.7,33.0,,,,
ECMWF,2026-09-03 12:00,2026-09-04 15:00,18,부산,1,26.7,9.0,,,,
ECMWF,2026-09-03 12:00,2026-09-04 18:00,21,부산,1,26.4,14.0,,,,
ECMWF,2026-09-03 12:00,2026-09-04 21:00,24,부산,1,26.3,36.0,,,,
ECMWF,2026-09-03 12:00,2026-09-05 00:00,27,부산,1,26.2,12.0,,,,
ECMWF,2026-09-03 12:00,2026-09-05 03:00,30,부산,1,26.0,13.0,,,,
ECMWF,2026-09-03 12:00,2026-09-05 06:00,33,부산,1,25.4,16.0,,,,
ECMWF,2026-09-03 12:00,2026-09-05 09:00,36,부산,1,26.0,17.0,,,,
ECMWF,2026-09-03 12:00,2026-09-05 12:00,39,부산,1,26.8,13.0,,,,
ECMWF,2026-09-03 12:00,2026-09-05 15:00,42,부산,1,26.9,14.0,,,,
ECMWF,2026-09-03 12:00,2026-09-05 18:00,45,부산,1,26.6,26.0,,,,
ECMWF,2026-09-03 12:00,2026-09-05 21:00,48,부산,1,26.7,92.0,,,,
ECMWF,2026-09-03 12:00,2026-09-06 00:00,51,부산,1,26.9,98.0,,,,
ECMWF,2026-09-03 12:00,2026-09-06 03:00,54,부산,1,26.1,81.0,,,,
ECMWF,2026-09-03 12:00,2026-09-06 06:00,57,부산,1,25.8,90.0,,,,
ECMWF,2026-09-03 12:00,2026-09-06 09:00,60,부산,1,25.8,100.0,,,,
ECMWF,2026-09-03 12:00,2026-09-06 12:00,63,부산,1,26.6,97.0,,,,
ECMWF,2026-09-03 12:00,2026-09-06 15:00,66,부산,1,26.4,100.0,,,,
ECMWF,2026-09-03 12:00,2026-09-06 18:00,69,부산,1,25.8,100.0,,,,
ECMWF,2026-09-03 12:00,2026-09-06 21:00,72,부산,1,25.8,100.0,,,,
ECMWF,2026-09-03 12:00,2026-09-07 00:00,75,부산,1,25.5,99.0,,,,
ECMWF,2026-09-03 12:00,2026-09-07 03:00,78,부산,1,24.8,91.0,,,,
ECMWF,2026-09-03 12:00,2026-09-07 06:00,81,부산,1,24.5,75.0,,,,
ECMWF,2026-09-03 12:00,2026-09-07 09:00,84,부산,1,25.1,52.0,,,,
ECMWF,2026-09-03 12:00,2026-09-07 12:00,87,부산,1,27.5,38.0,,,,
ECMWF,2026-09-03 12:00,2026-09-07 15:00,90,부산,1,27.1,96.0,,,,
ECMWF,2026-09-03 12:00,2026-09-07 18:00,93,부산,1,25.9,33.0,,,,
ECMWF,2026-09-03 12:00,2026-09-07 21:00,96,부산,1,24.6,15.0,,,,
ECMWF,2026-09-03 12:00,2026-09-08 00:00,99,부산,1,24.2,22.0,,,,
