model,run_utc,valid_kst,step_h,city,rep,t2m_C,tcc_pct,lcc_pct,mcc_pct,hcc_pct,dswrf_avg_Wm2,tp_mm,win_h,src
ECMWF,2026-09-24 12:00,2026-09-29 21:00,120,광주,1,17.2,72.0,,,,1.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-30 00:00,123,광주,1,15.5,96.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-30 03:00,126,광주,1,14.4,27.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-30 06:00,129,광주,1,13.5,0.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-30 09:00,132,광주,1,20.2,0.0,,,,177.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-30 12:00,135,광주,1,25.3,4.0,,,,663.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-30 15:00,138,광주,1,26.6,35.0,,,,728.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-30 18:00,141,광주,1,22.0,76.0,,,,288.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-30 21:00,144,광주,1,19.1,96.0,,,,1.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-10-01 03:00,150,광주,1,16.7,70.0,,,,0.0,0.0,6.0,
ECMWF,2026-09-24 12:00,2026-10-01 09:00,156,광주,1,17.0,0.0,,,,90.0,0.0,6.0,
ECMWF,2026-09-24 12:00,2026-10-01 15:00,162,광주,1,20.9,75.0,,,,709.0,0.0,6.0,
ECMWF,2026-09-24 12:00,2026-10-01 21:00,168,광주,1,14.6,97.0,,,,143.0,0.0,6.0,
ECMWF,2026-09-24 12:00,2026-10-02 03:00,174,광주,1,12.0,78.0,,,,0.0,0.0,6.0,
ECMWF,2026-09-24 12:00,2026-10-02 09:00,180,광주,1,15.1,0.0,,,,93.0,0.0,6.0,
ECMWF,2026-09-24 12:00,2026-10-02 15:00,186,광주,1,21.3,30.0,,,,728.0,0.0,6.0,
ECMWF,2026-09-24 12:00,2026-10-02 21:00,192,광주,1,12.8,41.0,,,,149.0,0.0,6.0,
ECMWF,2026-09-24 12:00,2026-10-03 03:00,198,광주,1,11.5,100.0,,,,0.0,0.0,6.0,
ECMWF,2026-09-24 12:00,2026-10-03 09:00,204,광주,1,18.0,7.0,,,,77.0,0.0,6.0,
ECMWF,2026-09-24 12:00,2026-10-03 15:00,210,광주,1,24.6,2.0,,,,686.0,0.0,6.0,
ECMWF,2026-09-24 12:00,2026-10-03 21:00,216,광주,1,15.0,1.0,,,,142.0,0.0,6.0,
ECMWF,2026-09-24 12:00,2026-10-04 03:00,222,광주,1,14.7,54.0,,,,0.0,0.0,6.0,
ECMWF,2026-09-24 12:00,2026-10-04 09:00,228,광주,1,18.5,22.0,,,,74.0,0.5,6.0,
ECMWF,2026-09-24 12:00,2026-10-04 15:00,234,광주,1,19.1,23.0,,,,616.0,0.1,6.0,
ECMWF,2026-09-24 12:00,2026-10-04 21:00,240,광주,1,14.1,24.0,,,,129.0,0.0,6.0,
ECMWF,2026-09-24 12:00,2026-09-24 21:00,0,부산,1,24.7,84.0,,,,,,,
ECMWF,2026-09-24 12:00,2026-09-25 00:00,3,부산,1,24.3,70.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-25 03:00,6,부산,1,23.6,80.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-25 06:00,9,부산,1,23.0,85.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-25 09:00,12,부산,1,24.3,74.0,,,,150.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-25 12:00,15,부산,1,24.6,100.0,,,,572.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-25 15:00,18,부산,1,24.6,100.0,,,,268.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-25 18:00,21,부산,1,24.3,100.0,,,,97.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-25 21:00,24,부산,1,23.6,100.0,,,,0.0,0.1,3.0,
ECMWF,2026-09-24 12:00,2026-09-26 00:00,27,부산,1,24.0,100.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-26 03:00,30,부산,1,21.7,100.0,,,,0.0,1.7,3.0,
ECMWF,2026-09-24 12:00,2026-09-26 06:00,33,부산,1,20.8,100.0,,,,0.0,4.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-26 09:00,36,부산,1,21.1,100.0,,,,9.0,13.9,3.0,
ECMWF,2026-09-24 12:00,2026-09-26 12:00,39,부산,1,21.8,100.0,,,,159.0,3.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-26 15:00,42,부산,1,23.4,100.0,,,,436.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-26 18:00,45,부산,1,23.6,98.0,,,,142.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-26 21:00,48,부산,1,23.0,99.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-27 00:00,51,부산,1,22.1,100.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-27 03:00,54,부산,1,21.7,91.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-27 06:00,57,부산,1,21.5,98.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-27 09:00,60,부산,1,22.5,70.0,,,,156.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-27 12:00,63,부산,1,22.9,14.0,,,,660.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-27 15:00,66,부산,1,23.0,15.0,,,,710.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-27 18:00,69,부산,1,24.3,71.0,,,,265.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-27 21:00,72,부산,1,24.6,69.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-28 00:00,75,부산,1,23.7,92.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-28 03:00,78,부산,1,22.9,100.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-28 06:00,81,부산,1,22.2,93.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-28 09:00,84,부산,1,22.7,99.0,,,,73.0,0.1,3.0,
ECMWF,2026-09-24 12:00,2026-09-28 12:00,87,부산,1,24.2,53.0,,,,414.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-28 15:00,90,부산,1,24.0,94.0,,,,698.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-28 18:00,93,부산,1,24.6,99.0,,,,210.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-28 21:00,96,부산,1,24.7,100.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-29 00:00,99,부산,1,24.4,100.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-29 03:00,102,부산,1,23.8,100.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-29 06:00,105,부산,1,22.7,98.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-29 09:00,108,부산,1,23.4,94.0,,,,124.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-29 12:00,111,부산,1,23.9,37.0,,,,320.0,0.1,3.0,
ECMWF,2026-09-24 12:00,2026-09-29 15:00,114,부산,1,24.2,21.0,,,,658.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-29 18:00,117,부산,1,24.5,14.0,,,,258.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-29 21:00,120,부산,1,24.4,17.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-30 00:00,123,부산,1,24.1,42.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-30 03:00,126,부산,1,23.3,60.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-30 06:00,129,부산,1,22.1,69.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-30 09:00,132,부산,1,22.1,43.0,,,,164.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-30 12:00,135,부산,1,22.9,11.0,,,,637.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-30 15:00,138,부산,1,23.8,1.0,,,,702.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-30 18:00,141,부산,1,24.8,23.0,,,,266.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-30 21:00,144,부산,1,24.2,90.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-10-01 03:00,150,부산,1,21.9,50.0,,,,0.0,0.0,6.0,
ECMWF,2026-09-24 12:00,2026-10-01 09:00,156,부산,1,19.3,0.0,,,,96.0,0.0,6.0,
ECMWF,2026-09-24 12:00,2026-10-01 15:00,162,부산,1,23.0,9.0,,,,722.0,0.0,6.0,
ECMWF,2026-09-24 12:00,2026-10-01 21:00,168,부산,1,21.0,64.0,,,,141.0,0.0,6.0,
ECMWF,2026-09-24 12:00,2026-10-02 03:00,174,부산,1,17.7,83.0,,,,0.0,0.0,6.0,
ECMWF,2026-09-24 12:00,2026-10-02 09:00,180,부산,1,18.3,0.0,,,,98.0,0.0,6.0,
ECMWF,2026-09-24 12:00,2026-10-02 15:00,186,부산,1,21.2,1.0,,,,713.0,0.0,6.0,
ECMWF,2026-09-24 12:00,2026-10-02 21:00,192,부산,1,22.1,20.0,,,,138.0,0.0,6.0,
ECMWF,2026-09-24 12:00,2026-10-03 03:00,198,부산,1,20.5,99.0,,,,0.0,0.0,6.0,
ECMWF,2026-09-24 12:00,2026-10-03 09:00,204,부산,1,21.5,61.0,,,,72.0,0.0,6.0,
ECMWF,2026-09-24 12:00,2026-10-03 15:00,210,부산,1,22.1,9.0,,,,620.0,0.0,6.0,
ECMWF,2026-09-24 12:00,2026-10-03 21:00,216,부산,1,22.8,65.0,,,,129.0,0.0,6.0,
ECMWF,2026-09-24 12:00,2026-10-04 03:00,222,부산,1,21.5,6.0,,,,0.0,0.0,6.0,
ECMWF,2026-09-24 12:00,2026-10-04 09:00,228,부산,1,20.5,15.0,,,,88.0,0.0,6.0,
ECMWF,2026-09-24 12:00,2026-10-04 15:00,234,부산,1,24.1,3.0,,,,661.0,0.0,6.0,
ECMWF,2026-09-24 12:00,2026-10-04 21:00,240,부산,1,18.9,0.0,,,,130.0,0.0,6.0,
ECMWF,2026-09-24 12:00,2026-09-24 21:00,0,인천,0,22.7,36.0,,,,,,,
ECMWF,2026-09-24 12:00,2026-09-25 00:00,3,인천,0,20.5,53.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-25 03:00,6,인천,0,19.6,99.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-25 06:00,9,인천,0,19.5,100.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-25 09:00,12,인천,0,23.3,100.0,,,,102.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-25 12:00,15,인천,0,25.3,100.0,,,,239.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-25 15:00,18,인천,0,22.6,100.0,,,,141.0,1.4,3.0,
ECMWF,2026-09-24 12:00,2026-09-25 18:00,21,인천,0,20.9,100.0,,,,49.0,2.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-25 21:00,24,인천,0,20.1,100.0,,,,1.0,0.2,3.0,
ECMWF,2026-09-24 12:00,2026-09-26 00:00,27,인천,0,19.9,95.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-26 03:00,30,인천,0,19.5,100.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-26 06:00,33,인천,0,19.2,88.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-26 09:00,36,인천,0,21.9,30.0,,,,142.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-26 12:00,39,인천,0,25.9,15.0,,,,597.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-26 15:00,42,인천,0,26.7,13.0,,,,428.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-26 18:00,45,인천,0,23.9,82.0,,,,266.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-26 21:00,48,인천,0,21.5,68.0,,,,2.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-27 00:00,51,인천,0,19.7,16.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-27 03:00,54,인천,0,18.3,3.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-27 06:00,57,인천,0,17.7,16.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-27 09:00,60,인천,0,22.1,35.0,,,,148.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-27 12:00,63,인천,0,27.0,33.0,,,,625.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-27 15:00,66,인천,0,26.2,17.0,,,,684.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-27 18:00,69,인천,0,23.4,66.0,,,,288.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-27 21:00,72,인천,0,21.9,95.0,,,,1.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-28 00:00,75,인천,0,21.7,99.0,,,,0.0,0.1,3.0,
ECMWF,2026-09-24 12:00,2026-09-28 03:00,78,인천,0,19.8,98.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-28 06:00,81,인천,0,17.7,78.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-28 09:00,84,인천,0,19.3,60.0,,,,155.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-28 12:00,87,인천,0,23.9,74.0,,,,628.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-28 15:00,90,인천,0,25.2,93.0,,,,656.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-28 18:00,93,인천,0,22.9,94.0,,,,234.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-28 21:00,96,인천,0,19.4,94.0,,,,1.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-29 00:00,99,인천,0,17.2,98.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-29 03:00,102,인천,0,15.8,87.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-29 06:00,105,인천,0,14.1,1.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-29 09:00,108,인천,0,18.2,0.0,,,,170.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-29 12:00,111,인천,0,24.0,0.0,,,,656.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-29 15:00,114,인천,0,26.3,0.0,,,,724.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-29 18:00,117,인천,0,23.0,0.0,,,,298.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-29 21:00,120,인천,0,19.5,0.0,,,,1.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-30 00:00,123,인천,0,18.2,0.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-30 03:00,126,인천,0,16.9,1.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-30 06:00,129,인천,0,15.9,42.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-30 09:00,132,인천,0,20.8,42.0,,,,118.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-30 12:00,135,인천,0,23.9,64.0,,,,415.0,0.1,3.0,
ECMWF,2026-09-24 12:00,2026-09-30 15:00,138,인천,0,24.5,23.0,,,,537.0,1.1,3.0,
ECMWF,2026-09-24 12:00,2026-09-30 18:00,141,인천,0,22.5,5.0,,,,251.0,0.4,3.0,
ECMWF,2026-09-24 12:00,2026-09-30 21:00,144,인천,0,18.7,0.0,,,,1.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-10-01 03:00,150,인천,0,14.4,0.0,,,,0.0,0.0,6.0,
ECMWF,2026-09-24 12:00,2026-10-01 09:00,156,인천,0,17.2,0.0,,,,84.0,0.0,6.0,
ECMWF,2026-09-24 12:00,2026-10-01 15:00,162,인천,0,20.5,0.0,,,,686.0,0.0,6.0,
ECMWF,2026-09-24 12:00,2026-10-01 21:00,168,인천,0,14.3,0.0,,,,148.0,0.0,6.0,
ECMWF,2026-09-24 12:00,2026-10-02 03:00,174,인천,0,11.1,0.0,,,,0.0,0.0,6.0,
ECMWF,2026-09-24 12:00,2026-10-02 09:00,180,인천,0,13.4,0.0,,,,83.0,0.0,6.0,
ECMWF,2026-09-24 12:00,2026-10-02 15:00,186,인천,0,21.2,4.0,,,,689.0,0.0,6.0,
ECMWF,2026-09-24 12:00,2026-10-02 21:00,192,인천,0,16.0,0.0,,,,144.0,0.0,6.0,
ECMWF,2026-09-24 12:00,2026-10-03 03:00,198,인천,0,11.5,76.0,,,,0.0,0.0,6.0,
ECMWF,2026-09-24 12:00,2026-10-03 09:00,204,인천,0,15.7,42.0,,,,50.0,0.0,6.0,
ECMWF,2026-09-24 12:00,2026-10-03 15:00,210,인천,0,21.6,51.0,,,,572.0,0.0,6.0,
ECMWF,2026-09-24 12:00,2026-10-03 21:00,216,인천,0,17.5,58.0,,,,119.0,0.2,6.0,
ECMWF,2026-09-24 12:00,2026-10-04 03:00,222,인천,0,16.3,3.0,,,,0.0,6.3,6.0,
ECMWF,2026-09-24 12:00,2026-10-04 09:00,228,인천,0,16.0,18.0,,,,71.0,0.0,6.0,
ECMWF,2026-09-24 12:00,2026-10-04 15:00,234,인천,0,17.7,30.0,,,,490.0,0.0,6.0,
ECMWF,2026-09-24 12:00,2026-10-04 21:00,240,인천,0,12.9,3.0,,,,122.0,0.0,6.0,
ECMWF,2026-09-24 12:00,2026-09-24 21:00,0,수원,0,22.4,82.0,,,,,,,
ECMWF,2026-09-24 12:00,2026-09-25 00:00,3,수원,0,20.8,30.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-25 03:00,6,수원,0,19.7,98.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-25 06:00,9,수원,0,19.1,100.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-25 09:00,12,수원,0,22.9,100.0,,,,100.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-25 12:00,15,수원,0,24.1,100.0,,,,258.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-25 15:00,18,수원,0,21.3,100.0,,,,111.0,1.8,3.0,
ECMWF,2026-09-24 12:00,2026-09-25 18:00,21,수원,0,20.2,100.0,,,,42.0,1.1,3.0,
ECMWF,2026-09-24 12:00,2026-09-25 21:00,24,수원,0,19.3,100.0,,,,1.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-26 00:00,27,수원,0,18.7,100.0,,,,0.0,0.5,3.0,
ECMWF,2026-09-24 12:00,2026-09-26 03:00,30,수원,0,19.0,100.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-26 06:00,33,수원,0,18.6,100.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-26 09:00,36,수원,0,22.0,80.0,,,,129.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-26 12:00,39,수원,0,26.0,35.0,,,,597.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-26 15:00,42,수원,0,26.4,40.0,,,,518.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-26 18:00,45,수원,0,23.4,99.0,,,,193.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-26 21:00,48,수원,0,21.4,92.0,,,,1.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-27 00:00,51,수원,0,19.6,23.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-27 03:00,54,수원,0,18.3,3.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-27 06:00,57,수원,0,17.1,14.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-27 09:00,60,수원,0,22.3,71.0,,,,146.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-27 12:00,63,수원,0,26.6,47.0,,,,616.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-27 15:00,66,수원,0,26.5,23.0,,,,658.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-27 18:00,69,수원,0,22.8,70.0,,,,284.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-27 21:00,72,수원,0,20.9,89.0,,,,1.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-28 00:00,75,수원,0,20.5,99.0,,,,0.0,0.1,3.0,
ECMWF,2026-09-24 12:00,2026-09-28 03:00,78,수원,0,19.9,100.0,,,,0.0,0.3,3.0,
ECMWF,2026-09-24 12:00,2026-09-28 06:00,81,수원,0,17.8,98.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-28 09:00,84,수원,0,19.4,78.0,,,,126.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-28 12:00,87,수원,0,23.8,71.0,,,,628.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-28 15:00,90,수원,0,24.0,94.0,,,,640.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-28 18:00,93,수원,0,21.0,98.0,,,,235.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-28 21:00,96,수원,0,18.8,97.0,,,,1.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-29 00:00,99,수원,0,17.3,89.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-29 03:00,102,수원,0,15.5,81.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-29 06:00,105,수원,0,14.0,28.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-29 09:00,108,수원,0,19.0,0.0,,,,175.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-29 12:00,111,수원,0,24.0,0.0,,,,663.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-29 15:00,114,수원,0,25.7,0.0,,,,727.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-29 18:00,117,수원,0,21.3,0.0,,,,296.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-29 21:00,120,수원,0,18.2,0.0,,,,1.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-30 00:00,123,수원,0,16.7,0.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-30 03:00,126,수원,0,14.5,0.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-30 06:00,129,수원,0,13.7,25.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-30 09:00,132,수원,0,19.1,21.0,,,,144.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-30 12:00,135,수원,0,25.0,72.0,,,,583.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-30 15:00,138,수원,0,24.3,32.0,,,,358.0,0.3,3.0,
ECMWF,2026-09-24 12:00,2026-09-30 18:00,141,수원,0,21.7,19.0,,,,240.0,0.5,3.0,
ECMWF,2026-09-24 12:00,2026-09-30 21:00,144,수원,0,19.4,0.0,,,,1.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-10-01 03:00,150,수원,0,14.6,0.0,,,,0.0,0.0,6.0,
ECMWF,2026-09-24 12:00,2026-10-01 09:00,156,수원,0,17.0,1.0,,,,86.0,0.0,6.0,
ECMWF,2026-09-24 12:00,2026-10-01 15:00,162,수원,0,20.6,0.0,,,,692.0,0.0,6.0,
ECMWF,2026-09-24 12:00,2026-10-01 21:00,168,수원,0,14.4,0.0,,,,147.0,0.0,6.0,
ECMWF,2026-09-24 12:00,2026-10-02 03:00,174,수원,0,10.4,0.0,,,,0.0,0.0,6.0,
ECMWF,2026-09-24 12:00,2026-10-02 09:00,180,수원,0,14.2,0.0,,,,85.0,0.0,6.0,
ECMWF,2026-09-24 12:00,2026-10-02 15:00,186,수원,0,21.0,0.0,,,,693.0,0.0,6.0,
ECMWF,2026-09-24 12:00,2026-10-02 21:00,192,수원,0,15.4,8.0,,,,141.0,0.0,6.0,
ECMWF,2026-09-24 12:00,2026-10-03 03:00,198,수원,0,12.1,56.0,,,,0.0,0.0,6.0,
ECMWF,2026-09-24 12:00,2026-10-03 09:00,204,수원,0,16.0,52.0,,,,55.0,0.0,6.0,
ECMWF,2026-09-24 12:00,2026-10-03 15:00,210,수원,0,22.1,47.0,,,,603.0,0.0,6.0,
ECMWF,2026-09-24 12:00,2026-10-03 21:00,216,수원,0,16.0,61.0,,,,116.0,0.1,6.0,
ECMWF,2026-09-24 12:00,2026-10-04 03:00,222,수원,0,15.5,63.0,,,,0.0,3.8,6.0,
ECMWF,2026-09-24 12:00,2026-10-04 09:00,228,수원,0,16.8,18.0,,,,73.0,0.0,6.0,
ECMWF,2026-09-24 12:00,2026-10-04 15:00,234,수원,0,17.4,49.0,,,,561.0,0.1,6.0,
ECMWF,2026-09-24 12:00,2026-10-04 21:00,240,수원,0,12.8,1.0,,,,119.0,0.0,6.0,
ECMWF,2026-09-24 12:00,2026-09-24 21:00,0,전주,0,20.9,65.0,,,,,,,
ECMWF,2026-09-24 12:00,2026-09-25 00:00,3,전주,0,19.9,59.0,,,,0.0,0.1,3.0,
ECMWF,2026-09-24 12:00,2026-09-25 03:00,6,전주,0,18.3,84.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-25 06:00,9,전주,0,17.5,99.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-25 09:00,12,전주,0,23.6,99.0,,,,129.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-25 12:00,15,전주,0,24.7,100.0,,,,181.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-25 15:00,18,전주,0,24.1,100.0,,,,147.0,0.1,3.0,
ECMWF,2026-09-24 12:00,2026-09-25 18:00,21,전주,0,22.2,100.0,,,,86.0,0.9,3.0,
ECMWF,2026-09-24 12:00,2026-09-25 21:00,24,전주,0,20.6,99.0,,,,0.0,1.8,3.0,
ECMWF,2026-09-24 12:00,2026-09-26 00:00,27,전주,0,19.5,98.0,,,,0.0,1.6,3.0,
ECMWF,2026-09-24 12:00,2026-09-26 03:00,30,전주,0,18.4,100.0,,,,0.0,1.5,3.0,
ECMWF,2026-09-24 12:00,2026-09-26 06:00,33,전주,0,17.8,100.0,,,,0.0,1.8,3.0,
ECMWF,2026-09-24 12:00,2026-09-26 09:00,36,전주,0,19.6,100.0,,,,71.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-26 12:00,39,전주,0,23.9,94.0,,,,412.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-26 15:00,42,전주,0,25.5,55.0,,,,616.0,0.0,3.0,
ECMWF,2026-09-24 12:00,2026-09-26 18:00,45,전주,0,23.4,94.0,,,,248.0,0.0,3.0,
