model,run_utc,valid_kst,step_h,city,rep,t2m_C,tcc_pct,lcc_pct,mcc_pct,hcc_pct,dswrf_avg_Wm2,tp_mm,win_h,src
ECMWF,2026-09-21 12:00,2026-09-26 00:00,99,서울,1,18.6,63.0,,,,0.0,0.1,3.0,
ECMWF,2026-09-21 12:00,2026-09-26 03:00,102,서울,1,17.5,72.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-26 06:00,105,서울,1,17.1,67.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-26 09:00,108,서울,1,20.2,14.0,,,,144.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-26 12:00,111,서울,1,25.4,48.0,,,,632.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-26 15:00,114,서울,1,27.3,73.0,,,,703.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-26 18:00,117,서울,1,25.2,100.0,,,,264.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-26 21:00,120,서울,1,22.4,98.0,,,,1.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-27 00:00,123,서울,1,20.9,99.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-27 03:00,126,서울,1,19.7,96.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-27 06:00,129,서울,1,18.7,6.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-27 09:00,132,서울,1,22.3,34.0,,,,165.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-27 12:00,135,서울,1,27.3,13.0,,,,628.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-27 15:00,138,서울,1,28.8,5.0,,,,703.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-27 18:00,141,서울,1,25.5,35.0,,,,290.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-27 21:00,144,서울,1,22.5,95.0,,,,2.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-28 03:00,150,서울,1,19.8,97.0,,,,0.0,0.0,6.0,
ECMWF,2026-09-21 12:00,2026-09-28 09:00,156,서울,1,22.1,76.0,,,,68.0,0.1,6.0,
ECMWF,2026-09-21 12:00,2026-09-28 15:00,162,서울,1,27.1,97.0,,,,556.0,1.0,6.0,
ECMWF,2026-09-21 12:00,2026-09-28 21:00,168,서울,1,21.7,100.0,,,,119.0,0.0,6.0,
ECMWF,2026-09-21 12:00,2026-09-29 03:00,174,서울,1,16.5,78.0,,,,0.0,0.0,6.0,
ECMWF,2026-09-21 12:00,2026-09-29 09:00,180,서울,1,18.5,2.0,,,,86.0,0.0,6.0,
ECMWF,2026-09-21 12:00,2026-09-29 15:00,186,서울,1,25.2,36.0,,,,683.0,0.0,6.0,
ECMWF,2026-09-21 12:00,2026-09-29 21:00,192,서울,1,18.7,32.0,,,,147.0,0.0,6.0,
ECMWF,2026-09-21 12:00,2026-09-30 03:00,198,서울,1,17.3,90.0,,,,0.0,0.0,6.0,
ECMWF,2026-09-21 12:00,2026-09-30 09:00,204,서울,1,18.7,16.0,,,,43.0,2.2,6.0,
ECMWF,2026-09-21 12:00,2026-09-30 15:00,210,서울,1,20.3,67.0,,,,594.0,0.0,6.0,
ECMWF,2026-09-21 12:00,2026-09-30 21:00,216,서울,1,17.0,68.0,,,,104.0,0.0,6.0,
ECMWF,2026-09-21 12:00,2026-10-01 03:00,222,서울,1,13.6,46.0,,,,0.0,0.0,6.0,
ECMWF,2026-09-21 12:00,2026-10-01 09:00,228,서울,1,14.8,13.0,,,,79.0,0.0,6.0,
ECMWF,2026-09-21 12:00,2026-10-01 15:00,234,서울,1,20.8,0.0,,,,684.0,0.0,6.0,
ECMWF,2026-09-21 12:00,2026-10-01 21:00,240,서울,1,15.8,0.0,,,,145.0,0.0,6.0,
ECMWF,2026-09-21 12:00,2026-09-21 21:00,0,대전,1,21.0,9.0,,,,,,,
ECMWF,2026-09-21 12:00,2026-09-22 00:00,3,대전,1,20.1,7.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-22 03:00,6,대전,1,18.9,7.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-22 06:00,9,대전,1,17.9,7.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-22 09:00,12,대전,1,22.5,14.0,,,,183.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-22 12:00,15,대전,1,26.7,8.0,,,,665.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-22 15:00,18,대전,1,27.8,25.0,,,,744.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-22 18:00,21,대전,1,24.4,75.0,,,,320.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-22 21:00,24,대전,1,22.0,37.0,,,,3.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-23 00:00,27,대전,1,18.7,9.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-23 03:00,30,대전,1,16.6,3.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-23 06:00,33,대전,1,15.5,7.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-23 09:00,36,대전,1,21.2,0.0,,,,180.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-23 12:00,39,대전,1,26.4,1.0,,,,662.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-23 15:00,42,대전,1,27.8,32.0,,,,733.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-23 18:00,45,대전,1,24.1,14.0,,,,296.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-23 21:00,48,대전,1,20.4,2.0,,,,2.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-24 00:00,51,대전,1,18.3,4.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-24 03:00,54,대전,1,17.3,88.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-24 06:00,57,대전,1,17.9,99.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-24 09:00,60,대전,1,21.5,98.0,,,,89.0,0.1,3.0,
ECMWF,2026-09-21 12:00,2026-09-24 12:00,63,대전,1,25.4,100.0,,,,499.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-24 15:00,66,대전,1,26.2,100.0,,,,516.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-24 18:00,69,대전,1,23.9,46.0,,,,133.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-24 21:00,72,대전,1,19.2,81.0,,,,2.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-25 00:00,75,대전,1,18.2,23.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-25 03:00,78,대전,1,17.9,38.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-25 06:00,81,대전,1,17.3,87.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-25 09:00,84,대전,1,22.2,94.0,,,,120.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-25 12:00,87,대전,1,24.9,100.0,,,,338.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-25 15:00,90,대전,1,22.5,100.0,,,,176.0,0.8,3.0,
ECMWF,2026-09-21 12:00,2026-09-25 18:00,93,대전,1,19.9,100.0,,,,37.0,3.5,3.0,
ECMWF,2026-09-21 12:00,2026-09-25 21:00,96,대전,1,18.8,100.0,,,,0.0,0.2,3.0,
ECMWF,2026-09-21 12:00,2026-09-26 00:00,99,대전,1,18.1,96.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-26 03:00,102,대전,1,17.8,98.0,,,,0.0,0.2,3.0,
ECMWF,2026-09-21 12:00,2026-09-26 06:00,105,대전,1,16.9,100.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-26 09:00,108,대전,1,19.3,96.0,,,,116.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-26 12:00,111,대전,1,24.2,22.0,,,,479.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-26 15:00,114,대전,1,26.5,94.0,,,,697.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-26 18:00,117,대전,1,23.3,98.0,,,,236.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-26 21:00,120,대전,1,19.4,98.0,,,,1.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-27 00:00,123,대전,1,17.7,99.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-27 03:00,126,대전,1,16.9,98.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-27 06:00,129,대전,1,16.2,72.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-27 09:00,132,대전,1,22.9,13.0,,,,173.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-27 12:00,135,대전,1,27.4,7.0,,,,652.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-27 15:00,138,대전,1,29.2,68.0,,,,702.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-27 18:00,141,대전,1,24.5,94.0,,,,240.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-27 21:00,144,대전,1,20.9,96.0,,,,1.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-28 03:00,150,대전,1,18.2,92.0,,,,0.0,0.0,6.0,
ECMWF,2026-09-21 12:00,2026-09-28 09:00,156,대전,1,21.9,98.0,,,,68.0,0.0,6.0,
ECMWF,2026-09-21 12:00,2026-09-28 15:00,162,대전,1,26.1,85.0,,,,586.0,0.0,6.0,
ECMWF,2026-09-21 12:00,2026-09-28 21:00,168,대전,1,19.4,100.0,,,,114.0,0.2,6.0,
ECMWF,2026-09-21 12:00,2026-09-29 03:00,174,대전,1,17.9,94.0,,,,0.0,0.0,6.0,
ECMWF,2026-09-21 12:00,2026-09-29 09:00,180,대전,1,19.9,66.0,,,,67.0,0.0,6.0,
ECMWF,2026-09-21 12:00,2026-09-29 15:00,186,대전,1,24.3,96.0,,,,562.0,0.0,6.0,
ECMWF,2026-09-21 12:00,2026-09-29 21:00,192,대전,1,17.1,76.0,,,,138.0,0.0,6.0,
ECMWF,2026-09-21 12:00,2026-09-30 03:00,198,대전,1,15.1,73.0,,,,0.0,0.0,6.0,
ECMWF,2026-09-21 12:00,2026-09-30 09:00,204,대전,1,18.2,68.0,,,,23.0,0.9,6.0,
ECMWF,2026-09-21 12:00,2026-09-30 15:00,210,대전,1,20.6,37.0,,,,641.0,0.0,6.0,
ECMWF,2026-09-21 12:00,2026-09-30 21:00,216,대전,1,15.8,95.0,,,,134.0,0.0,6.0,
ECMWF,2026-09-21 12:00,2026-10-01 03:00,222,대전,1,13.4,80.0,,,,0.0,0.0,6.0,
ECMWF,2026-09-21 12:00,2026-10-01 09:00,228,대전,1,16.5,95.0,,,,72.0,0.0,6.0,
ECMWF,2026-09-21 12:00,2026-10-01 15:00,234,대전,1,20.7,56.0,,,,548.0,0.0,6.0,
ECMWF,2026-09-21 12:00,2026-10-01 21:00,240,대전,1,13.5,0.0,,,,135.0,0.0,6.0,
ECMWF,2026-09-21 12:00,2026-09-21 21:00,0,대구,1,18.2,1.0,,,,,,,
ECMWF,2026-09-21 12:00,2026-09-22 00:00,3,대구,1,16.1,4.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-22 03:00,6,대구,1,15.2,2.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-22 06:00,9,대구,1,14.5,3.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-22 09:00,12,대구,1,21.0,4.0,,,,205.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-22 12:00,15,대구,1,24.9,8.0,,,,681.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-22 15:00,18,대구,1,24.8,16.0,,,,728.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-22 18:00,21,대구,1,20.8,12.0,,,,294.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-22 21:00,24,대구,1,17.5,3.0,,,,1.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-23 00:00,27,대구,1,16.0,27.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-23 03:00,30,대구,1,13.9,0.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-23 06:00,33,대구,1,13.4,1.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-23 09:00,36,대구,1,20.3,2.0,,,,203.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-23 12:00,39,대구,1,24.1,6.0,,,,685.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-23 15:00,42,대구,1,25.8,7.0,,,,731.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-23 18:00,45,대구,1,22.8,5.0,,,,298.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-23 21:00,48,대구,1,18.1,21.0,,,,1.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-24 00:00,51,대구,1,16.8,0.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-24 03:00,54,대구,1,16.2,34.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-24 06:00,57,대구,1,15.6,85.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-24 09:00,60,대구,1,21.2,100.0,,,,158.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-24 12:00,63,대구,1,26.0,95.0,,,,559.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-24 15:00,66,대구,1,26.8,100.0,,,,574.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-24 18:00,69,대구,1,23.8,93.0,,,,104.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-24 21:00,72,대구,1,19.7,21.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-25 00:00,75,대구,1,18.2,57.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-25 03:00,78,대구,1,17.3,27.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-25 06:00,81,대구,1,15.4,85.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-25 09:00,84,대구,1,21.3,100.0,,,,145.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-25 12:00,87,대구,1,24.9,100.0,,,,416.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-25 15:00,90,대구,1,23.0,100.0,,,,261.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-25 18:00,93,대구,1,20.4,100.0,,,,59.0,0.4,3.0,
ECMWF,2026-09-21 12:00,2026-09-25 21:00,96,대구,1,18.9,100.0,,,,0.0,1.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-26 00:00,99,대구,1,18.2,100.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-26 03:00,102,대구,1,17.1,100.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-26 06:00,105,대구,1,16.2,100.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-26 09:00,108,대구,1,18.9,99.0,,,,91.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-26 12:00,111,대구,1,23.1,94.0,,,,424.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-26 15:00,114,대구,1,24.8,88.0,,,,517.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-26 18:00,117,대구,1,22.4,100.0,,,,207.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-26 21:00,120,대구,1,19.3,98.0,,,,1.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-27 00:00,123,대구,1,17.7,92.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-27 03:00,126,대구,1,17.0,99.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-27 06:00,129,대구,1,16.7,93.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-27 09:00,132,대구,1,21.7,25.0,,,,139.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-27 12:00,135,대구,1,26.5,11.0,,,,650.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-27 15:00,138,대구,1,27.3,72.0,,,,675.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-27 18:00,141,대구,1,22.9,97.0,,,,187.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-27 21:00,144,대구,1,19.5,96.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-28 03:00,150,대구,1,17.3,97.0,,,,0.0,0.0,6.0,
ECMWF,2026-09-21 12:00,2026-09-28 09:00,156,대구,1,22.7,93.0,,,,74.0,0.0,6.0,
ECMWF,2026-09-21 12:00,2026-09-28 15:00,162,대구,1,28.0,91.0,,,,640.0,0.0,6.0,
ECMWF,2026-09-21 12:00,2026-09-28 21:00,168,대구,1,22.1,98.0,,,,133.0,0.0,6.0,
ECMWF,2026-09-21 12:00,2026-09-29 03:00,174,대구,1,18.9,100.0,,,,0.0,0.0,6.0,
ECMWF,2026-09-21 12:00,2026-09-29 09:00,180,대구,1,21.8,34.0,,,,77.0,0.0,6.0,
ECMWF,2026-09-21 12:00,2026-09-29 15:00,186,대구,1,26.6,97.0,,,,555.0,0.0,6.0,
ECMWF,2026-09-21 12:00,2026-09-29 21:00,192,대구,1,18.3,65.0,,,,120.0,0.0,6.0,
ECMWF,2026-09-21 12:00,2026-09-30 03:00,198,대구,1,17.3,93.0,,,,0.0,0.0,6.0,
ECMWF,2026-09-21 12:00,2026-09-30 09:00,204,대구,1,20.1,99.0,,,,28.0,0.0,6.0,
ECMWF,2026-09-21 12:00,2026-09-30 15:00,210,대구,1,23.2,55.0,,,,490.0,0.0,6.0,
ECMWF,2026-09-21 12:00,2026-09-30 21:00,216,대구,1,16.9,93.0,,,,119.0,0.0,6.0,
ECMWF,2026-09-21 12:00,2026-10-01 03:00,222,대구,1,15.0,89.0,,,,0.0,0.0,6.0,
ECMWF,2026-09-21 12:00,2026-10-01 09:00,228,대구,1,15.3,81.0,,,,61.0,0.0,6.0,
ECMWF,2026-09-21 12:00,2026-10-01 15:00,234,대구,1,20.7,86.0,,,,556.0,0.0,6.0,
ECMWF,2026-09-21 12:00,2026-10-01 21:00,240,대구,1,14.3,53.0,,,,109.0,0.0,6.0,
ECMWF,2026-09-21 12:00,2026-09-21 21:00,0,광주,1,22.6,4.0,,,,,,,
ECMWF,2026-09-21 12:00,2026-09-22 00:00,3,광주,1,19.0,0.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-22 03:00,6,광주,1,17.1,0.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-22 06:00,9,광주,1,16.5,1.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-22 09:00,12,광주,1,23.2,8.0,,,,187.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-22 12:00,15,광주,1,27.9,5.0,,,,677.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-22 15:00,18,광주,1,29.2,20.0,,,,735.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-22 18:00,21,광주,1,26.5,48.0,,,,297.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-22 21:00,24,광주,1,22.3,19.0,,,,3.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-23 00:00,27,광주,1,20.4,7.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-23 03:00,30,광주,1,17.9,4.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-23 06:00,33,광주,1,16.4,12.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-23 09:00,36,광주,1,22.1,1.0,,,,185.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-23 12:00,39,광주,1,27.4,7.0,,,,673.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-23 15:00,42,광주,1,29.3,53.0,,,,694.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-23 18:00,45,광주,1,25.3,29.0,,,,256.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-23 21:00,48,광주,1,21.2,51.0,,,,3.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-24 00:00,51,광주,1,19.0,30.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-24 03:00,54,광주,1,17.6,35.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-24 06:00,57,광주,1,17.3,99.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-24 09:00,60,광주,1,22.9,97.0,,,,152.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-24 12:00,63,광주,1,27.8,100.0,,,,595.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-24 15:00,66,광주,1,27.0,100.0,,,,348.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-24 18:00,69,광주,1,25.0,67.0,,,,140.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-24 21:00,72,광주,1,20.1,13.0,,,,2.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-25 00:00,75,광주,1,18.2,19.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-25 03:00,78,광주,1,19.2,93.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-25 06:00,81,광주,1,19.0,91.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-25 09:00,84,광주,1,22.7,97.0,,,,78.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-25 12:00,87,광주,1,24.7,100.0,,,,186.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-25 15:00,90,광주,1,22.1,100.0,,,,156.0,1.4,3.0,
ECMWF,2026-09-21 12:00,2026-09-25 18:00,93,광주,1,20.7,100.0,,,,49.0,0.9,3.0,
ECMWF,2026-09-21 12:00,2026-09-25 21:00,96,광주,1,19.7,100.0,,,,1.0,0.3,3.0,
ECMWF,2026-09-21 12:00,2026-09-26 00:00,99,광주,1,18.9,100.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-26 03:00,102,광주,1,18.0,100.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-26 06:00,105,광주,1,17.6,99.0,,,,0.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-26 09:00,108,광주,1,19.8,94.0,,,,84.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-26 12:00,111,광주,1,24.2,99.0,,,,418.0,0.2,3.0,
ECMWF,2026-09-21 12:00,2026-09-26 15:00,114,광주,1,26.7,99.0,,,,467.0,0.0,3.0,
ECMWF,2026-09-21 12:00,2026-09-26 18:00,117,광주,1,24.1,98.0,,,,249.0,0.0,3.0,
