model,run_utc,valid_kst,step_h,city,rep,t2m_C,tcc_pct,lcc_pct,mcc_pct,hcc_pct,dswrf_avg_Wm2,tp_mm,win_h,src
GFS,2026-09-26 00:00,2026-09-30 15:00,102,서울,1,26.1,5.0,1.0,3.0,3.0,698.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-30 18:00,105,서울,1,22.6,53.0,52.0,9.0,3.0,271.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-30 21:00,108,서울,1,19.7,64.0,49.0,8.0,43.0,0.0,0.5,3.0,
GFS,2026-09-26 00:00,2026-10-01 00:00,111,서울,1,17.9,88.0,0.0,0.0,88.0,0.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-10-01 03:00,114,서울,1,16.4,58.0,0.0,0.0,58.0,0.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-10-01 06:00,117,서울,1,15.3,1.0,0.0,1.0,0.0,0.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-10-01 09:00,120,서울,1,17.4,0.0,0.0,0.0,0.0,172.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-10-01 21:00,132,서울,1,18.0,36.0,0.0,0.0,36.0,138.0,0.0,6.0,
GFS,2026-09-26 00:00,2026-10-02 09:00,144,서울,1,18.4,0.0,0.0,0.0,0.0,81.0,0.0,6.0,
GFS,2026-09-26 00:00,2026-10-02 21:00,156,서울,1,15.9,0.0,0.0,0.0,0.0,142.0,0.0,6.0,
GFS,2026-09-26 00:00,2026-10-03 09:00,168,서울,1,14.9,0.0,0.0,0.0,0.0,81.0,0.0,6.0,
GFS,2026-09-26 00:00,2026-10-03 21:00,180,서울,1,19.0,1.0,0.0,0.0,1.0,138.0,0.0,6.0,
GFS,2026-09-26 00:00,2026-10-04 09:00,192,서울,1,17.3,0.0,0.0,0.0,0.0,77.0,0.0,6.0,
GFS,2026-09-26 00:00,2026-10-04 21:00,204,서울,1,19.9,49.0,49.0,12.0,0.0,128.0,0.0,6.0,
GFS,2026-09-26 00:00,2026-10-05 09:00,216,서울,1,12.6,93.0,93.0,0.0,0.0,16.0,0.0,6.0,
GFS,2026-09-26 00:00,2026-10-05 21:00,228,서울,1,14.2,0.0,0.0,0.0,0.0,130.0,0.0,6.0,
GFS,2026-09-26 00:00,2026-10-06 09:00,240,서울,1,14.2,0.0,0.0,0.0,0.0,76.0,0.0,6.0,
GFS,2026-09-26 00:00,2026-09-26 09:00,0,대전,1,17.5,100.0,53.0,90.0,100.0,,,,
GFS,2026-09-26 00:00,2026-09-26 12:00,3,대전,1,21.2,100.0,22.0,2.0,100.0,250.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-26 15:00,6,대전,1,23.3,100.0,61.0,0.0,100.0,493.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-26 18:00,9,대전,1,20.7,99.0,35.0,0.0,99.0,151.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-26 21:00,12,대전,1,18.4,100.0,13.0,0.0,100.0,1.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-27 00:00,15,대전,1,17.6,69.0,0.0,55.0,61.0,0.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-27 03:00,18,대전,1,16.5,98.0,0.0,2.0,98.0,0.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-27 06:00,21,대전,1,16.1,98.0,0.0,85.0,65.0,0.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-27 09:00,24,대전,1,20.8,75.0,0.0,71.0,71.0,126.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-27 12:00,27,대전,1,25.5,100.0,0.0,0.0,100.0,579.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-27 15:00,30,대전,1,25.1,100.0,2.0,3.0,100.0,493.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-27 18:00,33,대전,1,21.3,100.0,0.0,90.0,100.0,174.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-27 21:00,36,대전,1,18.7,100.0,0.0,51.0,100.0,1.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-28 00:00,39,대전,1,18.1,100.0,0.0,65.0,100.0,0.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-28 03:00,42,대전,1,17.5,100.0,0.0,35.0,100.0,0.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-28 06:00,45,대전,1,16.4,84.0,0.0,29.0,77.0,0.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-28 09:00,48,대전,1,21.2,97.0,5.0,75.0,97.0,145.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-28 12:00,51,대전,1,24.0,100.0,68.0,2.0,100.0,494.0,0.1,3.0,
GFS,2026-09-26 00:00,2026-09-28 15:00,54,대전,1,24.2,100.0,41.0,33.0,100.0,345.0,0.3,3.0,
GFS,2026-09-26 00:00,2026-09-28 18:00,57,대전,1,20.7,100.0,0.0,17.0,100.0,200.0,0.2,3.0,
GFS,2026-09-26 00:00,2026-09-28 21:00,60,대전,1,17.5,100.0,0.0,85.0,100.0,1.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-29 00:00,63,대전,1,16.6,100.0,0.0,78.0,100.0,0.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-29 03:00,66,대전,1,15.6,82.0,1.0,33.0,82.0,0.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-29 06:00,69,대전,1,15.3,96.0,2.0,95.0,77.0,0.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-29 09:00,72,대전,1,19.9,61.0,2.0,61.0,0.0,156.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-29 12:00,75,대전,1,25.0,6.0,0.0,6.0,0.0,650.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-29 15:00,78,대전,1,24.9,0.0,0.0,0.0,0.0,720.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-29 18:00,81,대전,1,19.0,0.0,0.0,0.0,0.0,295.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-29 21:00,84,대전,1,15.7,0.0,0.0,0.0,0.0,1.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-30 00:00,87,대전,1,14.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-30 03:00,90,대전,1,14.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-30 06:00,93,대전,1,13.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-30 09:00,96,대전,1,19.7,0.0,0.0,0.0,0.0,170.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-30 12:00,99,대전,1,24.0,0.0,0.0,0.0,0.0,655.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-30 15:00,102,대전,1,25.0,6.0,0.0,0.0,6.0,718.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-30 18:00,105,대전,1,18.5,65.0,0.0,43.0,48.0,278.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-30 21:00,108,대전,1,15.3,40.0,15.0,27.0,2.0,1.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-10-01 00:00,111,대전,1,17.2,96.0,95.0,52.0,40.0,0.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-10-01 03:00,114,대전,1,16.7,98.0,49.0,79.0,71.0,0.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-10-01 06:00,117,대전,1,13.6,77.0,0.0,57.0,44.0,0.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-10-01 09:00,120,대전,1,16.4,34.0,0.0,34.0,0.0,161.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-10-01 21:00,132,대전,1,12.5,78.0,0.0,52.0,78.0,135.0,0.0,6.0,
GFS,2026-09-26 00:00,2026-10-02 09:00,144,대전,1,16.9,0.0,0.0,0.0,0.0,85.0,0.0,6.0,
GFS,2026-09-26 00:00,2026-10-02 21:00,156,대전,1,11.2,0.0,0.0,0.0,0.0,144.0,0.0,6.0,
GFS,2026-09-26 00:00,2026-10-03 09:00,168,대전,1,13.9,0.0,0.0,0.0,0.0,85.0,0.0,6.0,
GFS,2026-09-26 00:00,2026-10-03 21:00,180,대전,1,13.2,11.0,0.0,0.0,11.0,137.0,0.0,6.0,
GFS,2026-09-26 00:00,2026-10-04 09:00,192,대전,1,16.1,0.0,0.0,0.0,0.0,80.0,0.0,6.0,
GFS,2026-09-26 00:00,2026-10-04 21:00,204,대전,1,14.1,5.0,0.0,0.0,5.0,132.0,0.0,6.0,
GFS,2026-09-26 00:00,2026-10-05 09:00,216,대전,1,12.6,86.0,86.0,0.0,0.0,32.0,0.1,6.0,
GFS,2026-09-26 00:00,2026-10-05 21:00,228,대전,1,9.1,0.0,0.0,0.0,0.0,50.0,0.0,6.0,
GFS,2026-09-26 00:00,2026-10-06 09:00,240,대전,1,13.1,0.0,0.0,0.0,0.0,79.0,0.0,6.0,
GFS,2026-09-26 00:00,2026-09-26 09:00,0,대구,1,16.6,100.0,36.0,100.0,100.0,,,,
GFS,2026-09-26 00:00,2026-09-26 12:00,3,대구,1,19.2,100.0,71.0,38.0,100.0,191.0,0.4,3.0,
GFS,2026-09-26 00:00,2026-09-26 15:00,6,대구,1,20.4,99.0,94.0,4.0,96.0,275.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-26 18:00,9,대구,1,18.9,100.0,52.0,0.0,100.0,68.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-26 21:00,12,대구,1,17.0,100.0,24.0,2.0,100.0,0.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-27 00:00,15,대구,1,16.0,95.0,0.0,11.0,95.0,0.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-27 03:00,18,대구,1,15.2,100.0,0.0,15.0,100.0,0.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-27 06:00,21,대구,1,14.9,100.0,0.0,64.0,100.0,0.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-27 09:00,24,대구,1,19.6,100.0,0.0,100.0,100.0,118.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-27 12:00,27,대구,1,24.9,100.0,5.0,12.0,100.0,525.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-27 15:00,30,대구,1,25.6,100.0,5.0,1.0,100.0,534.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-27 18:00,33,대구,1,21.2,100.0,0.0,98.0,100.0,188.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-27 21:00,36,대구,1,19.1,100.0,0.0,67.0,100.0,0.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-28 00:00,39,대구,1,18.6,100.0,0.0,87.0,100.0,0.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-28 03:00,42,대구,1,18.3,100.0,0.0,90.0,100.0,0.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-28 06:00,45,대구,1,17.4,100.0,0.0,100.0,98.0,0.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-28 09:00,48,대구,1,21.5,100.0,0.0,88.0,100.0,115.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-28 12:00,51,대구,1,22.7,100.0,4.0,94.0,100.0,265.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-28 15:00,54,대구,1,25.1,100.0,55.0,85.0,96.0,462.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-28 18:00,57,대구,1,20.9,100.0,14.0,7.0,100.0,95.0,0.4,3.0,
GFS,2026-09-26 00:00,2026-09-28 21:00,60,대구,1,18.7,100.0,24.0,70.0,100.0,0.0,0.3,3.0,
GFS,2026-09-26 00:00,2026-09-29 00:00,63,대구,1,17.9,100.0,4.0,97.0,100.0,0.0,0.1,3.0,
GFS,2026-09-26 00:00,2026-09-29 03:00,66,대구,1,17.0,99.0,10.0,65.0,99.0,0.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-29 06:00,69,대구,1,16.0,89.0,51.0,85.0,78.0,0.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-29 09:00,72,대구,1,19.9,94.0,61.0,84.0,53.0,131.0,0.1,3.0,
GFS,2026-09-26 00:00,2026-09-29 12:00,75,대구,1,23.0,76.0,57.0,68.0,0.0,522.0,0.4,3.0,
GFS,2026-09-26 00:00,2026-09-29 15:00,78,대구,1,23.8,41.0,41.0,3.0,0.0,533.0,0.2,3.0,
GFS,2026-09-26 00:00,2026-09-29 18:00,81,대구,1,19.1,39.0,39.0,0.0,0.0,245.0,0.1,3.0,
GFS,2026-09-26 00:00,2026-09-29 21:00,84,대구,1,17.8,43.0,43.0,0.0,0.0,0.0,0.2,3.0,
GFS,2026-09-26 00:00,2026-09-30 00:00,87,대구,1,16.6,41.0,41.0,0.0,0.0,0.0,0.1,3.0,
GFS,2026-09-26 00:00,2026-09-30 03:00,90,대구,1,16.6,14.0,14.0,0.0,0.0,0.0,0.1,3.0,
GFS,2026-09-26 00:00,2026-09-30 06:00,93,대구,1,15.8,10.0,10.0,0.0,0.0,0.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-30 09:00,96,대구,1,20.3,18.0,18.0,0.0,0.0,174.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-30 12:00,99,대구,1,25.7,0.0,0.0,0.0,0.0,650.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-30 15:00,102,대구,1,26.6,0.0,0.0,0.0,0.0,701.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-30 18:00,105,대구,1,20.9,21.0,0.0,3.0,21.0,262.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-30 21:00,108,대구,1,17.7,85.0,0.0,41.0,69.0,0.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-10-01 00:00,111,대구,1,16.1,84.0,0.0,80.0,31.0,0.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-10-01 03:00,114,대구,1,15.9,100.0,5.0,100.0,81.0,0.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-10-01 06:00,117,대구,1,15.8,100.0,0.0,100.0,74.0,0.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-10-01 09:00,120,대구,1,17.5,82.0,0.0,72.0,21.0,139.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-10-01 21:00,132,대구,1,11.3,47.0,0.0,45.0,31.0,123.0,0.0,6.0,
GFS,2026-09-26 00:00,2026-10-02 09:00,144,대구,1,15.8,0.0,0.0,0.0,0.0,95.0,0.0,6.0,
GFS,2026-09-26 00:00,2026-10-02 21:00,156,대구,1,11.3,0.0,0.0,0.0,0.0,132.0,0.0,6.0,
GFS,2026-09-26 00:00,2026-10-03 09:00,168,대구,1,14.9,0.0,0.0,0.0,0.0,88.0,0.0,6.0,
GFS,2026-09-26 00:00,2026-10-03 21:00,180,대구,1,11.2,2.0,0.0,0.0,2.0,124.0,0.0,6.0,
GFS,2026-09-26 00:00,2026-10-04 09:00,192,대구,1,17.0,19.0,19.0,0.0,0.0,86.0,0.0,6.0,
GFS,2026-09-26 00:00,2026-10-04 21:00,204,대구,1,13.9,41.0,0.0,0.0,41.0,123.0,0.0,6.0,
GFS,2026-09-26 00:00,2026-10-05 09:00,216,대구,1,15.0,31.0,31.0,0.0,0.0,75.0,0.0,6.0,
GFS,2026-09-26 00:00,2026-10-05 21:00,228,대구,1,8.2,0.0,0.0,0.0,0.0,122.0,0.0,6.0,
GFS,2026-09-26 00:00,2026-10-06 09:00,240,대구,1,12.7,90.0,90.0,0.0,0.0,26.0,0.0,6.0,
GFS,2026-09-26 00:00,2026-09-26 09:00,0,광주,1,17.6,100.0,88.0,100.0,98.0,,,,
GFS,2026-09-26 00:00,2026-09-26 12:00,3,광주,1,18.4,100.0,85.0,86.0,100.0,31.0,2.4,3.0,
GFS,2026-09-26 00:00,2026-09-26 15:00,6,광주,1,18.6,100.0,87.0,55.0,100.0,39.0,0.8,3.0,
GFS,2026-09-26 00:00,2026-09-26 18:00,9,광주,1,18.7,95.0,57.0,1.0,94.0,50.0,0.2,3.0,
GFS,2026-09-26 00:00,2026-09-26 21:00,12,광주,1,17.9,100.0,49.0,60.0,100.0,1.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-27 00:00,15,광주,1,17.7,99.0,6.0,13.0,99.0,0.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-27 03:00,18,광주,1,17.0,100.0,6.0,37.0,100.0,0.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-27 06:00,21,광주,1,16.3,100.0,0.0,72.0,99.0,0.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-27 09:00,24,광주,1,20.0,99.0,0.0,91.0,97.0,109.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-27 12:00,27,광주,1,24.3,100.0,19.0,0.0,100.0,434.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-27 15:00,30,광주,1,24.6,100.0,11.0,100.0,100.0,480.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-27 18:00,33,광주,1,21.4,100.0,1.0,96.0,100.0,135.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-27 21:00,36,광주,1,19.6,100.0,0.0,100.0,100.0,1.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-28 00:00,39,광주,1,18.8,100.0,0.0,100.0,100.0,0.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-28 03:00,42,광주,1,18.4,100.0,1.0,99.0,98.0,0.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-28 06:00,45,광주,1,17.9,100.0,1.0,97.0,95.0,0.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-28 09:00,48,광주,1,19.8,100.0,0.0,100.0,100.0,47.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-28 12:00,51,광주,1,22.7,100.0,0.0,100.0,86.0,283.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-28 15:00,54,광주,1,23.4,100.0,7.0,97.0,100.0,298.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-28 18:00,57,광주,1,20.6,100.0,0.0,39.0,100.0,114.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-28 21:00,60,광주,1,19.1,100.0,2.0,100.0,100.0,1.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-29 00:00,63,광주,1,18.0,100.0,0.0,93.0,100.0,0.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-29 03:00,66,광주,1,17.7,82.0,3.0,77.0,63.0,0.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-29 06:00,69,광주,1,17.0,87.0,1.0,87.0,49.0,0.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-29 09:00,72,광주,1,19.2,94.0,3.0,94.0,1.0,82.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-29 12:00,75,광주,1,24.5,52.0,0.0,52.0,0.0,488.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-29 15:00,78,광주,1,25.5,4.0,0.0,4.0,0.0,728.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-29 18:00,81,광주,1,19.8,0.0,0.0,0.0,0.0,301.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-29 21:00,84,광주,1,15.7,0.0,0.0,0.0,0.0,1.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-30 00:00,87,광주,1,14.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-30 03:00,90,광주,1,14.1,3.0,3.0,0.0,0.0,0.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-30 06:00,93,광주,1,13.8,2.0,2.0,0.0,0.0,0.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-30 09:00,96,광주,1,20.4,0.0,0.0,0.0,0.0,169.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-30 12:00,99,광주,1,25.2,0.0,0.0,0.0,0.0,659.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-30 15:00,102,광주,1,26.2,1.0,0.0,0.0,1.0,726.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-30 18:00,105,광주,1,19.6,10.0,0.0,0.0,10.0,290.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-30 21:00,108,광주,1,15.8,60.0,0.0,12.0,60.0,1.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-10-01 00:00,111,광주,1,14.9,84.0,15.0,83.0,4.0,0.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-10-01 03:00,114,광주,1,16.9,100.0,82.0,100.0,77.0,0.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-10-01 06:00,117,광주,1,15.6,97.0,0.0,97.0,5.0,0.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-10-01 09:00,120,광주,1,17.7,57.0,0.0,57.0,4.0,148.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-10-01 21:00,132,광주,1,12.2,56.0,0.0,37.0,51.0,141.0,0.0,6.0,
GFS,2026-09-26 00:00,2026-10-02 09:00,144,광주,1,16.6,0.0,0.0,0.0,0.0,87.0,0.0,6.0,
GFS,2026-09-26 00:00,2026-10-02 21:00,156,광주,1,11.2,0.0,0.0,0.0,0.0,146.0,0.0,6.0,
GFS,2026-09-26 00:00,2026-10-03 09:00,168,광주,1,14.0,0.0,0.0,0.0,0.0,88.0,0.0,6.0,
GFS,2026-09-26 00:00,2026-10-03 21:00,180,광주,1,12.7,99.0,0.0,0.0,99.0,145.0,0.0,6.0,
GFS,2026-09-26 00:00,2026-10-04 09:00,192,광주,1,16.5,0.0,0.0,0.0,0.0,82.0,0.0,6.0,
GFS,2026-09-26 00:00,2026-10-04 21:00,204,광주,1,13.4,100.0,0.0,0.0,100.0,136.0,0.0,6.0,
GFS,2026-09-26 00:00,2026-10-05 09:00,216,광주,1,16.3,48.0,48.0,0.0,0.0,57.0,0.1,6.0,
GFS,2026-09-26 00:00,2026-10-05 21:00,228,광주,1,9.8,0.0,0.0,0.0,0.0,46.0,0.0,6.0,
GFS,2026-09-26 00:00,2026-10-06 09:00,240,광주,1,12.5,0.0,0.0,0.0,0.0,83.0,0.0,6.0,
GFS,2026-09-26 00:00,2026-09-26 09:00,0,부산,1,19.1,100.0,100.0,100.0,100.0,,,,
GFS,2026-09-26 00:00,2026-09-26 12:00,3,부산,1,19.9,100.0,72.0,100.0,99.0,80.0,6.5,3.0,
GFS,2026-09-26 00:00,2026-09-26 15:00,6,부산,1,19.5,100.0,78.0,98.0,100.0,51.0,1.2,3.0,
GFS,2026-09-26 00:00,2026-09-26 18:00,9,부산,1,20.5,100.0,83.0,65.0,100.0,27.0,0.3,3.0,
GFS,2026-09-26 00:00,2026-09-26 21:00,12,부산,1,21.2,100.0,87.0,99.0,100.0,0.0,0.0,3.0,
GFS,2026-09-26 00:00,2026-09-27 00:00,15,부산,1,21.2,100.0,77.0,90.0,100.0,0.0,0.0,3.0,
