model,run_utc,valid_kst,step_h,city,rep,t2m_C,tcc_pct,lcc_pct,mcc_pct,hcc_pct,dswrf_avg_Wm2,tp_mm,win_h,src
GFS,2026-09-23 00:00,2026-09-24 18:00,33,대전,1,21.9,100.0,0.0,100.0,91.0,185.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-24 21:00,36,대전,1,20.5,100.0,0.0,87.0,72.0,1.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-25 00:00,39,대전,1,19.5,94.0,0.0,91.0,78.0,0.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-25 03:00,42,대전,1,18.4,98.0,0.0,62.0,94.0,0.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-25 06:00,45,대전,1,18.2,100.0,6.0,96.0,93.0,0.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-25 09:00,48,대전,1,21.1,100.0,26.0,100.0,100.0,72.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-25 12:00,51,대전,1,22.5,100.0,71.0,100.0,49.0,208.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-25 15:00,54,대전,1,21.0,100.0,73.0,100.0,98.0,87.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-25 18:00,57,대전,1,19.8,100.0,100.0,100.0,100.0,34.0,0.3,3.0,
GFS,2026-09-23 00:00,2026-09-25 21:00,60,대전,1,18.9,100.0,100.0,100.0,100.0,0.0,0.3,3.0,
GFS,2026-09-23 00:00,2026-09-26 00:00,63,대전,1,18.4,100.0,78.0,100.0,92.0,0.0,0.2,3.0,
GFS,2026-09-23 00:00,2026-09-26 03:00,66,대전,1,18.1,100.0,100.0,100.0,100.0,0.0,0.6,3.0,
GFS,2026-09-23 00:00,2026-09-26 06:00,69,대전,1,17.2,100.0,99.0,100.0,100.0,0.0,9.2,3.0,
GFS,2026-09-23 00:00,2026-09-26 09:00,72,대전,1,17.1,100.0,100.0,99.0,96.0,5.0,11.2,3.0,
GFS,2026-09-23 00:00,2026-09-26 12:00,75,대전,1,17.4,100.0,96.0,1.0,100.0,17.0,6.8,3.0,
GFS,2026-09-23 00:00,2026-09-26 15:00,78,대전,1,17.5,100.0,100.0,0.0,100.0,37.0,1.1,3.0,
GFS,2026-09-23 00:00,2026-09-26 18:00,81,대전,1,17.2,100.0,99.0,20.0,100.0,15.0,0.3,3.0,
GFS,2026-09-23 00:00,2026-09-26 21:00,84,대전,1,17.2,100.0,51.0,100.0,100.0,0.0,0.2,3.0,
GFS,2026-09-23 00:00,2026-09-27 00:00,87,대전,1,16.6,100.0,16.0,100.0,100.0,0.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-27 03:00,90,대전,1,16.4,100.0,6.0,52.0,100.0,0.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-27 06:00,93,대전,1,15.9,71.0,3.0,6.0,71.0,0.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-27 09:00,96,대전,1,19.2,100.0,0.0,13.0,100.0,118.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-27 12:00,99,대전,1,23.8,99.0,0.0,0.0,99.0,427.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-27 15:00,102,대전,1,25.5,86.0,0.0,0.0,86.0,690.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-27 18:00,105,대전,1,20.7,100.0,0.0,0.0,100.0,250.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-27 21:00,108,대전,1,17.8,100.0,0.0,8.0,100.0,1.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-28 00:00,111,대전,1,17.8,99.0,0.0,93.0,98.0,0.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-28 03:00,114,대전,1,17.1,73.0,1.0,68.0,64.0,0.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-28 06:00,117,대전,1,16.3,74.0,2.0,17.0,74.0,0.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-28 09:00,120,대전,1,20.6,97.0,17.0,0.0,97.0,151.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-28 21:00,132,대전,1,18.8,87.0,0.0,24.0,87.0,104.0,0.0,6.0,
GFS,2026-09-23 00:00,2026-09-29 09:00,144,대전,1,21.2,100.0,4.0,100.0,98.0,42.0,0.0,6.0,
GFS,2026-09-23 00:00,2026-09-29 21:00,156,대전,1,18.3,64.0,47.0,32.0,55.0,4.0,4.6,6.0,
GFS,2026-09-23 00:00,2026-09-30 09:00,168,대전,1,19.2,100.0,20.0,100.0,78.0,45.0,0.0,6.0,
GFS,2026-09-23 00:00,2026-09-30 21:00,180,대전,1,18.4,100.0,60.0,100.0,93.0,55.0,0.0,6.0,
GFS,2026-09-23 00:00,2026-10-01 09:00,192,대전,1,18.1,100.0,6.0,100.0,65.0,38.0,0.1,6.0,
GFS,2026-09-23 00:00,2026-10-01 21:00,204,대전,1,14.1,100.0,0.0,100.0,99.0,28.0,0.0,6.0,
GFS,2026-09-23 00:00,2026-10-02 09:00,216,대전,1,14.1,100.0,0.0,94.0,100.0,41.0,0.0,6.0,
GFS,2026-09-23 00:00,2026-10-02 21:00,228,대전,1,11.0,1.0,1.0,0.0,0.0,133.0,0.0,6.0,
GFS,2026-09-23 00:00,2026-10-03 09:00,240,대전,1,16.3,0.0,0.0,0.0,0.0,80.0,0.0,6.0,
GFS,2026-09-23 00:00,2026-09-23 09:00,0,대구,1,20.7,0.0,0.0,0.0,0.0,,,,
GFS,2026-09-23 00:00,2026-09-23 12:00,3,대구,1,25.5,17.0,0.0,17.0,3.0,678.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-23 15:00,6,대구,1,26.4,99.0,0.0,14.0,99.0,730.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-23 18:00,9,대구,1,20.8,100.0,0.0,84.0,100.0,186.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-23 21:00,12,대구,1,16.9,75.0,0.0,0.0,75.0,1.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-24 00:00,15,대구,1,16.1,28.0,0.0,0.0,28.0,0.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-24 03:00,18,대구,1,15.7,11.0,0.0,0.0,11.0,0.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-24 06:00,21,대구,1,15.5,52.0,0.0,0.0,52.0,0.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-24 09:00,24,대구,1,21.3,100.0,0.0,0.0,100.0,172.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-24 12:00,27,대구,1,26.0,100.0,0.0,0.0,100.0,585.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-24 15:00,30,대구,1,27.2,88.0,0.0,24.0,88.0,677.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-24 18:00,33,대구,1,21.4,90.0,0.0,86.0,62.0,211.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-24 21:00,36,대구,1,18.9,99.0,0.0,99.0,75.0,1.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-25 00:00,39,대구,1,18.0,98.0,10.0,79.0,48.0,0.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-25 03:00,42,대구,1,18.3,100.0,19.0,96.0,65.0,0.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-25 06:00,45,대구,1,18.1,100.0,8.0,100.0,100.0,0.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-25 09:00,48,대구,1,20.5,100.0,43.0,96.0,100.0,68.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-25 12:00,51,대구,1,20.8,100.0,75.0,100.0,83.0,115.0,0.1,3.0,
GFS,2026-09-23 00:00,2026-09-25 15:00,54,대구,1,20.2,100.0,93.0,100.0,99.0,77.0,0.1,3.0,
GFS,2026-09-23 00:00,2026-09-25 18:00,57,대구,1,18.7,100.0,79.0,98.0,98.0,43.0,0.1,3.0,
GFS,2026-09-23 00:00,2026-09-25 21:00,60,대구,1,17.9,100.0,98.0,100.0,89.0,0.0,0.1,3.0,
GFS,2026-09-23 00:00,2026-09-26 00:00,63,대구,1,17.5,100.0,100.0,100.0,69.0,0.0,0.2,3.0,
GFS,2026-09-23 00:00,2026-09-26 03:00,66,대구,1,16.6,100.0,100.0,100.0,100.0,0.0,0.7,3.0,
GFS,2026-09-23 00:00,2026-09-26 06:00,69,대구,1,16.2,100.0,81.0,100.0,100.0,0.0,1.8,3.0,
GFS,2026-09-23 00:00,2026-09-26 09:00,72,대구,1,16.4,100.0,97.0,100.0,98.0,8.0,9.1,3.0,
GFS,2026-09-23 00:00,2026-09-26 12:00,75,대구,1,17.1,100.0,100.0,93.0,100.0,38.0,4.4,3.0,
GFS,2026-09-23 00:00,2026-09-26 15:00,78,대구,1,17.5,100.0,100.0,29.0,100.0,29.0,0.9,3.0,
GFS,2026-09-23 00:00,2026-09-26 18:00,81,대구,1,17.1,100.0,100.0,71.0,100.0,8.0,0.8,3.0,
GFS,2026-09-23 00:00,2026-09-26 21:00,84,대구,1,17.0,100.0,100.0,97.0,100.0,0.0,1.2,3.0,
GFS,2026-09-23 00:00,2026-09-27 00:00,87,대구,1,16.8,100.0,100.0,94.0,100.0,0.0,1.6,3.0,
GFS,2026-09-23 00:00,2026-09-27 03:00,90,대구,1,16.9,99.0,97.0,80.0,60.0,0.0,0.1,3.0,
GFS,2026-09-23 00:00,2026-09-27 06:00,93,대구,1,17.0,100.0,100.0,57.0,98.0,0.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-27 09:00,96,대구,1,18.3,100.0,33.0,17.0,100.0,37.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-27 12:00,99,대구,1,20.6,98.0,18.0,15.0,98.0,244.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-27 15:00,102,대구,1,24.2,54.0,17.0,0.0,52.0,513.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-27 18:00,105,대구,1,20.1,100.0,16.0,0.0,100.0,235.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-27 21:00,108,대구,1,17.9,97.0,0.0,0.0,97.0,0.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-28 00:00,111,대구,1,16.9,100.0,0.0,97.0,100.0,0.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-28 03:00,114,대구,1,16.9,83.0,18.0,76.0,47.0,0.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-28 06:00,117,대구,1,17.1,98.0,76.0,8.0,98.0,0.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-28 09:00,120,대구,1,20.7,100.0,50.0,4.0,100.0,100.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-28 21:00,132,대구,1,19.1,97.0,0.0,87.0,84.0,109.0,0.0,6.0,
GFS,2026-09-23 00:00,2026-09-29 09:00,144,대구,1,21.7,100.0,0.0,100.0,100.0,52.0,0.0,6.0,
GFS,2026-09-23 00:00,2026-09-29 21:00,156,대구,1,16.8,79.0,9.0,79.0,0.0,4.0,4.9,6.0,
GFS,2026-09-23 00:00,2026-09-30 09:00,168,대구,1,18.9,100.0,29.0,100.0,79.0,67.0,0.0,6.0,
GFS,2026-09-23 00:00,2026-09-30 21:00,180,대구,1,17.2,100.0,1.0,100.0,63.0,51.0,0.0,6.0,
GFS,2026-09-23 00:00,2026-10-01 09:00,192,대구,1,19.3,100.0,43.0,100.0,67.0,21.0,0.1,6.0,
GFS,2026-09-23 00:00,2026-10-01 21:00,204,대구,1,14.6,100.0,28.0,100.0,78.0,18.0,0.0,6.0,
GFS,2026-09-23 00:00,2026-10-02 09:00,216,대구,1,13.0,100.0,31.0,100.0,100.0,23.0,0.2,6.0,
GFS,2026-09-23 00:00,2026-10-02 21:00,228,대구,1,11.0,31.0,31.0,0.0,0.0,97.0,0.0,6.0,
GFS,2026-09-23 00:00,2026-10-03 09:00,240,대구,1,16.8,0.0,0.0,0.0,0.0,87.0,0.0,6.0,
GFS,2026-09-23 00:00,2026-09-23 09:00,0,광주,1,21.6,25.0,0.0,25.0,0.0,,,,
GFS,2026-09-23 00:00,2026-09-23 12:00,3,광주,1,26.6,39.0,22.0,7.0,30.0,651.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-23 15:00,6,광주,1,25.3,100.0,46.0,100.0,100.0,449.0,0.1,3.0,
GFS,2026-09-23 00:00,2026-09-23 18:00,9,광주,1,22.1,78.0,0.0,58.0,78.0,177.0,0.1,3.0,
GFS,2026-09-23 00:00,2026-09-23 21:00,12,광주,1,18.5,99.0,0.0,1.0,99.0,2.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-24 00:00,15,광주,1,17.8,100.0,0.0,0.0,100.0,0.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-24 03:00,18,광주,1,17.4,87.0,0.0,0.0,87.0,0.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-24 06:00,21,광주,1,16.9,100.0,0.0,0.0,100.0,0.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-24 09:00,24,광주,1,21.7,93.0,0.0,1.0,93.0,130.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-24 12:00,27,광주,1,27.0,90.0,0.0,0.0,90.0,637.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-24 15:00,30,광주,1,27.8,100.0,0.0,92.0,99.0,668.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-24 18:00,33,광주,1,22.2,91.0,0.0,86.0,40.0,260.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-24 21:00,36,광주,1,19.8,100.0,14.0,100.0,11.0,2.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-25 00:00,39,광주,1,20.3,100.0,35.0,100.0,95.0,0.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-25 03:00,42,광주,1,20.2,96.0,57.0,88.0,86.0,0.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-25 06:00,45,광주,1,19.9,100.0,62.0,99.0,98.0,0.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-25 09:00,48,광주,1,20.8,100.0,65.0,97.0,100.0,36.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-25 12:00,51,광주,1,24.6,100.0,74.0,94.0,100.0,233.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-25 15:00,54,광주,1,24.3,93.0,67.0,79.0,90.0,375.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-25 18:00,57,광주,1,21.2,100.0,100.0,93.0,77.0,100.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-25 21:00,60,광주,1,20.2,100.0,100.0,98.0,98.0,0.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-26 00:00,63,광주,1,19.7,100.0,95.0,100.0,70.0,0.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-26 03:00,66,광주,1,18.1,100.0,100.0,100.0,100.0,0.0,3.2,3.0,
GFS,2026-09-23 00:00,2026-09-26 06:00,69,광주,1,18.4,100.0,98.0,100.0,100.0,0.0,10.4,3.0,
GFS,2026-09-23 00:00,2026-09-26 09:00,72,광주,1,18.6,100.0,100.0,86.0,94.0,4.0,7.3,3.0,
GFS,2026-09-23 00:00,2026-09-26 12:00,75,광주,1,18.5,100.0,100.0,48.0,99.0,17.0,2.2,3.0,
GFS,2026-09-23 00:00,2026-09-26 15:00,78,광주,1,18.7,100.0,100.0,48.0,100.0,33.0,0.9,3.0,
GFS,2026-09-23 00:00,2026-09-26 18:00,81,광주,1,18.9,100.0,100.0,86.0,100.0,18.0,0.3,3.0,
GFS,2026-09-23 00:00,2026-09-26 21:00,84,광주,1,18.7,100.0,100.0,100.0,100.0,0.0,0.8,3.0,
GFS,2026-09-23 00:00,2026-09-27 00:00,87,광주,1,18.6,100.0,84.0,98.0,100.0,0.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-27 03:00,90,광주,1,18.3,99.0,71.0,97.0,50.0,0.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-27 06:00,93,광주,1,17.2,85.0,43.0,75.0,63.0,0.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-27 09:00,96,광주,1,19.9,100.0,19.0,100.0,60.0,111.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-27 12:00,99,광주,1,23.0,100.0,4.0,52.0,100.0,399.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-27 15:00,102,광주,1,25.2,92.0,5.0,0.0,92.0,517.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-27 18:00,105,광주,1,21.6,100.0,8.0,6.0,100.0,275.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-27 21:00,108,광주,1,18.8,97.0,2.0,67.0,96.0,1.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-28 00:00,111,광주,1,17.4,100.0,0.0,73.0,100.0,0.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-28 03:00,114,광주,1,16.4,98.0,0.0,3.0,98.0,0.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-28 06:00,117,광주,1,16.1,100.0,1.0,20.0,100.0,0.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-28 09:00,120,광주,1,19.1,100.0,0.0,53.0,100.0,68.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-28 21:00,132,광주,1,18.8,71.0,0.0,1.0,71.0,134.0,0.0,6.0,
GFS,2026-09-23 00:00,2026-09-29 09:00,144,광주,1,20.3,100.0,24.0,100.0,88.0,16.0,0.0,6.0,
GFS,2026-09-23 00:00,2026-09-29 21:00,156,광주,1,17.6,88.0,11.0,88.0,11.0,6.0,6.3,6.0,
GFS,2026-09-23 00:00,2026-09-30 09:00,168,광주,1,18.9,98.0,2.0,98.0,24.0,30.0,0.0,6.0,
GFS,2026-09-23 00:00,2026-09-30 21:00,180,광주,1,17.1,100.0,20.0,100.0,18.0,10.0,0.2,6.0,
GFS,2026-09-23 00:00,2026-10-01 09:00,192,광주,1,18.9,100.0,60.0,100.0,40.0,32.0,0.1,6.0,
GFS,2026-09-23 00:00,2026-10-01 21:00,204,광주,1,13.5,100.0,45.0,100.0,81.0,7.0,0.3,6.0,
GFS,2026-09-23 00:00,2026-10-02 09:00,216,광주,1,14.2,100.0,0.0,100.0,93.0,25.0,0.0,6.0,
GFS,2026-09-23 00:00,2026-10-02 21:00,228,광주,1,10.3,4.0,0.0,0.0,4.0,118.0,0.0,6.0,
GFS,2026-09-23 00:00,2026-10-03 09:00,240,광주,1,15.3,0.0,0.0,0.0,0.0,82.0,0.0,6.0,
GFS,2026-09-23 00:00,2026-09-23 09:00,0,부산,1,22.4,0.0,0.0,0.0,0.0,,,,
GFS,2026-09-23 00:00,2026-09-23 12:00,3,부산,1,23.5,4.0,0.0,4.0,0.0,698.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-23 15:00,6,부산,1,23.4,93.0,0.0,83.0,24.0,741.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-23 18:00,9,부산,1,23.0,85.0,0.0,60.0,80.0,268.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-23 21:00,12,부산,1,22.9,97.0,0.0,69.0,97.0,1.0,0.0,3.0,
GFS,2026-09-23 00:00,2026-09-24 00:00,15,부산,1,22.6,94.0,0.0,23.0,94.0,0.0,0.0,3.0,
