model,run_utc,valid_kst,step_h,city,rep,t2m_C,tcc_pct,lcc_pct,mcc_pct,hcc_pct,dswrf_avg_Wm2
GFS,2026-09-01 00:00:00,2026-09-01 12:00,3,광주,1,30.0,66.0,51.0,0.0,66.0,681.0
GFS,2026-09-01 00:00:00,2026-09-01 15:00,6,광주,1,28.4,100.0,17.0,50.0,100.0,715.0
GFS,2026-09-01 00:00:00,2026-09-01 18:00,9,광주,1,25.8,100.0,0.0,83.0,100.0,280.0
GFS,2026-09-01 00:00:00,2026-09-01 21:00,12,광주,1,23.4,100.0,2.0,82.0,100.0,146.0
GFS,2026-09-01 00:00:00,2026-09-02 00:00,15,광주,1,22.9,77.0,0.0,77.0,12.0,0.0
GFS,2026-09-01 00:00:00,2026-09-02 03:00,18,광주,1,22.1,100.0,0.0,100.0,90.0,0.0
GFS,2026-09-01 00:00:00,2026-09-02 06:00,21,광주,1,22.1,100.0,0.0,99.0,100.0,0.0
GFS,2026-09-01 00:00:00,2026-09-02 09:00,24,광주,1,25.6,100.0,0.0,99.0,90.0,81.0
GFS,2026-09-01 00:00:00,2026-09-02 12:00,27,광주,1,28.4,100.0,6.0,100.0,99.0,600.0
GFS,2026-09-01 00:00:00,2026-09-02 15:00,30,광주,1,30.1,64.0,24.0,64.0,12.0,626.0
GFS,2026-09-01 00:00:00,2026-09-02 18:00,33,광주,1,25.9,100.0,0.0,53.0,100.0,340.0
GFS,2026-09-01 00:00:00,2026-09-02 21:00,36,광주,1,22.7,99.0,0.0,81.0,99.0,175.0
GFS,2026-09-01 00:00:00,2026-09-03 00:00,39,광주,1,21.9,98.0,0.0,95.0,74.0,0.0
GFS,2026-09-01 00:00:00,2026-09-03 03:00,42,광주,1,21.5,100.0,0.0,100.0,100.0,0.0
GFS,2026-09-01 00:00:00,2026-09-03 06:00,45,광주,1,21.5,100.0,0.0,100.0,88.0,0.0
GFS,2026-09-01 00:00:00,2026-09-03 09:00,48,광주,1,25.2,58.0,0.0,58.0,5.0,87.0
GFS,2026-09-01 00:00:00,2026-09-03 12:00,51,광주,1,29.6,100.0,23.0,100.0,37.0,664.0
GFS,2026-09-01 00:00:00,2026-09-03 15:00,54,광주,1,30.0,100.0,20.0,100.0,60.0,699.0
GFS,2026-09-01 00:00:00,2026-09-03 18:00,57,광주,1,25.9,100.0,2.0,100.0,12.0,355.0
GFS,2026-09-01 00:00:00,2026-09-03 21:00,60,광주,1,22.7,78.0,8.0,40.0,46.0,183.0
GFS,2026-09-01 00:00:00,2026-09-04 00:00,63,광주,1,22.1,89.0,73.0,0.0,89.0,0.0
GFS,2026-09-01 00:00:00,2026-09-04 03:00,66,광주,1,20.6,1.0,1.0,0.0,0.0,0.0
GFS,2026-09-01 00:00:00,2026-09-04 06:00,69,광주,1,18.9,0.0,0.0,0.0,0.0,0.0
GFS,2026-09-01 00:00:00,2026-09-04 09:00,72,광주,1,22.8,0.0,0.0,0.0,0.0,110.0
GFS,2026-09-01 00:00:00,2026-09-04 12:00,75,광주,1,27.8,0.0,0.0,0.0,0.0,740.0
GFS,2026-09-01 00:00:00,2026-09-04 15:00,78,광주,1,28.5,0.0,0.0,0.0,0.0,786.0
GFS,2026-09-01 00:00:00,2026-09-04 18:00,81,광주,1,24.5,0.0,0.0,0.0,0.0,407.0
GFS,2026-09-01 00:00:00,2026-09-04 21:00,84,광주,1,20.6,0.0,0.0,0.0,0.0,210.0
GFS,2026-09-01 00:00:00,2026-09-05 00:00,87,광주,1,17.8,0.0,0.0,0.0,0.0,0.0
GFS,2026-09-01 00:00:00,2026-09-05 03:00,90,광주,1,16.3,4.0,0.0,0.0,4.0,0.0
GFS,2026-09-01 00:00:00,2026-09-05 06:00,93,광주,1,15.6,3.0,0.0,0.0,3.0,0.0
GFS,2026-09-01 00:00:00,2026-09-05 09:00,96,광주,1,21.3,13.0,0.0,0.0,13.0,107.0
GFS,2026-09-01 00:00:00,2026-09-05 12:00,99,광주,1,26.1,5.0,0.0,5.0,5.0,731.0
GFS,2026-09-01 00:00:00,2026-09-05 15:00,102,광주,1,27.3,99.0,4.0,42.0,99.0,754.0
GFS,2026-09-01 00:00:00,2026-09-05 18:00,105,광주,1,23.0,70.0,21.0,0.0,70.0,362.0
GFS,2026-09-01 00:00:00,2026-09-05 21:00,108,광주,1,19.3,91.0,0.0,0.0,91.0,187.0
GFS,2026-09-01 00:00:00,2026-09-06 00:00,111,광주,1,17.8,81.0,0.0,6.0,81.0,0.0
GFS,2026-09-01 00:00:00,2026-09-06 03:00,114,광주,1,16.4,4.0,0.0,4.0,0.0,0.0
GFS,2026-09-01 00:00:00,2026-09-06 06:00,117,광주,1,15.8,0.0,0.0,0.0,0.0,0.0
GFS,2026-09-01 00:00:00,2026-09-06 09:00,120,광주,1,21.6,0.0,0.0,0.0,0.0,106.0
GFS,2026-09-01 00:00:00,2026-09-01 09:00,0,나주,0,27.7,83.0,2.0,0.0,83.0,
GFS,2026-09-01 00:00:00,2026-09-01 12:00,3,나주,0,29.7,82.0,19.0,0.0,82.0,683.0
GFS,2026-09-01 00:00:00,2026-09-01 15:00,6,나주,0,29.3,100.0,13.0,53.0,100.0,728.0
GFS,2026-09-01 00:00:00,2026-09-01 18:00,9,나주,0,26.7,100.0,0.0,88.0,100.0,305.0
GFS,2026-09-01 00:00:00,2026-09-01 21:00,12,나주,0,24.3,100.0,15.0,97.0,100.0,159.0
GFS,2026-09-01 00:00:00,2026-09-02 00:00,15,나주,0,23.5,99.0,0.0,99.0,24.0,0.0
GFS,2026-09-01 00:00:00,2026-09-02 03:00,18,나주,0,23.1,100.0,0.0,100.0,31.0,0.0
GFS,2026-09-01 00:00:00,2026-09-02 06:00,21,나주,0,22.9,100.0,0.0,100.0,100.0,0.0
GFS,2026-09-01 00:00:00,2026-09-02 09:00,24,나주,0,26.4,94.0,0.0,81.0,87.0,80.0
GFS,2026-09-01 00:00:00,2026-09-02 12:00,27,나주,0,29.5,81.0,7.0,71.0,80.0,560.0
GFS,2026-09-01 00:00:00,2026-09-02 15:00,30,나주,0,30.8,100.0,24.0,94.0,92.0,651.0
GFS,2026-09-01 00:00:00,2026-09-02 18:00,33,나주,0,26.9,89.0,0.0,67.0,87.0,322.0
GFS,2026-09-01 00:00:00,2026-09-02 21:00,36,나주,0,23.6,100.0,0.0,82.0,100.0,167.0
GFS,2026-09-01 00:00:00,2026-09-03 00:00,39,나주,0,22.8,96.0,0.0,90.0,95.0,0.0
GFS,2026-09-01 00:00:00,2026-09-03 03:00,42,나주,0,22.2,100.0,0.0,100.0,100.0,0.0
GFS,2026-09-01 00:00:00,2026-09-03 06:00,45,나주,0,22.0,100.0,0.0,100.0,41.0,0.0
GFS,2026-09-01 00:00:00,2026-09-03 09:00,48,나주,0,25.6,38.0,0.0,38.0,5.0,82.0
GFS,2026-09-01 00:00:00,2026-09-03 12:00,51,나주,0,29.7,98.0,10.0,98.0,86.0,694.0
GFS,2026-09-01 00:00:00,2026-09-03 15:00,54,나주,0,31.4,98.0,32.0,97.0,82.0,732.0
GFS,2026-09-01 00:00:00,2026-09-03 18:00,57,나주,0,27.1,98.0,45.0,98.0,56.0,288.0
GFS,2026-09-01 00:00:00,2026-09-03 21:00,60,나주,0,23.8,49.0,22.0,29.0,25.0,149.0
GFS,2026-09-01 00:00:00,2026-09-04 00:00,63,나주,0,23.3,99.0,59.0,10.0,99.0,0.0
GFS,2026-09-01 00:00:00,2026-09-04 03:00,66,나주,0,23.1,63.0,63.0,0.0,0.0,0.0
GFS,2026-09-01 00:00:00,2026-09-04 06:00,69,나주,0,20.7,0.0,0.0,0.0,0.0,0.0
GFS,2026-09-01 00:00:00,2026-09-04 09:00,72,나주,0,24.9,6.0,6.0,0.0,0.0,109.0
GFS,2026-09-01 00:00:00,2026-09-04 12:00,75,나주,0,29.1,0.0,0.0,0.0,0.0,735.0
GFS,2026-09-01 00:00:00,2026-09-04 15:00,78,나주,0,29.7,6.0,6.0,0.0,0.0,787.0
GFS,2026-09-01 00:00:00,2026-09-04 18:00,81,나주,0,26.0,66.0,66.0,0.0,0.0,407.0
GFS,2026-09-01 00:00:00,2026-09-04 21:00,84,나주,0,21.4,0.0,0.0,0.0,0.0,208.0
GFS,2026-09-01 00:00:00,2026-09-05 00:00,87,나주,0,19.2,0.0,0.0,0.0,0.0,0.0
GFS,2026-09-01 00:00:00,2026-09-05 03:00,90,나주,0,17.7,0.0,0.0,0.0,0.0,0.0
GFS,2026-09-01 00:00:00,2026-09-05 06:00,93,나주,0,16.7,5.0,0.0,0.0,5.0,0.0
GFS,2026-09-01 00:00:00,2026-09-05 09:00,96,나주,0,21.9,13.0,0.0,0.0,13.0,111.0
GFS,2026-09-01 00:00:00,2026-09-05 12:00,99,나주,0,26.2,14.0,1.0,5.0,14.0,729.0
GFS,2026-09-01 00:00:00,2026-09-05 15:00,102,나주,0,27.6,100.0,0.0,58.0,100.0,773.0
GFS,2026-09-01 00:00:00,2026-09-05 18:00,105,나주,0,25.3,100.0,42.0,0.0,100.0,381.0
GFS,2026-09-01 00:00:00,2026-09-05 21:00,108,나주,0,22.4,73.0,38.0,0.0,69.0,195.0
GFS,2026-09-01 00:00:00,2026-09-06 00:00,111,나주,0,19.4,94.0,0.0,15.0,94.0,0.0
GFS,2026-09-01 00:00:00,2026-09-06 03:00,114,나주,0,17.7,0.0,0.0,0.0,0.0,0.0
GFS,2026-09-01 00:00:00,2026-09-06 06:00,117,나주,0,16.8,0.0,0.0,0.0,0.0,0.0
GFS,2026-09-01 00:00:00,2026-09-06 09:00,120,나주,0,21.8,0.0,0.0,0.0,0.0,110.0
GFS,2026-09-01 00:00:00,2026-09-01 09:00,0,대구,1,26.2,84.0,1.0,0.0,84.0,
GFS,2026-09-01 00:00:00,2026-09-01 12:00,3,대구,1,29.7,100.0,62.0,0.0,100.0,683.0
GFS,2026-09-01 00:00:00,2026-09-01 15:00,6,대구,1,29.0,95.0,85.0,0.0,45.0,580.0
GFS,2026-09-01 00:00:00,2026-09-01 18:00,9,대구,1,26.3,100.0,0.0,57.0,100.0,213.0
GFS,2026-09-01 00:00:00,2026-09-01 21:00,12,대구,1,23.2,100.0,0.0,51.0,100.0,110.0
GFS,2026-09-01 00:00:00,2026-09-02 00:00,15,대구,1,21.8,100.0,9.0,5.0,100.0,0.0
GFS,2026-09-01 00:00:00,2026-09-02 03:00,18,대구,1,21.4,100.0,4.0,49.0,100.0,0.0
GFS,2026-09-01 00:00:00,2026-09-02 06:00,21,대구,1,21.5,100.0,0.0,66.0,100.0,0.0
GFS,2026-09-01 00:00:00,2026-09-02 09:00,24,대구,1,25.2,98.0,0.0,96.0,74.0,89.0
GFS,2026-09-01 00:00:00,2026-09-02 12:00,27,대구,1,29.4,82.0,11.0,79.0,58.0,616.0
GFS,2026-09-01 00:00:00,2026-09-02 15:00,30,대구,1,29.3,42.0,8.0,42.0,16.0,640.0
GFS,2026-09-01 00:00:00,2026-09-02 18:00,33,대구,1,25.1,100.0,19.0,100.0,100.0,343.0
GFS,2026-09-01 00:00:00,2026-09-02 21:00,36,대구,1,21.6,100.0,3.0,66.0,100.0,175.0
GFS,2026-09-01 00:00:00,2026-09-03 00:00,39,대구,1,21.3,100.0,22.0,100.0,96.0,0.0
GFS,2026-09-01 00:00:00,2026-09-03 03:00,42,대구,1,21.0,96.0,10.0,88.0,86.0,0.0
GFS,2026-09-01 00:00:00,2026-09-03 06:00,45,대구,1,20.6,100.0,18.0,100.0,100.0,0.0
GFS,2026-09-01 00:00:00,2026-09-03 09:00,48,대구,1,23.6,74.0,54.0,72.0,21.0,76.0
GFS,2026-09-01 00:00:00,2026-09-03 12:00,51,대구,1,25.6,95.0,34.0,95.0,5.0,614.0
GFS,2026-09-01 00:00:00,2026-09-03 15:00,54,대구,1,25.9,96.0,46.0,41.0,96.0,648.0
GFS,2026-09-01 00:00:00,2026-09-03 18:00,57,대구,1,23.3,100.0,8.0,100.0,83.0,254.0
GFS,2026-09-01 00:00:00,2026-09-03 21:00,60,대구,1,19.8,80.0,0.0,48.0,80.0,131.0
GFS,2026-09-01 00:00:00,2026-09-04 00:00,63,대구,1,18.4,81.0,30.0,0.0,81.0,0.0
GFS,2026-09-01 00:00:00,2026-09-04 03:00,66,대구,1,18.6,57.0,55.0,0.0,16.0,0.0
GFS,2026-09-01 00:00:00,2026-09-04 06:00,69,대구,1,20.7,65.0,65.0,0.0,0.0,0.0
GFS,2026-09-01 00:00:00,2026-09-04 09:00,72,대구,1,23.0,16.0,16.0,0.0,0.0,111.0
GFS,2026-09-01 00:00:00,2026-09-04 12:00,75,대구,1,26.0,2.0,2.0,0.0,0.0,722.0
GFS,2026-09-01 00:00:00,2026-09-04 15:00,78,대구,1,25.7,2.0,2.0,0.0,0.0,765.0
GFS,2026-09-01 00:00:00,2026-09-04 18:00,81,대구,1,21.1,0.0,0.0,0.0,0.0,380.0
GFS,2026-09-01 00:00:00,2026-09-04 21:00,84,대구,1,19.0,0.0,0.0,0.0,0.0,195.0
GFS,2026-09-01 00:00:00,2026-09-05 00:00,87,대구,1,17.6,6.0,6.0,0.0,0.0,0.0
GFS,2026-09-01 00:00:00,2026-09-05 03:00,90,대구,1,16.6,1.0,1.0,0.0,0.0,0.0
GFS,2026-09-01 00:00:00,2026-09-05 06:00,93,대구,1,16.1,29.0,29.0,0.0,0.0,0.0
GFS,2026-09-01 00:00:00,2026-09-05 09:00,96,대구,1,21.7,52.0,46.0,0.0,45.0,105.0
GFS,2026-09-01 00:00:00,2026-09-05 12:00,99,대구,1,22.9,61.0,40.0,2.0,61.0,493.0
GFS,2026-09-01 00:00:00,2026-09-05 15:00,102,대구,1,24.8,89.0,16.0,89.0,4.0,619.0
GFS,2026-09-01 00:00:00,2026-09-05 18:00,105,대구,1,20.9,79.0,0.0,0.0,79.0,362.0
GFS,2026-09-01 00:00:00,2026-09-05 21:00,108,대구,1,17.7,15.0,6.0,13.0,4.0,185.0
GFS,2026-09-01 00:00:00,2026-09-06 00:00,111,대구,1,18.1,84.0,84.0,0.0,0.0,0.0
GFS,2026-09-01 00:00:00,2026-09-06 03:00,114,대구,1,17.2,100.0,36.0,86.0,100.0,0.0
GFS,2026-09-01 00:00:00,2026-09-06 06:00,117,대구,1,15.9,10.0,6.0,5.0,2.0,0.0
GFS,2026-09-01 00:00:00,2026-09-06 09:00,120,대구,1,21.2,20.0,20.0,0.0,0.0,107.0
GFS,2026-09-01 00:00:00,2026-09-01 09:00,0,대전,1,22.8,100.0,10.0,100.0,100.0,
GFS,2026-09-01 00:00:00,2026-09-01 12:00,3,대전,1,26.6,65.0,25.0,63.0,17.0,194.0
GFS,2026-09-01 00:00:00,2026-09-01 15:00,6,대전,1,27.6,14.0,0.0,14.0,5.0,393.0
GFS,2026-09-01 00:00:00,2026-09-01 18:00,9,대전,1,26.6,52.0,0.0,44.0,48.0,392.0
GFS,2026-09-01 00:00:00,2026-09-01 21:00,12,대전,1,23.0,100.0,10.0,100.0,100.0,202.0
GFS,2026-09-01 00:00:00,2026-09-02 00:00,15,대전,1,22.3,94.0,0.0,94.0,93.0,0.0
GFS,2026-09-01 00:00:00,2026-09-02 03:00,18,대전,1,22.0,100.0,3.0,76.0,100.0,0.0
GFS,2026-09-01 00:00:00,2026-09-02 06:00,21,대전,1,21.5,100.0,30.0,76.0,100.0,0.0
GFS,2026-09-01 00:00:00,2026-09-02 09:00,24,대전,1,25.1,99.0,32.0,94.0,99.0,78.0
GFS,2026-09-01 00:00:00,2026-09-02 12:00,27,대전,1,25.3,100.0,5.0,100.0,6.0,355.0
GFS,2026-09-01 00:00:00,2026-09-02 15:00,30,대전,1,24.5,100.0,0.0,100.0,54.0,258.0
GFS,2026-09-01 00:00:00,2026-09-02 18:00,33,대전,1,25.9,44.0,0.0,44.0,4.0,269.0
GFS,2026-09-01 00:00:00,2026-09-02 21:00,36,대전,1,22.7,100.0,0.0,100.0,100.0,140.0
GFS,2026-09-01 00:00:00,2026-09-03 00:00,39,대전,1,22.0,100.0,0.0,100.0,100.0,0.0
GFS,2026-09-01 00:00:00,2026-09-03 03:00,42,대전,1,21.4,100.0,0.0,100.0,100.0,0.0
GFS,2026-09-01 00:00:00,2026-09-03 06:00,45,대전,1,21.1,100.0,1.0,6.0,100.0,0.0
GFS,2026-09-01 00:00:00,2026-09-03 09:00,48,대전,1,23.5,100.0,5.0,96.0,100.0,43.0
GFS,2026-09-01 00:00:00,2026-09-03 12:00,51,대전,1,27.3,100.0,8.0,99.0,100.0,475.0
GFS,2026-09-01 00:00:00,2026-09-03 15:00,54,대전,1,28.8,100.0,85.0,2.0,100.0,533.0
GFS,2026-09-01 00:00:00,2026-09-03 18:00,57,대전,1,25.5,66.0,9.0,0.0,66.0,199.0
GFS,2026-09-01 00:00:00,2026-09-03 21:00,60,대전,1,23.6,100.0,0.0,0.0,100.0,105.0
GFS,2026-09-01 00:00:00,2026-09-04 00:00,63,대전,1,21.9,0.0,0.0,0.0,0.0,0.0
GFS,2026-09-01 00:00:00,2026-09-04 03:00,66,대전,1,20.2,0.0,0.0,0.0,0.0,0.0
GFS,2026-09-01 00:00:00,2026-09-04 06:00,69,대전,1,19.2,0.0,0.0,0.0,0.0,0.0
GFS,2026-09-01 00:00:00,2026-09-04 09:00,72,대전,1,23.1,0.0,0.0,0.0,0.0,110.0
GFS,2026-09-01 00:00:00,2026-09-04 12:00,75,대전,1,26.6,0.0,0.0,0.0,0.0,731.0
GFS,2026-09-01 00:00:00,2026-09-04 15:00,78,대전,1,27.8,0.0,0.0,0.0,0.0,776.0
GFS,2026-09-01 00:00:00,2026-09-04 18:00,81,대전,1,24.1,1.0,1.0,0.0,0.0,362.0
GFS,2026-09-01 00:00:00,2026-09-04 21:00,84,대전,1,20.5,0.0,0.0,0.0,0.0,187.0
GFS,2026-09-01 00:00:00,2026-09-05 00:00,87,대전,1,18.5,5.0,0.0,0.0,5.0,0.0
GFS,2026-09-01 00:00:00,2026-09-05 03:00,90,대전,1,16.9,2.0,0.0,0.0,2.0,0.0
GFS,2026-09-01 00:00:00,2026-09-05 06:00,93,대전,1,16.5,94.0,0.0,0.0,94.0,0.0
GFS,2026-09-01 00:00:00,2026-09-05 09:00,96,대전,1,21.6,71.0,0.0,0.0,71.0,103.0
GFS,2026-09-01 00:00:00,2026-09-05 12:00,99,대전,1,25.0,100.0,0.0,90.0,100.0,669.0
GFS,2026-09-01 00:00:00,2026-09-05 15:00,102,대전,1,26.9,5.0,0.0,0.0,5.0,728.0
GFS,2026-09-01 00:00:00,2026-09-05 18:00,105,대전,1,23.1,92.0,75.0,37.0,87.0,367.0
GFS,2026-09-01 00:00:00,2026-09-05 21:00,108,대전,1,20.1,9.0,0.0,9.0,5.0,187.0
GFS,2026-09-01 00:00:00,2026-09-06 00:00,111,대전,1,18.8,1.0,0.0,0.0,0.0,0.0
GFS,2026-09-01 00:00:00,2026-09-06 03:00,114,대전,1,17.4,35.0,0.0,35.0,0.0,0.0
GFS,2026-09-01 00:00:00,2026-09-06 06:00,117,대전,1,16.5,2.0,0.0,2.0,0.0,0.0
GFS,2026-09-01 00:00:00,2026-09-06 09:00,120,대전,1,21.8,0.0,0.0,0.0,0.0,107.0
GFS,2026-09-01 00:00:00,2026-09-01 09:00,0,부산,1,27.7,7.0,0.0,0.0,7.0,
GFS,2026-09-01 00:00:00,2026-09-01 12:00,3,부산,1,28.3,100.0,0.0,0.0,100.0,572.0
GFS,2026-09-01 00:00:00,2026-09-01 15:00,6,부산,1,28.7,98.0,1.0,0.0,98.0,675.0
GFS,2026-09-01 00:00:00,2026-09-01 18:00,9,부산,1,28.3,100.0,0.0,0.0,100.0,330.0
GFS,2026-09-01 00:00:00,2026-09-01 21:00,12,부산,1,28.1,100.0,0.0,0.0,100.0,168.0
GFS,2026-09-01 00:00:00,2026-09-02 00:00,15,부산,1,27.7,100.0,0.0,0.0,100.0,0.0
GFS,2026-09-01 00:00:00,2026-09-02 03:00,18,부산,1,27.1,100.0,0.0,4.0,100.0,0.0
GFS,2026-09-01 00:00:00,2026-09-02 06:00,21,부산,1,27.4,100.0,0.0,0.0,100.0,0.0
GFS,2026-09-01 00:00:00,2026-09-02 09:00,24,부산,1,27.8,90.0,0.0,4.0,90.0,108.0
GFS,2026-09-01 00:00:00,2026-09-02 12:00,27,부산,1,28.2,100.0,0.0,2.0,100.0,676.0
GFS,2026-09-01 00:00:00,2026-09-02 15:00,30,부산,1,28.9,100.0,0.0,17.0,100.0,695.0
GFS,2026-09-01 00:00:00,2026-09-02 18:00,33,부산,1,28.8,79.0,0.0,79.0,14.0,349.0
GFS,2026-09-01 00:00:00,2026-09-02 21:00,36,부산,1,27.8,100.0,0.0,10.0,100.0,179.0
GFS,2026-09-01 00:00:00,2026-09-03 00:00,39,부산,1,26.7,98.0,0.0,9.0,98.0,0.0
GFS,2026-09-01 00:00:00,2026-09-03 03:00,42,부산,1,26.3,37.0,0.0,37.0,5.0,0.0
GFS,2026-09-01 00:00:00,2026-09-03 06:00,45,부산,1,25.8,94.0,0.0,10.0,94.0,0.0
GFS,2026-09-01 00:00:00,2026-09-03 09:00,48,부산,1,26.6,100.0,0.0,5.0,100.0,103.0
GFS,2026-09-01 00:00:00,2026-09-03 12:00,51,부산,1,27.5,82.0,1.0,7.0,82.0,597.0
GFS,2026-09-01 00:00:00,2026-09-03 15:00,54,부산,1,26.9,16.0,0.0,16.0,5.0,691.0
GFS,2026-09-01 00:00:00,2026-09-03 18:00,57,부산,1,26.3,84.0,0.0,5.0,84.0,338.0
GFS,2026-09-01 00:00:00,2026-09-03 21:00,60,부산,1,25.2,86.0,20.0,5.0,86.0,173.0
GFS,2026-09-01 00:00:00,2026-09-04 00:00,63,부산,1,25.1,78.0,28.0,5.0,78.0,0.0
GFS,2026-09-01 00:00:00,2026-09-04 03:00,66,부산,1,25.6,100.0,72.0,100.0,100.0,0.0
GFS,2026-09-01 00:00:00,2026-09-04 06:00,69,부산,1,25.2,51.0,7.0,20.0,51.0,0.0
GFS,2026-09-01 00:00:00,2026-09-04 09:00,72,부산,1,25.7,68.0,68.0,0.0,0.0,109.0
GFS,2026-09-01 00:00:00,2026-09-04 12:00,75,부산,1,26.6,6.0,6.0,0.0,0.0,620.0
GFS,2026-09-01 00:00:00,2026-09-04 15:00,78,부산,1,26.7,0.0,0.0,0.0,0.0,722.0
GFS,2026-09-01 00:00:00,2026-09-04 18:00,81,부산,1,25.8,2.0,2.0,0.0,0.0,393.0
GFS,2026-09-01 00:00:00,2026-09-04 21:00,84,부산,1,25.1,89.0,89.0,0.0,0.0,201.0
