TM,STN,TA,WS,HM,CA_TOT,SS,SI
2023-07-01 04:00:00,133,23.5,0.0,94.0,10.0,,
2023-07-01 04:00:00,143,21.8,2.6,89.0,10.0,,
2023-07-01 04:00:00,146,23.8,0.5,92.0,9.0,,
2023-07-01 04:00:00,156,23.5,0.0,99.0,10.0,,
2023-07-01 04:00:00,159,21.3,1.3,88.0,10.0,,
2023-07-01 04:00:00,184,24.7,2.1,89.0,10.0,,
2023-07-01 05:00:00,105,18.3,0.6,94.0,8.0,,
2023-07-01 05:00:00,108,23.4,0.5,92.0,6.0,,
2023-07-01 05:00:00,112,22.4,0.0,92.0,8.0,,
2023-07-01 05:00:00,119,21.2,0.9,97.0,0.0,,
2023-07-01 05:00:00,133,23.1,0.0,95.0,10.0,,
2023-07-01 05:00:00,143,21.8,3.5,88.0,9.0,,
2023-07-01 05:00:00,146,23.5,0.7,93.0,10.0,,
2023-07-01 05:00:00,156,23.1,1.7,99.0,10.0,,
2023-07-01 05:00:00,159,21.5,1.9,87.0,10.0,,
2023-07-01 05:00:00,184,24.4,1.7,91.0,10.0,,
2023-07-01 06:00:00,105,18.1,0.4,93.0,6.0,0.0,0.03
2023-07-01 06:00:00,108,23.5,0.4,92.0,2.0,0.0,0.04
2023-07-01 06:00:00,112,22.5,1.9,92.0,0.0,0.0,0.04
2023-07-01 06:00:00,119,21.5,0.7,98.0,0.0,0.0,0.05
2023-07-01 06:00:00,133,23.2,0.0,95.0,10.0,0.0,0.01
2023-07-01 06:00:00,143,21.8,1.5,89.0,9.0,0.0,0.04
2023-07-01 06:00:00,146,23.3,0.9,94.0,9.0,0.0,0.02
2023-07-01 06:00:00,156,22.9,0.0,99.0,10.0,0.0,0.07
2023-07-01 06:00:00,159,21.7,1.3,85.0,10.0,0.0,0.02
2023-07-01 06:00:00,184,23.7,2.1,93.0,10.0,0.0,0.0
2023-07-01 07:00:00,105,18.3,0.8,94.0,8.0,0.0,0.17
2023-07-01 07:00:00,108,24.2,1.2,92.0,0.0,0.5,0.41
2023-07-01 07:00:00,112,23.4,1.5,92.0,0.0,0.8,0.44
2023-07-01 07:00:00,119,22.8,0.5,95.0,0.0,0.4,0.42
2023-07-01 07:00:00,133,23.5,0.0,95.0,8.0,0.0,0.15
2023-07-01 07:00:00,143,22.2,2.0,87.0,10.0,0.0,0.16
2023-07-01 07:00:00,146,24.0,0.3,92.0,9.0,0.0,0.21
2023-07-01 07:00:00,156,22.8,0.2,99.0,10.0,0.0,0.12
2023-07-01 07:00:00,159,22.0,1.4,84.0,10.0,0.0,0.16
2023-07-01 07:00:00,184,23.5,1.7,93.0,10.0,0.0,0.02
2023-07-01 08:00:00,105,19.0,0.3,94.0,8.0,0.0,0.31
2023-07-01 08:00:00,108,25.3,1.8,86.0,1.0,1.0,1.08
2023-07-01 08:00:00,112,24.8,2.1,88.0,0.0,1.0,1.09
2023-07-01 08:00:00,119,25.6,0.7,86.0,0.0,1.0,1.0
2023-07-01 08:00:00,133,24.5,0.0,89.0,9.0,0.0,0.42
2023-07-01 08:00:00,143,22.8,3.3,85.0,9.0,0.0,0.4
2023-07-01 08:00:00,146,25.0,0.2,88.0,7.0,0.1,0.51
2023-07-01 08:00:00,156,23.0,0.3,99.0,10.0,0.0,0.26
2023-07-01 08:00:00,159,22.0,1.2,84.0,10.0,0.0,0.25
2023-07-01 08:00:00,184,23.9,1.3,92.0,10.0,0.0,0.2
2023-07-01 09:00:00,105,20.1,1.1,93.0,7.0,0.0,0.8
2023-07-01 09:00:00,108,27.4,1.0,84.0,3.0,0.7,1.67
2023-07-01 09:00:00,112,26.1,2.7,83.0,1.0,1.0,1.76
2023-07-01 09:00:00,119,27.0,1.7,78.0,4.0,0.9,1.67
2023-07-01 09:00:00,133,25.6,0.0,83.0,9.0,0.0,0.71
2023-07-01 09:00:00,143,23.8,3.2,79.0,9.0,0.0,0.71
2023-07-01 09:00:00,146,26.3,0.5,78.0,4.0,0.9,1.52
2023-07-01 09:00:00,156,23.3,0.4,99.0,10.0,0.0,0.37
2023-07-01 09:00:00,159,22.2,1.4,81.0,10.0,0.0,0.43
2023-07-01 09:00:00,184,24.3,0.9,89.0,10.0,0.0,0.32
2023-07-01 10:00:00,105,22.1,0.9,88.0,6.0,0.2,1.75
2023-07-01 10:00:00,108,28.8,0.7,76.0,5.0,1.0,2.64
2023-07-01 10:00:00,112,26.9,2.5,79.0,2.0,0.8,1.89
2023-07-01 10:00:00,119,28.8,1.9,72.0,6.0,1.0,2.43
2023-07-01 10:00:00,133,25.8,0.0,79.0,9.0,0.0,0.61
2023-07-01 10:00:00,143,24.8,4.4,73.0,8.0,0.0,1.47
2023-07-01 10:00:00,146,27.2,0.7,75.0,10.0,0.4,1.51
2023-07-01 10:00:00,156,23.3,0.7,99.0,10.0,0.0,0.42
2023-07-01 10:00:00,159,22.9,2.5,77.0,10.0,0.0,0.73
2023-07-01 10:00:00,184,24.6,1.3,87.0,10.0,0.0,0.43
2023-07-01 11:00:00,105,24.0,1.8,80.0,6.0,1.0,3.01
2023-07-01 11:00:00,108,30.0,1.5,69.0,5.0,0.8,2.68
2023-07-01 11:00:00,112,26.8,3.5,81.0,2.0,0.9,2.8
2023-07-01 11:00:00,119,29.9,1.5,67.0,6.0,0.9,2.85
2023-07-01 11:00:00,133,27.4,0.3,72.0,8.0,0.0,1.05
2023-07-01 11:00:00,143,26.4,3.1,72.0,6.0,0.4,2.18
2023-07-01 11:00:00,146,27.5,1.6,77.0,7.0,0.1,1.05
2023-07-01 11:00:00,156,23.7,0.4,99.0,10.0,0.0,0.51
2023-07-01 11:00:00,159,25.1,2.1,74.0,9.0,0.2,1.71
2023-07-01 11:00:00,184,25.6,2.2,84.0,10.0,0.0,1.12
2023-07-01 12:00:00,105,24.7,2.1,76.0,6.0,1.0,3.29
2023-07-01 12:00:00,108,31.0,2.3,66.0,4.0,0.9,3.32
2023-07-01 12:00:00,112,26.6,3.5,80.0,4.0,1.0,3.32
2023-07-01 12:00:00,119,30.5,2.3,65.0,5.0,0.9,3.15
2023-07-01 12:00:00,133,29.3,0.0,66.0,3.0,0.9,3.25
2023-07-01 12:00:00,143,27.2,3.3,70.0,6.0,1.0,3.37
2023-07-01 12:00:00,146,27.6,3.0,77.0,7.0,0.6,2.25
2023-07-01 12:00:00,156,25.1,0.0,99.0,10.0,0.0,1.1
2023-07-01 12:00:00,159,25.5,3.2,71.0,9.0,0.1,1.94
2023-07-01 12:00:00,184,25.8,1.8,78.0,10.0,0.0,1.5
2023-07-01 13:00:00,105,25.9,2.3,74.0,6.0,1.0,3.39
2023-07-01 13:00:00,108,31.7,2.9,64.0,3.0,0.9,3.38
2023-07-01 13:00:00,112,27.5,3.5,78.0,1.0,1.0,3.48
2023-07-01 13:00:00,119,30.1,3.7,69.0,6.0,0.3,1.89
2023-07-01 13:00:00,133,30.6,0.0,59.0,3.0,0.9,3.44
2023-07-01 13:00:00,143,27.8,3.4,64.0,3.0,1.0,3.58
2023-07-01 13:00:00,146,28.7,2.6,75.0,6.0,0.8,2.83
2023-07-01 13:00:00,156,27.0,0.4,97.0,5.0,0.6,2.8
2023-07-01 13:00:00,159,26.2,3.3,68.0,9.0,0.1,2.38
2023-07-01 13:00:00,184,26.8,1.6,73.0,10.0,0.0,1.63
2023-07-01 14:00:00,105,27.2,2.7,69.0,0.0,1.0,3.27
2023-07-01 14:00:00,108,32.2,2.1,61.0,2.0,1.0,3.6
2023-07-01 14:00:00,112,27.6,2.7,76.0,0.0,1.0,3.43
2023-07-01 14:00:00,119,30.1,3.3,70.0,1.0,0.9,3.13
2023-07-01 14:00:00,133,32.1,0.4,55.0,1.0,1.0,3.56
2023-07-01 14:00:00,143,28.8,3.0,65.0,5.0,1.0,3.45
2023-07-01 14:00:00,146,29.7,1.9,72.0,4.0,0.8,2.83
2023-07-01 14:00:00,156,28.3,0.4,88.0,5.0,0.7,2.86
2023-07-01 14:00:00,159,26.2,3.4,69.0,7.0,0.6,2.72
2023-07-01 14:00:00,184,27.3,2.0,71.0,9.0,0.0,1.31
2023-07-01 15:00:00,105,28.5,1.5,67.0,0.0,1.0,2.96
2023-07-01 15:00:00,108,32.8,2.8,61.0,2.0,1.0,3.3
2023-07-01 15:00:00,112,28.1,2.8,73.0,0.0,1.0,3.16
2023-07-01 15:00:00,119,30.4,2.7,67.0,0.0,1.0,3.03
2023-07-01 15:00:00,133,33.0,2.1,50.0,2.0,1.0,3.35
2023-07-01 15:00:00,143,29.7,3.0,61.0,3.0,1.0,3.13
2023-07-01 15:00:00,146,28.8,2.1,71.0,6.0,0.9,2.69
2023-07-01 15:00:00,156,29.2,0.7,85.0,6.0,0.6,2.34
2023-07-01 15:00:00,159,26.2,3.9,68.0,4.0,1.0,3.1
2023-07-01 15:00:00,184,27.9,2.5,66.0,9.0,0.2,1.93
2023-07-01 16:00:00,105,29.2,1.6,63.0,0.0,1.0,2.43
2023-07-01 16:00:00,108,32.6,3.3,62.0,2.0,1.0,2.74
2023-07-01 16:00:00,112,28.2,3.6,70.0,0.0,1.0,2.71
2023-07-01 16:00:00,119,31.1,2.7,65.0,0.0,1.0,2.57
2023-07-01 16:00:00,133,32.5,0.9,50.0,1.0,1.0,2.6
2023-07-01 16:00:00,143,30.0,2.6,58.0,3.0,1.0,2.64
2023-07-01 16:00:00,146,30.3,2.3,67.0,5.0,0.9,2.37
2023-07-01 16:00:00,156,29.3,0.1,83.0,7.0,0.6,1.7
2023-07-01 16:00:00,159,26.4,1.8,67.0,3.0,1.0,2.63
2023-07-01 16:00:00,184,27.8,3.4,68.0,8.0,0.1,1.78
2023-07-01 17:00:00,105,30.0,1.1,61.0,0.0,1.0,1.85
2023-07-01 17:00:00,108,31.6,4.0,64.0,0.0,1.0,2.1
2023-07-01 17:00:00,112,28.6,1.7,70.0,0.0,1.0,2.1
2023-07-01 17:00:00,119,30.1,3.1,65.0,0.0,1.0,1.96
2023-07-01 17:00:00,133,32.4,0.0,50.0,0.0,1.0,2.09
2023-07-01 17:00:00,143,30.9,1.9,54.0,2.0,1.0,1.99
2023-07-01 17:00:00,146,30.8,2.5,67.0,3.0,0.9,1.96
2023-07-01 17:00:00,156,29.8,1.6,85.0,6.0,0.5,1.37
2023-07-01 17:00:00,159,25.5,1.8,71.0,1.0,1.0,1.91
2023-07-01 17:00:00,184,27.6,4.1,70.0,1.0,1.0,2.09
2023-07-01 18:00:00,105,30.3,0.9,60.0,0.0,1.0,1.19
2023-07-01 18:00:00,108,30.6,3.6,66.0,0.0,1.0,1.41
2023-07-01 18:00:00,112,28.3,2.0,69.0,0.0,1.0,1.39
2023-07-01 18:00:00,119,29.3,2.9,69.0,0.0,1.0,1.3
2023-07-01 18:00:00,133,32.4,0.0,52.0,1.0,1.0,1.36
2023-07-01 18:00:00,143,30.4,2.6,57.0,1.0,1.0,1.21
2023-07-01 18:00:00,146,30.0,2.2,70.0,5.0,1.0,1.39
2023-07-01 18:00:00,156,28.7,2.7,90.0,4.0,0.3,0.65
2023-07-01 18:00:00,159,24.7,2.0,73.0,2.0,0.8,1.1
2023-07-01 18:00:00,184,26.6,3.7,74.0,8.0,0.7,1.26
2023-07-01 19:00:00,105,30.0,0.8,61.0,1.0,1.0,0.54
2023-07-01 19:00:00,108,29.6,3.3,65.0,0.0,1.0,0.68
2023-07-01 19:00:00,112,27.4,2.6,72.0,0.0,1.0,0.69
2023-07-01 19:00:00,119,28.3,2.0,71.0,0.0,1.0,0.61
2023-07-01 19:00:00,133,29.9,1.9,59.0,0.0,1.0,0.64
2023-07-01 19:00:00,143,29.5,2.0,60.0,0.0,0.9,0.51
2023-07-01 19:00:00,146,28.6,3.2,76.0,0.0,1.0,0.69
2023-07-01 19:00:00,156,27.1,3.4,95.0,2.0,0.4,0.47
2023-07-01 19:00:00,159,23.4,2.5,82.0,2.0,0.3,0.42
2023-07-01 19:00:00,184,25.6,4.0,79.0,2.0,0.0,0.34
2023-07-01 20:00:00,105,28.2,0.4,66.0,0.0,0.1,0.06
2023-07-01 20:00:00,108,28.2,3.1,70.0,0.0,0.6,0.16
2023-07-01 20:00:00,112,26.1,2.1,78.0,0.0,0.6,0.15
2023-07-01 20:00:00,119,26.4,2.0,79.0,0.0,0.3,0.12
2023-07-01 20:00:00,133,28.2,1.4,67.0,0.0,0.5,0.11
2023-07-01 20:00:00,143,28.2,1.2,69.0,0.0,0.3,0.08
2023-07-01 20:00:00,146,27.0,2.4,81.0,2.0,0.0,0.1
2023-07-01 20:00:00,156,26.0,1.7,99.0,2.0,0.0,0.1
2023-07-01 20:00:00,159,22.6,2.5,87.0,1.0,0.0,0.05
2023-07-01 20:00:00,184,25.2,2.6,82.0,7.0,0.0,0.03
2023-07-01 21:00:00,105,26.8,1.3,73.0,0.0,,
2023-07-01 21:00:00,108,27.0,1.8,76.0,0.0,,
2023-07-01 21:00:00,112,25.0,2.1,80.0,0.0,,
2023-07-01 21:00:00,119,24.9,1.1,85.0,0.0,,
2023-07-01 21:00:00,133,26.9,1.1,81.0,0.0,,
2023-07-01 21:00:00,143,26.9,1.0,76.0,0.0,,
2023-07-01 21:00:00,146,26.0,1.3,83.0,4.0,,
2023-07-01 21:00:00,156,25.5,0.3,99.0,7.0,,
2023-07-01 21:00:00,159,22.5,2.5,84.0,1.0,,
2023-07-01 21:00:00,184,25.1,1.7,84.0,7.0,,
2023-07-01 22:00:00,105,28.5,3.5,61.0,0.0,,
2023-07-01 22:00:00,108,26.2,0.8,77.0,0.0,,
2023-07-01 22:00:00,112,24.8,1.6,81.0,0.0,,
2023-07-01 22:00:00,119,24.0,1.5,89.0,0.0,,
2023-07-01 22:00:00,133,26.1,1.2,82.0,0.0,,
2023-07-01 22:00:00,143,26.2,0.4,80.0,0.0,,
2023-07-01 22:00:00,146,25.2,2.9,85.0,4.0,,
2023-07-01 22:00:00,156,25.4,0.6,99.0,6.0,,
2023-07-01 22:00:00,159,22.4,1.7,84.0,3.0,,
2023-07-01 22:00:00,184,24.7,0.9,86.0,7.0,,
2023-07-01 23:00:00,105,28.5,2.3,60.0,0.0,,
2023-07-01 23:00:00,108,25.8,2.1,79.0,0.0,,
2023-07-01 23:00:00,112,24.0,3.0,86.0,0.0,,
2023-07-01 23:00:00,119,23.6,1.9,90.0,1.0,,
2023-07-01 23:00:00,133,25.6,1.0,84.0,6.0,,
2023-07-01 23:00:00,143,25.6,1.2,83.0,0.0,,
2023-07-01 23:00:00,146,24.8,1.3,87.0,6.0,,
2023-07-01 23:00:00,156,24.2,0.0,99.0,6.0,,
2023-07-01 23:00:00,159,22.1,2.5,84.0,1.0,,
2023-07-01 23:00:00,184,24.5,1.2,86.0,6.0,,
2023-07-02 00:00:00,105,28.0,2.3,61.0,0.0,,
2023-07-02 00:00:00,108,25.4,1.2,81.0,0.0,,
2023-07-02 00:00:00,112,23.0,3.1,89.0,0.0,,
2023-07-02 00:00:00,119,23.1,1.4,90.0,0.0,,
2023-07-02 00:00:00,133,25.1,1.6,84.0,6.0,,
2023-07-02 00:00:00,143,24.6,0.8,88.0,0.0,,
2023-07-02 00:00:00,146,24.5,1.4,88.0,8.0,,
2023-07-02 00:00:00,156,24.0,0.0,99.0,5.0,,
2023-07-02 00:00:00,159,22.1,3.3,85.0,1.0,,
2023-07-02 00:00:00,184,24.7,1.3,87.0,4.0,,
2023-07-02 01:00:00,105,27.3,2.2,62.0,0.0,,
2023-07-02 01:00:00,108,25.0,0.6,84.0,2.0,,
2023-07-02 01:00:00,112,22.8,2.6,90.0,2.0,,
2023-07-02 01:00:00,119,22.6,1.8,92.0,2.0,,
2023-07-02 01:00:00,133,24.8,1.2,84.0,7.0,,
2023-07-02 01:00:00,143,25.0,2.9,85.0,6.0,,
2023-07-02 01:00:00,146,24.1,1.0,89.0,5.0,,
2023-07-02 01:00:00,156,23.7,0.3,99.0,6.0,,
2023-07-02 01:00:00,159,21.8,2.8,87.0,4.0,,
2023-07-02 01:00:00,184,24.2,0.9,87.0,6.0,,
2023-07-02 02:00:00,105,27.6,2.9,61.0,0.0,,
2023-07-02 02:00:00,108,24.6,1.8,86.0,4.0,,
2023-07-02 02:00:00,112,22.3,3.3,92.0,7.0,,
2023-07-02 02:00:00,119,22.0,0.5,94.0,6.0,,
2023-07-02 02:00:00,133,24.5,0.3,85.0,7.0,,
2023-07-02 02:00:00,143,24.0,2.1,88.0,6.0,,
2023-07-02 02:00:00,146,24.1,0.3,88.0,6.0,,
2023-07-02 02:00:00,156,23.4,0.0,99.0,6.0,,
2023-07-02 02:00:00,159,22.2,2.1,86.0,7.0,,
2023-07-02 02:00:00,184,24.3,0.3,87.0,6.0,,
2023-07-02 03:00:00,105,27.4,2.9,61.0,1.0,,
2023-07-02 03:00:00,108,24.3,1.7,87.0,8.0,,
2023-07-02 03:00:00,112,21.9,0.7,92.0,6.0,,
2023-07-02 03:00:00,119,21.8,0.1,94.0,7.0,,
2023-07-02 03:00:00,133,24.4,0.4,85.0,7.0,,
2023-07-02 03:00:00,143,23.9,2.3,88.0,6.0,,
2023-07-02 03:00:00,146,24.1,0.8,88.0,8.0,,
2023-07-02 03:00:00,156,23.2,0.2,99.0,5.0,,
2023-07-02 03:00:00,159,22.1,4.3,87.0,8.0,,
2023-07-02 03:00:00,184,24.4,1.4,87.0,7.0,,
2023-07-02 04:00:00,105,27.2,3.1,61.0,5.0,,
2023-07-02 04:00:00,108,23.9,1.8,88.0,8.0,,
2023-07-02 04:00:00,112,21.8,0.6,92.0,7.0,,
2023-07-02 04:00:00,119,21.6,1.0,96.0,8.0,,
2023-07-02 04:00:00,133,24.1,1.4,86.0,7.0,,
2023-07-02 04:00:00,143,24.0,1.8,87.0,7.0,,
2023-07-02 04:00:00,146,24.0,0.7,89.0,9.0,,
2023-07-02 04:00:00,156,22.6,0.0,99.0,7.0,,
2023-07-02 04:00:00,159,21.9,2.2,85.0,8.0,,
2023-07-02 04:00:00,184,24.3,1.0,88.0,7.0,,
2023-07-02 05:00:00,105,26.9,3.4,62.0,4.0,,
2023-07-02 05:00:00,108,23.7,1.6,91.0,7.0,,
2023-07-02 05:00:00,112,21.7,2.2,93.0,8.0,,
2023-07-02 05:00:00,119,21.4,0.1,96.0,7.0,,
2023-07-02 05:00:00,133,23.8,0.0,88.0,5.0,,
2023-07-02 05:00:00,143,24.1,1.6,85.0,9.0,,
2023-07-02 05:00:00,146,24.0,0.9,89.0,6.0,,
2023-07-02 05:00:00,156,23.2,0.3,99.0,8.0,,
2023-07-02 05:00:00,159,21.7,1.6,88.0,7.0,,
2023-07-02 05:00:00,184,24.5,0.2,88.0,7.0,,
2023-07-02 06:00:00,105,26.7,3.4,60.0,7.0,0.0,0.08
2023-07-02 06:00:00,108,23.5,1.5,90.0,8.0,0.0,0.04
2023-07-02 06:00:00,112,21.8,0.8,94.0,10.0,0.0,0.04
2023-07-02 06:00:00,119,21.4,0.5,97.0,7.0,0.0,0.04
2023-07-02 06:00:00,133,23.4,0.0,90.0,7.0,0.0,0.03
2023-07-02 06:00:00,143,24.3,1.7,86.0,9.0,0.0,0.03
2023-07-02 06:00:00,146,24.2,0.2,88.0,8.0,0.0,0.05
2023-07-02 06:00:00,156,23.0,0.0,99.0,8.0,0.0,0.11
2023-07-02 06:00:00,159,22.3,4.2,84.0,9.0,0.0,0.05
2023-07-02 06:00:00,184,24.5,0.7,88.0,7.0,0.0,0.18
2023-07-02 07:00:00,105,26.8,2.8,60.0,9.0,0.0,0.32
2023-07-02 07:00:00,108,23.8,2.6,90.0,8.0,0.1,0.33
2023-07-02 07:00:00,112,21.9,2.3,94.0,10.0,0.0,0.17
2023-07-02 07:00:00,119,22.0,0.5,96.0,9.0,0.0,0.32
2023-07-02 07:00:00,133,24.3,0.0,86.0,8.0,0.0,0.37
2023-07-02 07:00:00,143,24.9,1.9,84.0,9.0,0.0,0.42
2023-07-02 07:00:00,146,25.0,0.6,84.0,8.0,0.2,0.34
2023-07-02 07:00:00,156,23.9,0.0,99.0,9.0,0.0,0.4
2023-07-02 07:00:00,159,22.9,3.4,83.0,9.0,0.1,0.48
2023-07-02 07:00:00,184,24.8,1.8,88.0,8.0,0.1,0.48
2023-07-02 08:00:00,105,27.0,2.4,61.0,9.0,0.0,0.62
2023-07-02 08:00:00,108,24.3,1.6,88.0,8.0,0.0,0.58
2023-07-02 08:00:00,112,22.5,0.9,93.0,9.0,0.0,0.46
2023-07-02 08:00:00,119,22.9,0.8,94.0,9.0,0.0,0.48
2023-07-02 08:00:00,133,25.3,0.0,81.0,7.0,0.1,0.76
2023-07-02 08:00:00,143,25.7,0.5,81.0,8.0,0.0,0.72
2023-07-02 08:00:00,146,25.5,0.6,82.0,8.0,0.1,0.61
2023-07-02 08:00:00,156,24.7,0.0,99.0,9.0,0.0,0.81
2023-07-02 08:00:00,159,24.5,2.1,77.0,8.0,0.3,0.89
2023-07-02 08:00:00,184,25.7,1.1,84.0,8.0,0.0,0.72
2023-07-02 09:00:00,105,28.0,2.2,60.0,8.0,0.1,0.91
2023-07-02 09:00:00,108,25.6,2.5,83.0,9.0,0.4,1.2
2023-07-02 09:00:00,112,23.1,0.0,93.0,9.0,0.0,0.79
2023-07-02 09:00:00,119,24.4,1.9,84.0,9.0,0.6,1.27
2023-07-02 09:00:00,133,27.7,0.7,72.0,8.0,0.6,1.5
2023-07-02 09:00:00,143,26.8,2.6,76.0,8.0,0.3,1.3
2023-07-02 09:00:00,146,26.4,0.6,75.0,9.0,0.4,1.09
2023-07-02 09:00:00,156,25.8,0.3,98.0,9.0,0.7,1.52
2023-07-02 09:00:00,159,24.6,4.5,79.0,7.0,0.4,1.36
2023-07-02 09:00:00,184,26.7,3.2,81.0,7.0,0.6,1.48
2023-07-02 10:00:00,105,29.2,2.9,58.0,8.0,0.2,1.46
2023-07-02 10:00:00,108,26.7,1.8,80.0,8.0,0.2,1.55
2023-07-02 10:00:00,112,24.5,0.8,88.0,9.0,0.2,1.5
2023-07-02 10:00:00,119,26.1,1.8,81.0,9.0,0.1,1.27
2023-07-02 10:00:00,133,27.4,0.1,71.0,8.0,0.2,1.48
2023-07-02 10:00:00,143,28.2,3.2,70.0,8.0,0.7,1.85
2023-07-02 10:00:00,146,27.5,1.1,74.0,8.0,0.7,1.88
2023-07-02 10:00:00,156,27.5,1.0,96.0,7.0,0.4,1.71
2023-07-02 10:00:00,159,25.9,3.3,76.0,8.0,0.8,2.02
2023-07-02 10:00:00,184,26.3,4.1,79.0,8.0,0.6,2.08
2023-07-02 11:00:00,105,30.9,1.8,52.0,7.0,0.7,2.0
2023-07-02 11:00:00,108,27.3,2.1,75.0,9.0,0.1,1.8
2023-07-02 11:00:00,112,25.3,1.8,85.0,8.0,0.7,2.36
2023-07-02 11:00:00,119,27.6,1.9,72.0,9.0,0.8,2.56
2023-07-02 11:00:00,133,28.8,1.0,65.0,6.0,0.5,1.97
2023-07-02 11:00:00,143,29.1,2.2,65.0,7.0,1.0,2.64
2023-07-02 11:00:00,146,29.0,0.5,66.0,7.0,0.9,2.39
2023-07-02 11:00:00,156,28.4,0.2,86.0,7.0,1.0,2.81
2023-07-02 11:00:00,159,27.2,3.4,68.0,6.0,0.6,2.32
2023-07-02 11:00:00,184,26.1,4.8,81.0,10.0,0.5,2.34
2023-07-02 12:00:00,105,28.7,1.9,56.0,8.0,0.5,2.1
2023-07-02 12:00:00,108,28.0,2.9,74.0,8.0,0.1,1.65
2023-07-02 12:00:00,112,24.8,0.4,85.0,9.0,0.1,1.06
2023-07-02 12:00:00,119,27.9,3.0,72.0,8.0,0.4,2.17
2023-07-02 12:00:00,133,29.7,1.2,64.0,7.0,0.7,2.72
2023-07-02 12:00:00,143,30.2,2.0,63.0,7.0,0.6,2.4
2023-07-02 12:00:00,146,29.8,1.1,64.0,8.0,1.0,2.82
2023-07-02 12:00:00,156,28.7,0.5,80.0,8.0,0.7,2.64
2023-07-02 12:00:00,159,27.1,4.9,71.0,7.0,1.0,3.16
2023-07-02 12:00:00,184,26.0,4.6,82.0,10.0,0.3,2.36
2023-07-02 13:00:00,105,28.5,1.7,56.0,9.0,0.2,1.7
2023-07-02 13:00:00,108,28.4,2.5,71.0,8.0,0.3,2.29
2023-07-02 13:00:00,112,24.5,2.9,85.0,9.0,0.0,0.41
2023-07-02 13:00:00,119,27.7,3.7,72.0,9.0,0.9,3.09
2023-07-02 13:00:00,133,30.9,2.6,56.0,7.0,0.6,2.78
2023-07-02 13:00:00,143,31.2,2.4,58.0,6.0,0.8,2.79
2023-07-02 13:00:00,146,30.5,1.1,60.0,6.0,1.0,3.32
2023-07-02 13:00:00,156,29.9,1.1,76.0,7.0,0.9,3.06
2023-07-02 13:00:00,159,28.1,3.4,67.0,7.0,0.8,2.72
2023-07-02 13:00:00,184,26.3,4.8,81.0,10.0,0.4,2.4
