TM,STN,TA,WS,HM,CA_TOT,SS,SI
2024-08-01 06:00:00,143,28.1,1.8,82.0,6.0,0.0,0.0
2024-08-01 06:00:00,146,27.1,0.6,84.0,0.0,0.1,0.01
2024-08-01 06:00:00,156,27.1,1.4,83.0,3.0,0.0,0.07
2024-08-01 06:00:00,159,26.8,3.5,88.0,1.0,0.0,0.01
2024-08-01 06:00:00,184,28.3,0.9,76.0,0.0,0.0,0.0
2024-08-01 07:00:00,105,31.4,3.1,57.0,0.0,1.0,0.44
2024-08-01 07:00:00,108,27.6,2.5,83.0,9.0,0.0,0.06
2024-08-01 07:00:00,112,27.5,2.5,89.0,8.0,0.0,0.14
2024-08-01 07:00:00,119,27.0,1.1,86.0,9.0,0.0,0.06
2024-08-01 07:00:00,133,27.8,1.9,78.0,7.0,0.1,0.16
2024-08-01 07:00:00,143,28.4,1.7,78.0,3.0,0.1,0.2
2024-08-01 07:00:00,146,27.8,0.8,81.0,2.0,0.4,0.17
2024-08-01 07:00:00,156,27.5,1.3,82.0,5.0,0.4,0.29
2024-08-01 07:00:00,159,27.2,3.1,87.0,1.0,0.3,0.31
2024-08-01 07:00:00,184,28.5,0.6,74.0,0.0,0.7,0.22
2024-08-01 08:00:00,105,32.3,2.8,56.0,0.0,0.9,1.07
2024-08-01 08:00:00,108,28.0,3.3,83.0,9.0,0.0,0.34
2024-08-01 08:00:00,112,27.8,3.1,88.0,7.0,0.0,0.4
2024-08-01 08:00:00,119,28.3,1.8,81.0,7.0,0.3,0.56
2024-08-01 08:00:00,133,27.8,0.6,78.0,10.0,0.0,0.33
2024-08-01 08:00:00,143,28.8,1.1,79.0,2.0,0.1,0.35
2024-08-01 08:00:00,146,28.7,1.4,77.0,9.0,0.4,0.62
2024-08-01 08:00:00,156,28.1,0.8,80.0,9.0,0.0,0.54
2024-08-01 08:00:00,159,29.1,4.2,77.0,0.0,1.0,1.15
2024-08-01 08:00:00,184,30.2,1.8,69.0,0.0,1.0,0.8
2024-08-01 09:00:00,105,32.8,3.2,56.0,4.0,0.8,1.36
2024-08-01 09:00:00,108,28.9,3.0,80.0,8.0,0.1,0.84
2024-08-01 09:00:00,112,28.5,3.2,85.0,4.0,0.4,0.94
2024-08-01 09:00:00,119,28.7,3.1,78.0,8.0,0.3,1.05
2024-08-01 09:00:00,133,28.3,2.6,77.0,9.0,0.0,0.44
2024-08-01 09:00:00,143,30.4,0.9,68.0,4.0,0.7,1.36
2024-08-01 09:00:00,146,29.6,1.1,74.0,9.0,0.0,0.62
2024-08-01 09:00:00,156,29.0,1.8,77.0,9.0,0.0,0.71
2024-08-01 09:00:00,159,30.5,4.1,76.0,0.0,1.0,1.67
2024-08-01 09:00:00,184,31.9,2.3,62.0,0.0,1.0,1.62
2024-08-01 10:00:00,105,33.4,4.0,53.0,0.0,0.7,1.76
2024-08-01 10:00:00,108,29.5,2.5,78.0,7.0,0.1,0.88
2024-08-01 10:00:00,112,29.1,3.9,84.0,6.0,0.4,1.49
2024-08-01 10:00:00,119,30.1,2.6,74.0,8.0,0.5,1.86
2024-08-01 10:00:00,133,29.7,2.0,73.0,9.0,0.0,1.15
2024-08-01 10:00:00,143,31.8,1.5,63.0,5.0,0.7,1.87
2024-08-01 10:00:00,146,29.9,1.2,72.0,9.0,0.0,0.96
2024-08-01 10:00:00,156,29.5,1.7,77.0,9.0,0.3,1.42
2024-08-01 10:00:00,159,30.7,5.1,73.0,2.0,1.0,2.54
2024-08-01 10:00:00,184,32.3,4.3,62.0,0.0,1.0,2.29
2024-08-01 11:00:00,105,34.3,3.8,51.0,4.0,1.0,2.93
2024-08-01 11:00:00,108,30.4,2.6,74.0,8.0,0.2,1.56
2024-08-01 11:00:00,112,29.4,3.5,83.0,9.0,0.2,1.69
2024-08-01 11:00:00,119,30.5,3.2,71.0,7.0,0.4,2.03
2024-08-01 11:00:00,133,30.0,2.7,68.0,7.0,0.2,1.74
2024-08-01 11:00:00,143,33.4,3.4,53.0,5.0,0.6,2.35
2024-08-01 11:00:00,146,30.9,1.0,73.0,8.0,0.2,1.35
2024-08-01 11:00:00,156,31.5,2.3,72.0,5.0,0.7,2.3
2024-08-01 11:00:00,159,31.1,5.0,73.0,1.0,1.0,3.1
2024-08-01 11:00:00,184,32.8,4.1,59.0,0.0,1.0,2.85
2024-08-01 12:00:00,105,35.0,3.4,49.0,4.0,0.8,2.82
2024-08-01 12:00:00,108,31.1,2.3,71.0,9.0,0.1,1.63
2024-08-01 12:00:00,112,30.1,3.1,80.0,8.0,0.1,2.02
2024-08-01 12:00:00,119,31.0,2.7,70.0,8.0,0.2,1.81
2024-08-01 12:00:00,133,32.1,2.0,67.0,6.0,0.6,2.69
2024-08-01 12:00:00,143,34.1,4.2,50.0,6.0,0.9,3.33
2024-08-01 12:00:00,146,31.4,1.6,66.0,8.0,0.3,1.56
2024-08-01 12:00:00,156,30.5,1.8,73.0,6.0,0.6,2.33
2024-08-01 12:00:00,159,31.8,5.8,67.0,2.0,1.0,3.5
2024-08-01 12:00:00,184,32.7,5.2,64.0,0.0,1.0,3.16
2024-08-01 13:00:00,105,35.9,3.3,48.0,4.0,0.9,3.13
2024-08-01 13:00:00,108,31.3,2.4,71.0,9.0,0.0,1.16
2024-08-01 13:00:00,112,30.4,3.3,80.0,3.0,0.5,2.8
2024-08-01 13:00:00,119,31.5,2.7,67.0,8.0,0.2,1.86
2024-08-01 13:00:00,133,32.1,2.2,62.0,5.0,0.6,2.73
2024-08-01 13:00:00,143,34.3,2.6,51.0,6.0,0.5,2.42
2024-08-01 13:00:00,146,32.3,0.6,64.0,8.0,0.4,1.98
2024-08-01 13:00:00,156,31.9,1.9,68.0,5.0,0.8,2.79
2024-08-01 13:00:00,159,31.7,6.1,66.0,1.0,1.0,3.59
2024-08-01 13:00:00,184,32.8,4.7,65.0,0.0,1.0,3.35
2024-08-01 14:00:00,105,36.4,3.3,47.0,0.0,1.0,3.27
2024-08-01 14:00:00,108,32.2,3.3,67.0,8.0,0.4,2.09
2024-08-01 14:00:00,112,30.7,2.8,78.0,3.0,0.8,2.99
2024-08-01 14:00:00,119,32.2,2.8,67.0,6.0,0.3,2.14
2024-08-01 14:00:00,133,33.1,2.8,61.0,4.0,0.7,2.84
2024-08-01 14:00:00,143,35.0,2.5,49.0,6.0,0.5,2.23
2024-08-01 14:00:00,146,33.2,0.7,60.0,6.0,0.3,1.94
2024-08-01 14:00:00,156,33.4,2.6,63.0,4.0,0.9,3.35
2024-08-01 14:00:00,159,31.9,6.5,68.0,1.0,1.0,3.48
2024-08-01 14:00:00,184,32.8,5.0,66.0,1.0,1.0,3.26
2024-08-01 15:00:00,105,36.7,3.7,46.0,3.0,1.0,2.9
2024-08-01 15:00:00,108,32.7,2.9,65.0,8.0,0.5,2.17
2024-08-01 15:00:00,112,30.9,3.1,77.0,4.0,1.0,2.92
2024-08-01 15:00:00,119,33.3,2.9,62.0,4.0,0.9,2.85
2024-08-01 15:00:00,133,33.2,2.0,58.0,4.0,0.8,2.77
2024-08-01 15:00:00,143,35.2,2.8,50.0,5.0,0.2,1.46
2024-08-01 15:00:00,146,31.8,1.2,69.0,7.0,0.4,1.54
2024-08-01 15:00:00,156,33.7,2.5,59.0,3.0,1.0,3.37
2024-08-01 15:00:00,159,32.0,5.6,68.0,1.0,1.0,3.13
2024-08-01 15:00:00,184,33.3,3.8,65.0,0.0,1.0,2.98
2024-08-01 16:00:00,105,36.3,4.1,47.0,0.0,1.0,2.39
2024-08-01 16:00:00,108,33.1,2.8,67.0,4.0,0.5,1.85
2024-08-01 16:00:00,112,31.1,3.0,76.0,2.0,1.0,2.48
2024-08-01 16:00:00,119,32.6,3.5,64.0,6.0,0.8,2.13
2024-08-01 16:00:00,133,32.7,2.7,62.0,4.0,0.3,1.32
2024-08-01 16:00:00,143,34.9,2.0,50.0,4.0,0.2,1.2
2024-08-01 16:00:00,146,33.4,0.5,63.0,6.0,0.2,1.01
2024-08-01 16:00:00,156,32.7,2.5,62.0,4.0,0.9,2.55
2024-08-01 16:00:00,159,31.7,6.6,67.0,0.0,1.0,2.64
2024-08-01 16:00:00,184,32.7,4.9,67.0,2.0,1.0,2.53
2024-08-01 17:00:00,105,36.2,4.0,49.0,2.0,1.0,1.79
2024-08-01 17:00:00,108,32.6,2.8,67.0,4.0,0.3,0.96
2024-08-01 17:00:00,112,30.2,3.4,78.0,6.0,0.8,1.53
2024-08-01 17:00:00,119,32.6,2.8,67.0,3.0,0.6,1.34
2024-08-01 17:00:00,133,33.6,2.1,60.0,5.0,0.8,1.75
2024-08-01 17:00:00,143,35.0,2.4,51.0,4.0,0.3,1.02
2024-08-01 17:00:00,146,33.6,2.1,62.0,5.0,0.9,1.7
2024-08-01 17:00:00,156,32.3,3.2,68.0,5.0,0.7,1.49
2024-08-01 17:00:00,159,31.9,4.6,65.0,0.0,1.0,1.97
2024-08-01 17:00:00,184,32.7,4.0,69.0,0.0,0.9,1.81
2024-08-01 18:00:00,105,35.6,2.9,51.0,2.0,1.0,1.12
2024-08-01 18:00:00,108,32.6,2.8,67.0,2.0,0.7,0.92
2024-08-01 18:00:00,112,29.6,3.6,81.0,4.0,0.7,0.94
2024-08-01 18:00:00,119,31.9,3.0,69.0,6.0,0.7,0.97
2024-08-01 18:00:00,133,33.2,1.0,62.0,4.0,1.0,1.3
2024-08-01 18:00:00,143,35.1,2.3,50.0,3.0,0.3,0.66
2024-08-01 18:00:00,146,33.3,2.6,62.0,6.0,0.6,0.93
2024-08-01 18:00:00,156,31.7,2.6,71.0,6.0,0.5,0.85
2024-08-01 18:00:00,159,31.0,4.9,74.0,1.0,1.0,1.2
2024-08-01 18:00:00,184,32.1,4.9,69.0,0.0,1.0,1.13
2024-08-01 19:00:00,105,34.5,2.7,54.0,2.0,0.9,0.44
2024-08-01 19:00:00,108,31.7,2.3,68.0,2.0,0.7,0.46
2024-08-01 19:00:00,112,29.0,1.5,83.0,3.0,0.7,0.5
2024-08-01 19:00:00,119,30.5,2.4,73.0,2.0,0.0,0.31
2024-08-01 19:00:00,133,31.9,1.5,67.0,0.0,0.7,0.39
2024-08-01 19:00:00,143,34.3,2.7,54.0,0.0,0.9,0.46
2024-08-01 19:00:00,146,31.3,2.3,77.0,1.0,0.3,0.28
2024-08-01 19:00:00,156,30.7,2.7,74.0,2.0,0.6,0.45
2024-08-01 19:00:00,159,29.5,4.5,78.0,2.0,0.9,0.45
2024-08-01 19:00:00,184,31.0,3.9,74.0,0.0,0.5,0.33
2024-08-01 20:00:00,105,33.5,1.9,58.0,0.0,0.0,0.02
2024-08-01 20:00:00,108,30.4,2.8,75.0,2.0,0.0,0.03
2024-08-01 20:00:00,112,28.2,3.7,86.0,1.0,0.0,0.04
2024-08-01 20:00:00,119,29.6,2.3,77.0,4.0,0.0,0.04
2024-08-01 20:00:00,133,31.2,1.2,70.0,0.0,0.1,0.05
2024-08-01 20:00:00,143,32.8,1.3,60.0,0.0,0.1,0.03
2024-08-01 20:00:00,146,30.0,1.8,83.0,2.0,0.0,0.04
2024-08-01 20:00:00,156,30.1,1.8,76.0,2.0,0.0,0.09
2024-08-01 20:00:00,159,28.5,2.7,82.0,2.0,0.0,0.03
2024-08-01 20:00:00,184,30.4,3.9,79.0,0.0,0.0,0.0
2024-08-01 21:00:00,105,33.1,1.4,59.0,0.0,,
2024-08-01 21:00:00,108,29.6,2.2,78.0,2.0,,
2024-08-01 21:00:00,112,28.0,1.4,88.0,4.0,,
2024-08-01 21:00:00,119,28.7,1.2,83.0,3.0,,
2024-08-01 21:00:00,133,30.1,0.0,77.0,0.0,,
2024-08-01 21:00:00,143,31.5,1.6,66.0,0.0,,
2024-08-01 21:00:00,146,29.4,1.6,85.0,8.0,,
2024-08-01 21:00:00,156,29.4,1.9,79.0,2.0,,
2024-08-01 21:00:00,159,28.9,3.7,80.0,0.0,,
2024-08-01 21:00:00,184,30.0,1.8,80.0,2.0,,
2024-08-01 22:00:00,105,32.5,2.0,62.0,2.0,,
2024-08-01 22:00:00,108,29.2,1.8,80.0,4.0,,
2024-08-01 22:00:00,112,27.8,1.6,89.0,0.0,,
2024-08-01 22:00:00,119,28.3,0.6,85.0,4.0,,
2024-08-01 22:00:00,133,29.1,1.2,83.0,0.0,,
2024-08-01 22:00:00,143,30.5,0.8,69.0,2.0,,
2024-08-01 22:00:00,146,29.1,1.7,86.0,3.0,,
2024-08-01 22:00:00,156,29.2,1.7,79.0,2.0,,
2024-08-01 22:00:00,159,28.6,4.2,81.0,3.0,,
2024-08-01 22:00:00,184,29.7,1.9,83.0,0.0,,
2024-08-01 23:00:00,105,32.0,2.1,64.0,2.0,,
2024-08-01 23:00:00,108,29.1,2.5,79.0,4.0,,
2024-08-01 23:00:00,112,28.0,1.3,88.0,4.0,,
2024-08-01 23:00:00,119,27.8,0.8,85.0,4.0,,
2024-08-01 23:00:00,133,28.9,2.0,82.0,1.0,,
2024-08-01 23:00:00,143,29.9,0.8,74.0,1.0,,
2024-08-01 23:00:00,146,28.9,1.2,88.0,3.0,,
2024-08-01 23:00:00,156,28.6,1.4,81.0,2.0,,
2024-08-01 23:00:00,159,28.4,3.5,84.0,2.0,,
2024-08-01 23:00:00,184,29.4,2.3,83.0,3.0,,
2024-08-02 00:00:00,105,31.6,1.7,66.0,2.0,,
2024-08-02 00:00:00,108,29.0,1.7,79.0,7.0,,
2024-08-02 00:00:00,112,28.0,1.3,88.0,7.0,,
2024-08-02 00:00:00,119,27.7,0.7,86.0,7.0,,
2024-08-02 00:00:00,133,28.6,1.5,83.0,4.0,,
2024-08-02 00:00:00,143,29.8,2.0,74.0,0.0,,
2024-08-02 00:00:00,146,28.5,1.1,90.0,8.0,,
2024-08-02 00:00:00,156,28.4,1.2,80.0,8.0,,
2024-08-02 00:00:00,159,28.2,4.4,85.0,3.0,,
2024-08-02 00:00:00,184,29.4,2.7,81.0,9.0,,
2024-08-02 01:00:00,105,31.6,2.0,66.0,2.0,,
2024-08-02 01:00:00,108,28.8,2.4,80.0,6.0,,
2024-08-02 01:00:00,112,27.8,2.4,90.0,5.0,,
2024-08-02 01:00:00,119,27.6,1.1,87.0,6.0,,
2024-08-02 01:00:00,133,28.2,2.0,85.0,1.0,,
2024-08-02 01:00:00,143,29.0,2.2,79.0,1.0,,
2024-08-02 01:00:00,146,28.6,0.9,88.0,2.0,,
2024-08-02 01:00:00,156,28.0,1.3,82.0,0.0,,
2024-08-02 01:00:00,159,28.1,5.6,86.0,2.0,,
2024-08-02 01:00:00,184,29.3,0.9,80.0,3.0,,
2024-08-02 02:00:00,105,31.6,1.6,64.0,1.0,,
2024-08-02 02:00:00,108,28.7,2.7,82.0,7.0,,
2024-08-02 02:00:00,112,27.8,2.5,90.0,0.0,,
2024-08-02 02:00:00,119,27.6,1.7,88.0,7.0,,
2024-08-02 02:00:00,133,27.9,2.7,87.0,0.0,,
2024-08-02 02:00:00,143,28.5,2.0,81.0,1.0,,
2024-08-02 02:00:00,146,28.5,0.8,86.0,0.0,,
2024-08-02 02:00:00,156,27.6,0.4,83.0,0.0,,
2024-08-02 02:00:00,159,28.1,3.4,85.0,2.0,,
2024-08-02 02:00:00,184,29.2,1.3,82.0,0.0,,
2024-08-02 03:00:00,105,31.7,2.4,64.0,1.0,,
2024-08-02 03:00:00,108,28.5,3.2,82.0,8.0,,
2024-08-02 03:00:00,112,27.7,2.8,90.0,8.0,,
2024-08-02 03:00:00,119,27.4,2.3,88.0,6.0,,
2024-08-02 03:00:00,133,27.6,2.7,89.0,4.0,,
2024-08-02 03:00:00,143,28.2,1.6,82.0,0.0,,
2024-08-02 03:00:00,146,28.1,0.7,88.0,7.0,,
2024-08-02 03:00:00,156,27.2,0.7,84.0,5.0,,
2024-08-02 03:00:00,159,27.9,4.1,85.0,3.0,,
2024-08-02 03:00:00,184,28.9,1.2,82.0,0.0,,
2024-08-02 04:00:00,105,31.5,2.8,65.0,0.0,,
2024-08-02 04:00:00,108,28.4,3.5,83.0,8.0,,
2024-08-02 04:00:00,112,27.7,3.1,90.0,7.0,,
2024-08-02 04:00:00,119,27.2,0.6,89.0,4.0,,
2024-08-02 04:00:00,133,27.6,1.7,89.0,5.0,,
2024-08-02 04:00:00,143,27.9,1.2,84.0,0.0,,
2024-08-02 04:00:00,146,28.2,0.4,89.0,8.0,,
2024-08-02 04:00:00,156,27.8,0.5,83.0,6.0,,
2024-08-02 04:00:00,159,27.7,3.2,86.0,2.0,,
2024-08-02 04:00:00,184,28.6,0.5,82.0,2.0,,
2024-08-02 05:00:00,105,31.5,2.8,64.0,0.0,,
2024-08-02 05:00:00,108,28.3,2.7,83.0,8.0,,
2024-08-02 05:00:00,112,27.5,3.9,91.0,6.0,,
2024-08-02 05:00:00,119,27.0,1.8,90.0,7.0,,
2024-08-02 05:00:00,133,27.4,1.7,89.0,3.0,,
2024-08-02 05:00:00,143,27.8,1.5,84.0,1.0,,
2024-08-02 05:00:00,146,28.1,0.3,89.0,8.0,,
2024-08-02 05:00:00,156,27.7,0.4,83.0,7.0,,
2024-08-02 05:00:00,159,27.4,3.1,88.0,0.0,,
2024-08-02 05:00:00,184,28.2,1.6,75.0,8.0,,
2024-08-02 06:00:00,105,31.5,1.8,65.0,3.0,0.1,0.03
2024-08-02 06:00:00,108,28.2,2.6,83.0,9.0,0.0,0.0
2024-08-02 06:00:00,112,27.4,4.0,91.0,9.0,0.0,0.01
2024-08-02 06:00:00,119,26.7,1.7,91.0,6.0,0.0,0.01
2024-08-02 06:00:00,133,27.4,1.3,89.0,3.0,0.0,0.01
2024-08-02 06:00:00,143,27.9,1.2,84.0,4.0,0.0,0.01
2024-08-02 06:00:00,146,27.7,1.7,87.0,4.0,0.0,0.01
2024-08-02 06:00:00,156,27.2,1.2,84.0,1.0,0.0,0.06
2024-08-02 06:00:00,159,27.5,2.9,86.0,0.0,0.0,0.01
2024-08-02 06:00:00,184,28.0,1.8,76.0,6.0,0.0,0.0
2024-08-02 07:00:00,105,32.2,3.3,64.0,5.0,1.0,0.39
2024-08-02 07:00:00,108,28.3,3.7,83.0,9.0,0.0,0.07
2024-08-02 07:00:00,112,27.7,3.9,90.0,9.0,0.0,0.2
2024-08-02 07:00:00,119,27.9,1.1,85.0,6.0,0.4,0.33
2024-08-02 07:00:00,133,28.2,2.5,85.0,5.0,0.2,0.29
2024-08-02 07:00:00,143,28.0,1.9,84.0,9.0,0.0,0.17
2024-08-02 07:00:00,146,28.9,1.7,81.0,2.0,0.5,0.28
2024-08-02 07:00:00,156,27.8,1.3,83.0,8.0,0.0,0.23
2024-08-02 07:00:00,159,28.1,4.0,83.0,0.0,0.3,0.29
2024-08-02 07:00:00,184,28.5,0.9,79.0,0.0,0.4,0.15
2024-08-02 08:00:00,105,32.9,3.6,61.0,5.0,1.0,0.76
2024-08-02 08:00:00,108,28.5,2.1,83.0,9.0,0.0,0.21
2024-08-02 08:00:00,112,28.0,3.1,89.0,8.0,0.0,0.36
2024-08-02 08:00:00,119,28.1,1.8,84.0,7.0,0.2,0.46
2024-08-02 08:00:00,133,29.1,2.2,79.0,5.0,0.8,0.89
2024-08-02 08:00:00,143,29.0,1.4,79.0,8.0,0.0,0.58
2024-08-02 08:00:00,146,30.2,1.7,76.0,5.0,1.0,0.88
2024-08-02 08:00:00,156,28.4,1.6,82.0,5.0,0.0,0.53
2024-08-02 08:00:00,159,29.8,4.3,75.0,1.0,1.0,1.14
2024-08-02 08:00:00,184,29.8,1.9,77.0,1.0,0.9,0.7
2024-08-02 09:00:00,105,34.1,3.0,57.0,7.0,1.0,1.63
2024-08-02 09:00:00,108,28.9,2.8,80.0,9.0,0.0,0.42
2024-08-02 09:00:00,112,28.2,2.5,88.0,10.0,0.0,0.47
2024-08-02 09:00:00,119,29.3,2.4,78.0,9.0,0.2,1.03
2024-08-02 09:00:00,133,30.1,2.7,74.0,7.0,0.7,1.38
2024-08-02 09:00:00,143,30.4,1.6,72.0,6.0,0.2,1.06
2024-08-02 09:00:00,146,30.2,1.8,76.0,8.0,0.4,0.92
2024-08-02 09:00:00,156,28.9,1.3,80.0,9.0,0.0,0.8
2024-08-02 09:00:00,159,30.5,4.0,76.0,4.0,1.0,1.56
2024-08-02 09:00:00,184,31.4,2.5,72.0,0.0,0.9,1.47
2024-08-02 10:00:00,105,35.1,3.2,54.0,6.0,1.0,2.32
2024-08-02 10:00:00,108,28.9,2.6,80.0,10.0,0.0,0.29
2024-08-02 10:00:00,112,28.6,3.0,88.0,10.0,0.0,0.66
2024-08-02 10:00:00,119,29.2,3.0,79.0,10.0,0.1,0.86
2024-08-02 10:00:00,133,30.8,3.0,69.0,5.0,0.5,1.68
2024-08-02 10:00:00,143,30.9,2.4,71.0,6.0,0.3,1.65
2024-08-02 10:00:00,146,31.8,1.3,71.0,8.0,0.5,1.44
2024-08-02 10:00:00,156,30.3,2.2,75.0,4.0,0.6,1.86
2024-08-02 10:00:00,159,30.5,4.7,79.0,4.0,0.5,1.75
2024-08-02 10:00:00,184,32.3,3.9,68.0,0.0,1.0,2.21
2024-08-02 11:00:00,105,35.6,2.6,52.0,4.0,0.7,2.33
2024-08-02 11:00:00,108,29.3,2.7,82.0,9.0,0.0,0.5
2024-08-02 11:00:00,112,29.4,3.3,84.0,9.0,0.6,2.35
2024-08-02 11:00:00,119,29.7,2.6,79.0,6.0,0.1,1.01
2024-08-02 11:00:00,133,32.1,3.6,62.0,7.0,0.9,2.98
2024-08-02 11:00:00,143,32.7,2.0,65.0,5.0,0.7,2.48
2024-08-02 11:00:00,146,32.1,2.0,67.0,7.0,0.5,1.68
2024-08-02 11:00:00,156,31.3,1.7,74.0,8.0,0.9,2.51
2024-08-02 11:00:00,159,31.2,5.8,73.0,2.0,0.8,2.48
2024-08-02 11:00:00,184,32.6,3.6,69.0,0.0,1.0,2.74
2024-08-02 12:00:00,105,36.5,3.2,50.0,6.0,0.9,2.88
2024-08-02 12:00:00,108,29.8,2.8,78.0,10.0,0.0,0.71
2024-08-02 12:00:00,112,29.0,2.2,86.0,9.0,0.0,1.31
2024-08-02 12:00:00,119,30.7,2.8,74.0,9.0,0.1,1.38
2024-08-02 12:00:00,133,32.1,2.4,64.0,6.0,0.7,2.75
2024-08-02 12:00:00,143,33.8,3.6,60.0,6.0,0.8,2.79
2024-08-02 12:00:00,146,32.4,1.9,66.0,4.0,0.9,2.9
2024-08-02 12:00:00,156,31.1,1.5,71.0,9.0,0.3,1.49
2024-08-02 12:00:00,159,32.4,5.9,71.0,1.0,1.0,3.38
2024-08-02 12:00:00,184,32.7,2.5,68.0,0.0,1.0,3.09
2024-08-02 13:00:00,105,37.0,2.8,48.0,7.0,1.0,3.21
2024-08-02 13:00:00,108,30.8,2.6,76.0,7.0,0.1,1.32
2024-08-02 13:00:00,112,29.4,3.5,84.0,8.0,0.2,1.83
2024-08-02 13:00:00,119,31.9,2.6,69.0,8.0,0.2,1.81
2024-08-02 13:00:00,133,32.5,3.0,63.0,7.0,1.0,3.4
2024-08-02 13:00:00,143,35.3,2.7,51.0,4.0,1.0,3.37
2024-08-02 13:00:00,146,32.5,2.1,65.0,9.0,0.6,2.35
2024-08-02 13:00:00,156,31.7,1.4,72.0,8.0,0.4,1.83
2024-08-02 13:00:00,159,32.4,5.6,70.0,1.0,1.0,3.54
2024-08-02 13:00:00,184,32.8,3.4,68.0,0.0,1.0,3.24
