TM,STN,TA,WS,HM,CA_TOT,SS,SI
2023-12-01 07:00:00,184,6.6,4.0,71.0,10.0,,
2023-12-01 08:00:00,105,-1.5,2.9,37.0,1.0,0.3,0.06
2023-12-01 08:00:00,108,-6.5,1.2,64.0,0.0,0.3,0.04
2023-12-01 08:00:00,112,-5.5,3.5,56.0,0.0,0.0,0.02
2023-12-01 08:00:00,119,-6.9,0.4,76.0,0.0,0.2,0.03
2023-12-01 08:00:00,133,-5.5,0.9,75.0,0.0,0.3,0.05
2023-12-01 08:00:00,143,-1.3,2.0,60.0,0.0,0.4,0.07
2023-12-01 08:00:00,146,-1.4,0.8,69.0,4.0,0.0,0.03
2023-12-01 08:00:00,156,-0.2,0.9,93.0,9.0,0.0,0.09
2023-12-01 08:00:00,159,0.1,1.6,47.0,0.0,0.6,0.11
2023-12-01 08:00:00,184,6.8,6.3,80.0,8.0,0.0,0.0
2023-12-01 09:00:00,105,0.2,2.7,31.0,0.0,1.0,0.52
2023-12-01 09:00:00,108,-5.3,2.6,63.0,0.0,1.0,0.48
2023-12-01 09:00:00,112,-4.2,3.1,54.0,0.0,0.8,0.41
2023-12-01 09:00:00,119,-3.8,1.1,63.0,0.0,1.0,0.47
2023-12-01 09:00:00,133,-2.8,1.0,57.0,0.0,1.0,0.54
2023-12-01 09:00:00,143,-0.1,3.9,51.0,0.0,1.0,0.59
2023-12-01 09:00:00,146,-0.6,2.2,64.0,8.0,0.0,0.23
2023-12-01 09:00:00,156,0.4,1.5,83.0,10.0,0.0,0.3
2023-12-01 09:00:00,159,1.3,5.6,43.0,0.0,1.0,0.7
2023-12-01 09:00:00,184,7.8,8.0,59.0,10.0,0.0,0.02
2023-12-01 10:00:00,105,1.7,3.6,28.0,0.0,1.0,1.09
2023-12-01 10:00:00,108,-3.7,2.9,52.0,0.0,1.0,1.14
2023-12-01 10:00:00,112,-3.1,2.5,52.0,0.0,1.0,1.06
2023-12-01 10:00:00,119,-2.3,3.3,47.0,0.0,1.0,1.06
2023-12-01 10:00:00,133,-0.8,1.6,44.0,0.0,1.0,1.12
2023-12-01 10:00:00,143,1.5,4.6,45.0,0.0,1.0,1.17
2023-12-01 10:00:00,146,0.5,0.8,54.0,6.0,0.2,0.61
2023-12-01 10:00:00,156,1.4,1.6,74.0,10.0,0.2,0.74
2023-12-01 10:00:00,159,2.7,4.3,38.0,0.0,1.0,1.33
2023-12-01 10:00:00,184,7.7,6.7,56.0,10.0,0.0,0.07
2023-12-01 11:00:00,105,3.5,2.7,26.0,0.0,1.0,1.56
2023-12-01 11:00:00,108,-2.9,4.2,46.0,0.0,1.0,1.66
2023-12-01 11:00:00,112,-2.8,4.3,47.0,0.0,1.0,1.56
2023-12-01 11:00:00,119,-1.2,3.4,41.0,0.0,1.0,1.58
2023-12-01 11:00:00,133,0.3,3.2,41.0,0.0,1.0,1.62
2023-12-01 11:00:00,143,2.6,3.6,42.0,0.0,1.0,1.65
2023-12-01 11:00:00,146,1.1,1.3,55.0,8.0,0.2,0.94
2023-12-01 11:00:00,156,2.7,1.6,65.0,8.0,0.4,1.21
2023-12-01 11:00:00,159,3.7,5.0,36.0,0.0,1.0,1.84
2023-12-01 11:00:00,184,8.3,6.4,52.0,10.0,0.0,0.09
2023-12-01 12:00:00,105,4.0,1.9,25.0,0.0,1.0,1.81
2023-12-01 12:00:00,108,-1.5,2.5,42.0,0.0,1.0,1.97
2023-12-01 12:00:00,112,-1.9,3.3,48.0,0.0,1.0,1.89
2023-12-01 12:00:00,119,-0.7,3.0,37.0,0.0,1.0,1.89
2023-12-01 12:00:00,133,1.0,2.7,41.0,0.0,1.0,1.91
2023-12-01 12:00:00,143,4.0,5.2,37.0,0.0,1.0,1.94
2023-12-01 12:00:00,146,1.8,4.1,51.0,8.0,0.3,1.13
2023-12-01 12:00:00,156,3.5,1.3,62.0,8.0,0.4,1.2
2023-12-01 12:00:00,159,5.0,5.0,32.0,0.0,1.0,2.14
2023-12-01 12:00:00,184,8.1,6.7,55.0,10.0,0.0,0.11
2023-12-01 13:00:00,105,5.4,1.8,30.0,0.0,1.0,1.87
2023-12-01 13:00:00,108,-0.9,3.4,39.0,0.0,1.0,2.07
2023-12-01 13:00:00,112,-1.1,3.8,42.0,0.0,1.0,1.99
2023-12-01 13:00:00,119,0.5,4.2,34.0,0.0,1.0,1.95
2023-12-01 13:00:00,133,3.0,3.7,38.0,1.0,1.0,2.01
2023-12-01 13:00:00,143,4.6,4.9,36.0,0.0,1.0,2.01
2023-12-01 13:00:00,146,2.7,2.6,51.0,3.0,0.9,1.53
2023-12-01 13:00:00,156,4.1,1.9,57.0,8.0,0.2,1.29
2023-12-01 13:00:00,159,5.7,5.3,31.0,0.0,1.0,2.19
2023-12-01 13:00:00,184,8.2,7.5,59.0,10.0,0.0,0.11
2023-12-01 14:00:00,105,4.7,2.9,29.0,1.0,1.0,1.68
2023-12-01 14:00:00,108,-0.2,2.8,36.0,0.0,1.0,1.93
2023-12-01 14:00:00,112,-0.5,3.5,42.0,0.0,1.0,1.84
2023-12-01 14:00:00,119,0.9,3.7,32.0,0.0,1.0,1.81
2023-12-01 14:00:00,133,2.8,4.6,38.0,1.0,1.0,1.77
2023-12-01 14:00:00,143,5.1,5.2,33.0,0.0,1.0,1.85
2023-12-01 14:00:00,146,2.3,2.6,54.0,8.0,0.4,1.23
2023-12-01 14:00:00,156,4.0,2.7,57.0,8.0,0.1,1.02
2023-12-01 14:00:00,159,6.4,3.5,29.0,0.0,1.0,1.88
2023-12-01 14:00:00,184,8.1,6.9,58.0,10.0,0.0,0.13
2023-12-01 15:00:00,105,5.5,1.3,29.0,0.0,1.0,1.32
2023-12-01 15:00:00,108,0.2,3.2,37.0,0.0,1.0,1.54
2023-12-01 15:00:00,112,-0.2,3.6,41.0,0.0,1.0,1.49
2023-12-01 15:00:00,119,1.3,4.0,33.0,0.0,1.0,1.45
2023-12-01 15:00:00,133,3.0,3.5,35.0,1.0,1.0,1.39
2023-12-01 15:00:00,143,5.3,6.7,32.0,0.0,1.0,1.48
2023-12-01 15:00:00,146,2.9,2.7,54.0,8.0,0.1,0.62
2023-12-01 15:00:00,156,4.7,1.7,53.0,4.0,0.8,1.37
2023-12-01 15:00:00,159,7.1,3.2,28.0,1.0,1.0,1.57
2023-12-01 15:00:00,184,8.4,7.4,50.0,10.0,0.0,0.01
2023-12-01 16:00:00,105,4.8,3.2,23.0,0.0,1.0,0.81
2023-12-01 16:00:00,108,0.3,2.9,37.0,0.0,1.0,0.98
2023-12-01 16:00:00,112,0.0,3.8,44.0,0.0,1.0,0.94
2023-12-01 16:00:00,119,1.0,3.3,34.0,0.0,1.0,0.93
2023-12-01 16:00:00,133,2.7,3.7,36.0,0.0,1.0,0.96
2023-12-01 16:00:00,143,4.9,5.1,32.0,0.0,1.0,0.93
2023-12-01 16:00:00,146,2.6,1.9,53.0,7.0,0.3,0.45
2023-12-01 16:00:00,156,3.3,1.6,61.0,8.0,0.5,0.78
2023-12-01 16:00:00,159,6.7,3.5,27.0,0.0,1.0,1.0
2023-12-01 16:00:00,184,7.6,7.0,63.0,10.0,0.0,0.07
2023-12-01 17:00:00,105,2.8,3.4,30.0,0.0,0.7,0.24
2023-12-01 17:00:00,108,-0.5,2.2,41.0,0.0,0.9,0.38
2023-12-01 17:00:00,112,-0.5,2.1,50.0,1.0,0.8,0.32
2023-12-01 17:00:00,119,-0.2,2.3,38.0,0.0,1.0,0.32
2023-12-01 17:00:00,133,0.7,3.3,43.0,0.0,0.4,0.28
2023-12-01 17:00:00,143,3.6,3.9,33.0,0.0,0.7,0.3
2023-12-01 17:00:00,146,2.4,2.8,52.0,6.0,0.7,0.31
2023-12-01 17:00:00,156,2.3,1.4,70.0,6.0,0.3,0.25
2023-12-01 17:00:00,159,5.3,3.1,30.0,0.0,0.8,0.34
2023-12-01 17:00:00,184,6.8,7.0,75.0,7.0,0.0,0.01
2023-12-01 18:00:00,105,1.8,3.6,32.0,0.0,0.0,0.0
2023-12-01 18:00:00,108,-1.0,2.4,46.0,1.0,0.0,0.01
2023-12-01 18:00:00,112,-0.6,1.8,56.0,8.0,0.0,0.0
2023-12-01 18:00:00,119,-1.3,0.9,48.0,4.0,0.0,0.0
2023-12-01 18:00:00,133,-0.4,1.4,50.0,0.0,0.0,0.01
2023-12-01 18:00:00,143,2.6,4.1,34.0,0.0,0.0,0.0
2023-12-01 18:00:00,146,1.2,2.5,58.0,0.0,0.0,0.01
2023-12-01 18:00:00,156,2.3,0.9,72.0,0.0,0.0,0.08
2023-12-01 18:00:00,159,4.6,3.5,30.0,0.0,0.0,0.01
2023-12-01 18:00:00,184,6.7,6.7,65.0,7.0,0.0,0.0
2023-12-01 19:00:00,105,1.3,2.3,32.0,0.0,,
2023-12-01 19:00:00,108,-1.3,2.1,51.0,0.0,,
2023-12-01 19:00:00,112,-0.6,2.6,59.0,5.0,,
2023-12-01 19:00:00,119,-1.0,0.7,55.0,4.0,,
2023-12-01 19:00:00,133,-1.7,1.3,58.0,0.0,,
2023-12-01 19:00:00,143,1.8,4.6,37.0,0.0,,
2023-12-01 19:00:00,146,0.8,2.0,56.0,0.0,,
2023-12-01 19:00:00,156,2.0,1.5,72.0,0.0,,
2023-12-01 19:00:00,159,3.6,0.8,32.0,0.0,,
2023-12-01 19:00:00,184,6.5,5.7,63.0,6.0,,
2023-12-01 20:00:00,105,1.0,4.5,32.0,0.0,,
2023-12-01 20:00:00,108,-1.7,1.5,54.0,0.0,,
2023-12-01 20:00:00,112,-1.0,1.3,60.0,0.0,,
2023-12-01 20:00:00,119,-1.1,0.4,57.0,0.0,,
2023-12-01 20:00:00,133,-2.1,1.2,61.0,0.0,,
2023-12-01 20:00:00,143,1.3,4.0,41.0,0.0,,
2023-12-01 20:00:00,146,0.8,1.0,56.0,3.0,,
2023-12-01 20:00:00,156,1.8,2.0,70.0,3.0,,
2023-12-01 20:00:00,159,3.2,2.7,33.0,0.0,,
2023-12-01 20:00:00,184,6.5,6.8,61.0,7.0,,
2023-12-01 21:00:00,105,0.9,3.9,31.0,0.0,,
2023-12-01 21:00:00,108,-2.2,0.9,57.0,0.0,,
2023-12-01 21:00:00,112,-1.6,1.0,61.0,1.0,,
2023-12-01 21:00:00,119,-2.1,0.6,63.0,0.0,,
2023-12-01 21:00:00,133,-2.1,1.8,63.0,5.0,,
2023-12-01 21:00:00,143,0.7,3.1,44.0,0.0,,
2023-12-01 21:00:00,146,0.1,1.1,58.0,2.0,,
2023-12-01 21:00:00,156,1.7,1.4,69.0,9.0,,
2023-12-01 21:00:00,159,2.5,3.2,34.0,0.0,,
2023-12-01 21:00:00,184,6.4,4.2,63.0,8.0,,
2023-12-01 22:00:00,105,0.3,3.7,33.0,0.0,,
2023-12-01 22:00:00,108,-2.7,0.4,59.0,0.0,,
2023-12-01 22:00:00,112,-1.5,1.1,64.0,0.0,,
2023-12-01 22:00:00,119,-3.1,0.1,67.0,0.0,,
2023-12-01 22:00:00,133,-2.1,0.4,65.0,0.0,,
2023-12-01 22:00:00,143,0.3,3.4,51.0,0.0,,
2023-12-01 22:00:00,146,0.0,1.0,62.0,0.0,,
2023-12-01 22:00:00,156,1.0,0.9,68.0,7.0,,
2023-12-01 22:00:00,159,2.0,5.4,34.0,0.0,,
2023-12-01 22:00:00,184,6.8,3.9,59.0,9.0,,
2023-12-01 23:00:00,105,0.1,4.6,33.0,0.0,,
2023-12-01 23:00:00,108,-3.2,0.7,61.0,0.0,,
2023-12-01 23:00:00,112,-1.9,1.0,65.0,0.0,,
2023-12-01 23:00:00,119,-3.6,0.6,74.0,0.0,,
2023-12-01 23:00:00,133,-2.3,0.9,67.0,8.0,,
2023-12-01 23:00:00,143,0.1,3.3,55.0,0.0,,
2023-12-01 23:00:00,146,0.4,0.8,63.0,0.0,,
2023-12-01 23:00:00,156,1.2,0.9,68.0,0.0,,
2023-12-01 23:00:00,159,1.1,2.3,37.0,0.0,,
2023-12-01 23:00:00,184,7.0,4.1,59.0,8.0,,
2023-12-02 00:00:00,105,0.0,4.4,33.0,0.0,,
2023-12-02 00:00:00,108,-3.2,0.8,65.0,0.0,,
2023-12-02 00:00:00,112,-2.0,0.6,66.0,0.0,,
2023-12-02 00:00:00,119,-4.0,0.8,77.0,6.0,,
2023-12-02 00:00:00,133,-2.8,0.8,69.0,1.0,,
2023-12-02 00:00:00,143,-0.1,3.0,58.0,2.0,,
2023-12-02 00:00:00,146,0.1,1.1,65.0,8.0,,
2023-12-02 00:00:00,156,1.4,0.4,69.0,9.0,,
2023-12-02 00:00:00,159,0.4,1.8,40.0,0.0,,
2023-12-02 00:00:00,184,7.1,3.5,60.0,8.0,,
2023-12-02 01:00:00,105,0.0,4.0,33.0,1.0,,
2023-12-02 01:00:00,108,-3.4,1.4,68.0,0.0,,
2023-12-02 01:00:00,112,-2.0,1.1,67.0,0.0,,
2023-12-02 01:00:00,119,-3.3,1.3,74.0,0.0,,
2023-12-02 01:00:00,133,-3.3,1.0,72.0,0.0,,
2023-12-02 01:00:00,143,-0.5,2.3,60.0,0.0,,
2023-12-02 01:00:00,146,0.5,0.9,64.0,3.0,,
2023-12-02 01:00:00,156,1.5,1.4,70.0,0.0,,
2023-12-02 01:00:00,159,0.2,4.2,41.0,0.0,,
2023-12-02 01:00:00,184,7.4,3.7,56.0,10.0,,
2023-12-02 02:00:00,105,-0.1,3.7,34.0,1.0,,
2023-12-02 02:00:00,108,-3.8,1.8,69.0,0.0,,
2023-12-02 02:00:00,112,-2.3,1.2,69.0,0.0,,
2023-12-02 02:00:00,119,-3.6,0.9,76.0,0.0,,
2023-12-02 02:00:00,133,-3.8,0.7,75.0,0.0,,
2023-12-02 02:00:00,143,-0.3,2.9,61.0,0.0,,
2023-12-02 02:00:00,146,0.5,1.1,67.0,9.0,,
2023-12-02 02:00:00,156,1.4,0.9,73.0,3.0,,
2023-12-02 02:00:00,159,0.0,2.7,44.0,0.0,,
2023-12-02 02:00:00,184,7.4,3.5,59.0,10.0,,
2023-12-02 03:00:00,105,-0.1,4.1,37.0,1.0,,
2023-12-02 03:00:00,108,-4.2,2.0,70.0,0.0,,
2023-12-02 03:00:00,112,-2.4,2.4,70.0,0.0,,
2023-12-02 03:00:00,119,-4.1,0.8,80.0,0.0,,
2023-12-02 03:00:00,133,-3.7,0.7,76.0,7.0,,
2023-12-02 03:00:00,143,-1.2,1.8,66.0,0.0,,
2023-12-02 03:00:00,146,0.7,1.0,66.0,9.0,,
2023-12-02 03:00:00,156,1.0,0.0,75.0,9.0,,
2023-12-02 03:00:00,159,-0.6,1.8,47.0,0.0,,
2023-12-02 03:00:00,184,7.1,2.2,53.0,8.0,,
2023-12-02 04:00:00,105,-0.1,3.0,38.0,0.0,,
2023-12-02 04:00:00,108,-4.2,2.2,70.0,7.0,,
2023-12-02 04:00:00,112,-1.7,3.0,67.0,8.0,,
2023-12-02 04:00:00,119,-4.0,1.4,81.0,8.0,,
2023-12-02 04:00:00,133,-3.2,0.6,75.0,8.0,,
2023-12-02 04:00:00,143,-1.5,1.3,68.0,0.0,,
2023-12-02 04:00:00,146,1.1,0.4,66.0,9.0,,
2023-12-02 04:00:00,156,1.0,0.4,77.0,8.0,,
2023-12-02 04:00:00,159,-0.9,1.9,49.0,0.0,,
2023-12-02 04:00:00,184,7.4,3.2,52.0,8.0,,
2023-12-02 05:00:00,105,-0.1,2.8,38.0,2.0,,
2023-12-02 05:00:00,108,-3.3,1.6,69.0,9.0,,
2023-12-02 05:00:00,112,-1.2,2.0,67.0,9.0,,
2023-12-02 05:00:00,119,-3.0,0.2,78.0,9.0,,
2023-12-02 05:00:00,133,-2.5,0.1,73.0,9.0,,
2023-12-02 05:00:00,143,-2.8,0.8,77.0,0.0,,
2023-12-02 05:00:00,146,1.2,1.1,67.0,8.0,,
2023-12-02 05:00:00,156,0.5,0.3,78.0,1.0,,
2023-12-02 05:00:00,159,-0.8,2.0,50.0,0.0,,
2023-12-02 05:00:00,184,7.6,2.5,53.0,9.0,,
2023-12-02 06:00:00,105,0.1,3.0,38.0,0.0,,
2023-12-02 06:00:00,108,-2.8,2.4,67.0,9.0,,
2023-12-02 06:00:00,112,-1.1,2.2,68.0,9.0,,
2023-12-02 06:00:00,119,-2.4,1.3,77.0,9.0,,
2023-12-02 06:00:00,133,-2.3,0.9,72.0,9.0,,
2023-12-02 06:00:00,143,-3.6,0.7,80.0,2.0,,
2023-12-02 06:00:00,146,0.8,1.5,69.0,9.0,,
2023-12-02 06:00:00,156,0.0,1.0,81.0,8.0,,
2023-12-02 06:00:00,159,-0.4,2.9,51.0,0.0,,
2023-12-02 06:00:00,184,7.0,2.5,57.0,9.0,,
2023-12-02 07:00:00,105,0.9,3.1,35.0,1.0,,
2023-12-02 07:00:00,108,-2.4,1.5,67.0,9.0,,
2023-12-02 07:00:00,112,-1.1,2.5,68.0,9.0,,
2023-12-02 07:00:00,119,-2.1,1.1,78.0,9.0,,
2023-12-02 07:00:00,133,-2.0,0.7,71.0,9.0,,
2023-12-02 07:00:00,143,-3.7,1.4,82.0,1.0,,
2023-12-02 07:00:00,146,1.4,1.0,66.0,9.0,,
2023-12-02 07:00:00,156,0.0,0.1,82.0,4.0,,
2023-12-02 07:00:00,159,-0.3,0.8,52.0,0.0,,
2023-12-02 07:00:00,184,7.2,2.6,58.0,9.0,,
2023-12-02 08:00:00,105,2.2,3.6,40.0,0.0,0.3,0.05
2023-12-02 08:00:00,108,-2.0,2.0,67.0,8.0,0.0,0.01
2023-12-02 08:00:00,112,-0.8,3.2,69.0,8.0,0.0,0.01
2023-12-02 08:00:00,119,-1.6,1.1,77.0,9.0,0.0,0.01
2023-12-02 08:00:00,133,-1.5,1.2,70.0,8.0,0.0,0.02
2023-12-02 08:00:00,143,-3.0,0.1,81.0,1.0,0.4,0.08
2023-12-02 08:00:00,146,2.2,0.7,64.0,9.0,0.0,0.02
2023-12-02 08:00:00,156,1.1,0.3,79.0,8.0,0.0,0.08
2023-12-02 08:00:00,159,0.5,2.1,49.0,0.0,0.6,0.11
2023-12-02 08:00:00,184,7.5,1.7,58.0,9.0,0.0,0.0
2023-12-02 09:00:00,105,4.1,3.4,41.0,1.0,1.0,0.49
2023-12-02 09:00:00,108,-1.3,2.2,66.0,8.0,0.0,0.18
2023-12-02 09:00:00,112,0.2,2.9,68.0,8.0,0.1,0.26
2023-12-02 09:00:00,119,-0.4,1.8,70.0,9.0,0.0,0.16
2023-12-02 09:00:00,133,-0.7,0.2,70.0,9.0,0.0,0.14
2023-12-02 09:00:00,143,0.2,0.9,67.0,2.0,1.0,0.64
2023-12-02 09:00:00,146,2.9,1.1,62.0,9.0,0.0,0.16
2023-12-02 09:00:00,156,1.8,0.6,76.0,9.0,0.0,0.17
2023-12-02 09:00:00,159,2.8,2.1,46.0,0.0,1.0,0.71
2023-12-02 09:00:00,184,8.1,2.7,57.0,9.0,0.0,0.04
2023-12-02 10:00:00,105,6.6,3.0,41.0,3.0,1.0,1.05
2023-12-02 10:00:00,108,-0.1,2.4,63.0,3.0,0.2,0.61
2023-12-02 10:00:00,112,2.0,3.0,64.0,3.0,0.3,0.63
2023-12-02 10:00:00,119,0.6,2.0,66.0,9.0,0.0,0.41
2023-12-02 10:00:00,133,0.8,1.4,66.0,9.0,0.0,0.39
2023-12-02 10:00:00,143,2.0,1.2,59.0,1.0,1.0,1.08
2023-12-02 10:00:00,146,4.1,1.0,60.0,9.0,0.0,0.37
2023-12-02 10:00:00,156,2.7,0.4,74.0,9.0,0.0,0.4
2023-12-02 10:00:00,159,4.8,2.4,41.0,0.0,1.0,1.34
2023-12-02 10:00:00,184,8.9,2.4,54.0,9.0,0.0,0.25
2023-12-02 11:00:00,105,8.1,2.4,37.0,2.0,1.0,1.49
2023-12-02 11:00:00,108,2.1,2.3,58.0,1.0,0.9,1.37
2023-12-02 11:00:00,112,4.2,3.8,59.0,4.0,0.7,1.28
2023-12-02 11:00:00,119,1.3,2.4,67.0,9.0,0.0,0.39
2023-12-02 11:00:00,133,2.4,1.5,59.0,8.0,0.0,0.64
2023-12-02 11:00:00,143,4.8,1.7,49.0,1.0,1.0,1.6
2023-12-02 11:00:00,146,5.4,1.9,56.0,9.0,0.0,0.53
2023-12-02 11:00:00,156,3.5,0.4,69.0,9.0,0.0,0.55
2023-12-02 11:00:00,159,6.8,2.3,38.0,0.0,1.0,1.84
2023-12-02 11:00:00,184,9.7,3.1,47.0,9.0,0.0,0.49
2023-12-02 12:00:00,105,8.5,3.8,39.0,4.0,1.0,1.75
2023-12-02 12:00:00,108,3.7,1.5,55.0,2.0,0.9,1.7
2023-12-02 12:00:00,112,4.4,2.7,59.0,8.0,0.4,1.04
2023-12-02 12:00:00,119,2.6,2.7,64.0,7.0,0.2,0.78
2023-12-02 12:00:00,133,5.4,1.5,50.0,6.0,0.1,1.12
2023-12-02 12:00:00,143,6.6,2.9,43.0,1.0,0.9,1.7
2023-12-02 12:00:00,146,6.6,1.9,57.0,9.0,0.0,0.51
2023-12-02 12:00:00,156,4.8,0.2,66.0,9.0,0.0,0.78
2023-12-02 12:00:00,159,8.2,2.3,34.0,0.0,1.0,2.14
2023-12-02 12:00:00,184,10.1,3.5,47.0,8.0,0.0,0.59
2023-12-02 13:00:00,105,8.9,2.5,38.0,2.0,1.0,1.81
2023-12-02 13:00:00,108,4.4,1.3,55.0,9.0,0.2,0.91
2023-12-02 13:00:00,112,4.9,2.4,61.0,3.0,0.3,0.98
2023-12-02 13:00:00,119,4.8,2.7,58.0,2.0,0.6,1.43
2023-12-02 13:00:00,133,6.0,1.8,54.0,8.0,0.3,1.02
2023-12-02 13:00:00,143,8.3,1.9,40.0,1.0,1.0,1.98
2023-12-02 13:00:00,146,6.6,1.9,57.0,9.0,0.0,0.44
2023-12-02 13:00:00,156,5.2,0.4,64.0,9.0,0.0,0.51
2023-12-02 13:00:00,159,9.4,4.2,34.0,0.0,1.0,2.16
2023-12-02 13:00:00,184,10.1,3.0,48.0,9.0,0.0,0.5
2023-12-02 14:00:00,105,9.5,4.0,36.0,3.0,1.0,1.64
2023-12-02 14:00:00,108,6.4,1.3,57.0,2.0,0.5,1.24
2023-12-02 14:00:00,112,6.3,2.9,60.0,4.0,0.6,1.29
2023-12-02 14:00:00,119,7.4,2.8,55.0,6.0,0.7,1.52
2023-12-02 14:00:00,133,7.5,3.2,51.0,3.0,0.5,1.26
