TM,STN,TA,WS,HM,CA_TOT,SS,SI
2022-04-01 15:00:00,108,14.6,2.9,31.0,2.0,1.0,2.89
2022-04-01 15:00:00,112,11.8,4.2,46.0,0.0,1.0,2.85
2022-04-01 15:00:00,119,13.2,4.1,39.0,3.0,0.5,1.65
2022-04-01 15:00:00,133,15.2,2.6,26.0,5.0,1.0,3.11
2022-04-01 15:00:00,143,13.6,2.0,38.0,7.0,0.3,1.68
2022-04-01 15:00:00,146,15.2,2.4,27.0,8.0,0.9,2.17
2022-04-01 15:00:00,156,14.0,0.9,40.0,9.0,0.1,1.1
2022-04-01 15:00:00,159,12.9,4.9,41.0,7.0,1.0,2.96
2022-04-01 15:00:00,184,13.8,5.7,61.0,3.0,1.0,2.86
2022-04-01 16:00:00,105,10.0,3.1,51.0,6.0,0.4,1.52
2022-04-01 16:00:00,108,14.2,3.5,37.0,1.0,1.0,2.33
2022-04-01 16:00:00,112,12.0,4.5,24.0,0.0,1.0,2.29
2022-04-01 16:00:00,119,12.5,4.6,37.0,2.0,1.0,2.23
2022-04-01 16:00:00,133,15.6,2.8,22.0,3.0,1.0,2.38
2022-04-01 16:00:00,143,12.7,2.3,41.0,7.0,0.3,1.31
2022-04-01 16:00:00,146,15.1,3.2,26.0,8.0,1.0,1.86
2022-04-01 16:00:00,156,14.5,0.7,40.0,9.0,0.0,0.77
2022-04-01 16:00:00,159,11.4,5.0,44.0,8.0,0.8,2.11
2022-04-01 16:00:00,184,14.0,4.7,59.0,7.0,1.0,2.26
2022-04-01 17:00:00,105,10.3,2.0,54.0,3.0,0.7,1.36
2022-04-01 17:00:00,108,13.9,2.9,33.0,0.0,1.0,1.67
2022-04-01 17:00:00,112,11.6,3.9,30.0,0.0,1.0,1.63
2022-04-01 17:00:00,119,12.4,3.6,30.0,1.0,1.0,1.52
2022-04-01 17:00:00,133,14.6,2.2,25.0,2.0,0.9,1.52
2022-04-01 17:00:00,143,12.4,3.8,43.0,6.0,0.8,1.22
2022-04-01 17:00:00,146,13.5,4.6,44.0,7.0,1.0,1.26
2022-04-01 17:00:00,156,14.8,2.1,40.0,9.0,0.5,1.07
2022-04-01 17:00:00,159,10.8,4.3,47.0,8.0,0.6,1.14
2022-04-01 17:00:00,184,13.7,5.0,52.0,8.0,1.0,1.45
2022-04-01 18:00:00,105,9.6,1.8,57.0,5.0,1.0,0.88
2022-04-01 18:00:00,108,12.4,4.0,32.0,0.0,1.0,0.87
2022-04-01 18:00:00,112,9.5,3.3,42.0,0.0,1.0,0.82
2022-04-01 18:00:00,119,11.5,3.5,36.0,0.0,1.0,0.76
2022-04-01 18:00:00,133,14.1,2.3,28.0,4.0,0.8,0.71
2022-04-01 18:00:00,143,12.0,3.7,46.0,5.0,0.9,0.66
2022-04-01 18:00:00,146,12.0,4.6,42.0,3.0,1.0,0.74
2022-04-01 18:00:00,156,13.2,2.0,40.0,8.0,0.9,0.79
2022-04-01 18:00:00,159,10.0,3.5,50.0,7.0,1.0,0.64
2022-04-01 18:00:00,184,13.2,3.9,55.0,8.0,0.7,0.6
2022-04-01 19:00:00,105,8.2,1.7,63.0,0.0,0.1,0.1
2022-04-01 19:00:00,108,9.9,4.0,43.0,0.0,0.5,0.19
2022-04-01 19:00:00,112,8.4,2.2,34.0,1.0,0.5,0.17
2022-04-01 19:00:00,119,8.5,2.4,56.0,0.0,0.6,0.14
2022-04-01 19:00:00,133,12.5,1.8,32.0,5.0,0.1,0.11
2022-04-01 19:00:00,143,10.4,4.5,52.0,2.0,0.2,0.14
2022-04-01 19:00:00,146,10.3,2.1,53.0,1.0,0.6,0.15
2022-04-01 19:00:00,156,11.5,1.1,44.0,8.0,0.1,0.18
2022-04-01 19:00:00,159,8.9,2.8,51.0,5.0,0.0,0.08
2022-04-01 19:00:00,184,12.3,2.2,53.0,6.0,0.1,0.07
2022-04-01 20:00:00,105,6.9,1.8,71.0,0.0,,
2022-04-01 20:00:00,108,8.7,3.5,45.0,0.0,,
2022-04-01 20:00:00,112,7.6,3.1,42.0,6.0,,
2022-04-01 20:00:00,119,7.9,2.7,50.0,0.0,,
2022-04-01 20:00:00,133,10.5,2.1,32.0,2.0,,
2022-04-01 20:00:00,143,9.2,3.6,56.0,4.0,,
2022-04-01 20:00:00,146,9.2,1.4,54.0,0.0,,
2022-04-01 20:00:00,156,10.6,0.8,45.0,5.0,,
2022-04-01 20:00:00,159,8.4,3.7,51.0,4.0,,
2022-04-01 20:00:00,184,12.0,1.2,53.0,8.0,,
2022-04-01 21:00:00,105,5.8,0.0,73.0,0.0,,
2022-04-01 21:00:00,108,8.1,2.5,43.0,0.0,,
2022-04-01 21:00:00,112,6.8,2.6,55.0,0.0,,
2022-04-01 21:00:00,119,5.6,0.5,63.0,0.0,,
2022-04-01 21:00:00,133,9.1,2.3,36.0,0.0,,
2022-04-01 21:00:00,143,8.4,3.2,58.0,0.0,,
2022-04-01 21:00:00,146,8.5,1.5,59.0,0.0,,
2022-04-01 21:00:00,156,9.4,1.2,52.0,0.0,,
2022-04-01 21:00:00,159,8.0,3.1,53.0,7.0,,
2022-04-01 21:00:00,184,11.8,1.6,57.0,8.0,,
2022-04-01 22:00:00,105,5.0,0.0,75.0,0.0,,
2022-04-01 22:00:00,108,7.5,2.3,42.0,0.0,,
2022-04-01 22:00:00,112,6.1,0.7,48.0,4.0,,
2022-04-01 22:00:00,119,5.4,0.9,66.0,0.0,,
2022-04-01 22:00:00,133,8.0,2.6,37.0,0.0,,
2022-04-01 22:00:00,143,7.5,2.3,59.0,2.0,,
2022-04-01 22:00:00,146,7.9,2.3,65.0,0.0,,
2022-04-01 22:00:00,156,8.3,0.6,58.0,0.0,,
2022-04-01 22:00:00,159,7.7,2.1,54.0,0.0,,
2022-04-01 22:00:00,184,11.7,3.1,62.0,8.0,,
2022-04-01 23:00:00,105,4.2,0.8,79.0,0.0,,
2022-04-01 23:00:00,108,7.3,2.0,41.0,0.0,,
2022-04-01 23:00:00,112,6.1,2.5,62.0,5.0,,
2022-04-01 23:00:00,119,5.4,1.2,70.0,0.0,,
2022-04-01 23:00:00,133,7.0,1.2,44.0,0.0,,
2022-04-01 23:00:00,143,6.6,2.6,66.0,0.0,,
2022-04-01 23:00:00,146,7.1,0.7,65.0,0.0,,
2022-04-01 23:00:00,156,8.4,0.6,60.0,0.0,,
2022-04-01 23:00:00,159,7.3,1.7,57.0,0.0,,
2022-04-01 23:00:00,184,11.2,4.1,65.0,6.0,,
2022-04-02 00:00:00,105,3.5,1.2,83.0,0.0,,
2022-04-02 00:00:00,108,6.2,1.8,52.0,0.0,,
2022-04-02 00:00:00,112,5.4,1.3,65.0,0.0,,
2022-04-02 00:00:00,119,4.7,1.3,73.0,0.0,,
2022-04-02 00:00:00,133,5.9,1.8,49.0,0.0,,
2022-04-02 00:00:00,143,5.7,1.0,68.0,0.0,,
2022-04-02 00:00:00,146,6.4,1.4,72.0,0.0,,
2022-04-02 00:00:00,156,7.6,1.0,64.0,2.0,,
2022-04-02 00:00:00,159,6.9,1.8,57.0,0.0,,
2022-04-02 00:00:00,184,11.0,3.4,71.0,2.0,,
2022-04-02 01:00:00,105,3.1,1.0,85.0,0.0,,
2022-04-02 01:00:00,108,5.7,0.6,58.0,0.0,,
2022-04-02 01:00:00,112,5.0,0.5,69.0,6.0,,
2022-04-02 01:00:00,119,3.8,0.8,77.0,0.0,,
2022-04-02 01:00:00,133,5.1,1.8,53.0,0.0,,
2022-04-02 01:00:00,143,4.9,1.5,75.0,0.0,,
2022-04-02 01:00:00,146,6.1,0.8,74.0,0.0,,
2022-04-02 01:00:00,156,6.9,0.6,69.0,0.0,,
2022-04-02 01:00:00,159,6.5,0.9,58.0,0.0,,
2022-04-02 01:00:00,184,10.3,1.2,71.0,5.0,,
2022-04-02 02:00:00,105,3.0,0.1,83.0,0.0,,
2022-04-02 02:00:00,108,4.9,1.4,63.0,0.0,,
2022-04-02 02:00:00,112,4.9,2.0,77.0,5.0,,
2022-04-02 02:00:00,119,3.1,0.3,77.0,2.0,,
2022-04-02 02:00:00,133,4.4,1.5,57.0,0.0,,
2022-04-02 02:00:00,143,4.0,1.2,79.0,0.0,,
2022-04-02 02:00:00,146,5.2,0.4,74.0,0.0,,
2022-04-02 02:00:00,156,6.1,1.1,75.0,2.0,,
2022-04-02 02:00:00,159,6.7,0.3,58.0,0.0,,
2022-04-02 02:00:00,184,10.4,3.6,77.0,8.0,,
2022-04-02 03:00:00,105,2.4,1.3,86.0,0.0,,
2022-04-02 03:00:00,108,4.4,1.2,66.0,0.0,,
2022-04-02 03:00:00,112,4.7,2.5,78.0,0.0,,
2022-04-02 03:00:00,119,2.5,0.4,75.0,0.0,,
2022-04-02 03:00:00,133,3.5,1.0,62.0,0.0,,
2022-04-02 03:00:00,143,3.3,0.9,82.0,0.0,,
2022-04-02 03:00:00,146,4.7,1.1,76.0,0.0,,
2022-04-02 03:00:00,156,5.7,0.1,79.0,0.0,,
2022-04-02 03:00:00,159,6.5,0.0,60.0,0.0,,
2022-04-02 03:00:00,184,9.9,1.2,74.0,8.0,,
2022-04-02 04:00:00,105,2.3,0.6,87.0,0.0,,
2022-04-02 04:00:00,108,4.2,0.8,69.0,0.0,,
2022-04-02 04:00:00,112,4.5,1.7,81.0,0.0,,
2022-04-02 04:00:00,119,2.4,1.5,82.0,0.0,,
2022-04-02 04:00:00,133,3.1,0.7,64.0,0.0,,
2022-04-02 04:00:00,143,2.6,0.9,84.0,0.0,,
2022-04-02 04:00:00,146,4.3,0.9,78.0,0.0,,
2022-04-02 04:00:00,156,4.9,0.0,82.0,0.0,,
2022-04-02 04:00:00,159,6.3,0.0,62.0,0.0,,
2022-04-02 04:00:00,184,9.3,2.0,74.0,5.0,,
2022-04-02 05:00:00,105,2.7,0.1,83.0,0.0,,
2022-04-02 05:00:00,108,4.1,1.7,75.0,0.0,,
2022-04-02 05:00:00,112,3.9,1.3,76.0,0.0,,
2022-04-02 05:00:00,119,2.2,0.9,86.0,0.0,,
2022-04-02 05:00:00,133,2.3,1.0,70.0,0.0,,
2022-04-02 05:00:00,143,2.3,0.9,85.0,0.0,,
2022-04-02 05:00:00,146,3.5,1.2,82.0,0.0,,
2022-04-02 05:00:00,156,4.6,0.0,85.0,0.0,,
2022-04-02 05:00:00,159,5.8,0.0,62.0,0.0,,
2022-04-02 05:00:00,184,8.5,1.8,76.0,5.0,,
2022-04-02 06:00:00,105,5.0,2.5,70.0,0.0,,
2022-04-02 06:00:00,108,4.0,1.7,81.0,0.0,,
2022-04-02 06:00:00,112,3.7,0.3,75.0,0.0,,
2022-04-02 06:00:00,119,1.6,0.9,89.0,0.0,,
2022-04-02 06:00:00,133,1.6,1.3,72.0,0.0,,
2022-04-02 06:00:00,143,1.5,1.3,92.0,0.0,,
2022-04-02 06:00:00,146,2.9,1.6,84.0,0.0,,
2022-04-02 06:00:00,156,3.7,0.4,88.0,0.0,,
2022-04-02 06:00:00,159,5.6,0.0,69.0,3.0,,
2022-04-02 06:00:00,184,8.5,2.1,73.0,8.0,,
2022-04-02 07:00:00,105,5.6,2.5,66.0,1.0,0.4,0.12
2022-04-02 07:00:00,108,4.0,1.2,83.0,0.0,0.3,0.08
2022-04-02 07:00:00,112,3.8,1.7,84.0,0.0,0.3,0.07
2022-04-02 07:00:00,119,3.0,0.9,85.0,0.0,0.3,0.06
2022-04-02 07:00:00,133,1.7,1.0,72.0,0.0,0.4,0.09
2022-04-02 07:00:00,143,2.3,0.9,89.0,0.0,0.4,0.16
2022-04-02 07:00:00,146,3.5,0.3,79.0,0.0,0.1,0.07
2022-04-02 07:00:00,156,3.3,0.7,92.0,0.0,0.2,0.13
2022-04-02 07:00:00,159,6.4,0.0,65.0,0.0,0.2,0.08
2022-04-02 07:00:00,184,9.4,2.9,81.0,8.0,0.0,0.0
2022-04-02 08:00:00,105,7.7,2.4,59.0,0.0,1.0,0.72
2022-04-02 08:00:00,108,5.3,1.5,77.0,0.0,1.0,0.59
2022-04-02 08:00:00,112,5.0,0.4,77.0,0.0,1.0,0.61
2022-04-02 08:00:00,119,4.7,1.2,78.0,0.0,1.0,0.62
2022-04-02 08:00:00,133,4.6,0.8,66.0,0.0,1.0,0.68
2022-04-02 08:00:00,143,4.7,0.6,75.0,0.0,1.0,0.76
2022-04-02 08:00:00,146,5.6,1.1,72.0,0.0,1.0,0.66
2022-04-02 08:00:00,156,4.7,0.5,87.0,0.0,1.0,0.74
2022-04-02 08:00:00,159,10.0,0.0,58.0,0.0,1.0,0.72
2022-04-02 08:00:00,184,10.0,1.8,75.0,8.0,0.0,0.23
2022-04-02 09:00:00,105,10.1,1.4,60.0,0.0,1.0,1.51
2022-04-02 09:00:00,108,7.2,1.7,68.0,0.0,1.0,1.43
2022-04-02 09:00:00,112,6.5,0.9,69.0,0.0,1.0,1.35
2022-04-02 09:00:00,119,7.1,1.0,72.0,0.0,1.0,1.39
2022-04-02 09:00:00,133,7.3,2.4,58.0,0.0,1.0,1.48
2022-04-02 09:00:00,143,7.9,0.9,63.0,0.0,1.0,1.5
2022-04-02 09:00:00,146,7.0,1.4,66.0,0.0,1.0,1.44
2022-04-02 09:00:00,156,7.3,0.6,73.0,0.0,1.0,1.56
2022-04-02 09:00:00,159,12.5,1.3,53.0,2.0,1.0,1.54
2022-04-02 09:00:00,184,11.6,2.8,66.0,8.0,0.7,0.96
2022-04-02 10:00:00,105,12.4,1.6,59.0,0.0,1.0,2.23
2022-04-02 10:00:00,108,9.5,1.6,55.0,0.0,1.0,2.13
2022-04-02 10:00:00,112,9.0,2.0,47.0,0.0,1.0,2.08
2022-04-02 10:00:00,119,8.4,2.0,57.0,0.0,1.0,2.1
2022-04-02 10:00:00,133,9.9,2.9,43.0,0.0,1.0,2.21
2022-04-02 10:00:00,143,10.1,1.5,56.0,1.0,1.0,2.2
2022-04-02 10:00:00,146,8.1,1.2,55.0,0.0,1.0,2.14
2022-04-02 10:00:00,156,9.3,1.3,56.0,0.0,1.0,2.31
2022-04-02 10:00:00,159,13.5,3.0,49.0,2.0,1.0,2.33
2022-04-02 10:00:00,184,12.2,3.1,63.0,8.0,1.0,1.71
2022-04-02 11:00:00,105,13.6,2.5,58.0,0.0,1.0,2.8
2022-04-02 11:00:00,108,11.0,2.7,42.0,0.0,1.0,2.8
2022-04-02 11:00:00,112,10.2,3.0,47.0,0.0,1.0,2.68
2022-04-02 11:00:00,119,10.7,1.5,37.0,0.0,1.0,2.65
2022-04-02 11:00:00,133,11.2,4.7,26.0,0.0,1.0,2.85
2022-04-02 11:00:00,143,12.4,1.7,37.0,3.0,1.0,2.77
2022-04-02 11:00:00,146,10.5,1.2,38.0,0.0,1.0,2.73
2022-04-02 11:00:00,156,11.0,0.8,33.0,0.0,1.0,2.94
2022-04-02 11:00:00,159,13.6,4.5,49.0,1.0,1.0,3.1
2022-04-02 11:00:00,184,12.9,3.0,61.0,4.0,1.0,2.75
2022-04-02 12:00:00,105,13.9,2.7,53.0,1.0,1.0,3.16
2022-04-02 12:00:00,108,12.5,2.2,33.0,0.0,1.0,3.19
2022-04-02 12:00:00,112,10.0,3.3,43.0,0.0,1.0,3.09
2022-04-02 12:00:00,119,11.3,1.8,31.0,0.0,1.0,3.07
2022-04-02 12:00:00,133,12.4,4.9,22.0,0.0,1.0,3.21
2022-04-02 12:00:00,143,14.2,1.6,34.0,3.0,1.0,3.14
2022-04-02 12:00:00,146,11.7,2.6,30.0,0.0,1.0,3.12
2022-04-02 12:00:00,156,12.6,1.8,23.0,0.0,1.0,3.33
2022-04-02 12:00:00,159,14.0,4.7,49.0,2.0,1.0,3.37
2022-04-02 12:00:00,184,13.3,4.0,59.0,4.0,1.0,3.17
2022-04-02 13:00:00,105,14.1,3.0,50.0,1.0,1.0,3.24
2022-04-02 13:00:00,108,13.2,3.0,29.0,0.0,1.0,3.27
2022-04-02 13:00:00,112,9.7,4.2,49.0,0.0,1.0,3.2
2022-04-02 13:00:00,119,12.7,3.1,32.0,0.0,1.0,3.16
2022-04-02 13:00:00,133,13.0,4.8,20.0,0.0,1.0,3.36
2022-04-02 13:00:00,143,14.4,1.6,28.0,4.0,1.0,3.29
2022-04-02 13:00:00,146,12.4,3.2,31.0,0.0,1.0,3.26
2022-04-02 13:00:00,156,13.8,2.6,24.0,0.0,1.0,3.47
2022-04-02 13:00:00,159,14.0,5.4,51.0,1.0,1.0,3.5
2022-04-02 13:00:00,184,13.6,4.1,53.0,2.0,1.0,3.41
2022-04-02 14:00:00,105,13.6,4.3,50.0,0.0,1.0,3.11
2022-04-02 14:00:00,108,14.0,3.6,36.0,0.0,1.0,3.1
2022-04-02 14:00:00,112,11.1,3.6,38.0,0.0,1.0,3.08
2022-04-02 14:00:00,119,13.7,3.8,30.0,0.0,1.0,3.05
2022-04-02 14:00:00,133,13.6,4.4,20.0,0.0,1.0,3.25
